X_MIN;Y_MIN;TOT_P
4234000;2382000;14908
4244000;2382000;951
4254000;2382000;863
4264000;2382000;896
4274000;2382000;740
4284000;2382000;386
4294000;2382000;1856
4304000;2382000;746
4314000;2382000;1999
4324000;2382000;2094
4334000;2382000;9819
4344000;2382000;7997
4354000;2382000;14770
4364000;2382000;17315
4374000;2382000;49376
4384000;2382000;65592
4394000;2382000;60073
4404000;2382000;30725
4414000;2382000;28574
4424000;2382000;41376
4434000;2382000;20867
4444000;2382000;12751
4454000;2382000;6155
4464000;2382000;13667
4474000;2382000;6743
4484000;2382000;3163
4494000;2382000;1569
4654000;2382000;108
4664000;2382000;45
4674000;2382000;6851
4704000;2382000;395
4714000;2382000;3101
4724000;2382000;598
4734000;2382000;212
4744000;2382000;10
4754000;2382000;215
4764000;2382000;199
4774000;2382000;106
4784000;2382000;112
4794000;2382000;85
4804000;2382000;420
4814000;2382000;131
4824000;2382000;5990
4834000;2382000;191
4844000;2382000;65
4854000;2382000;635
4864000;2382000;1180
4874000;2382000;993
4884000;2382000;2363
4894000;2382000;16157
4904000;2382000;7561
4914000;2382000;1675
4924000;2382000;519
4934000;2382000;5933
4944000;2382000;8528
4954000;2382000;2144
4964000;2382000;2559
4974000;2382000;101
4984000;2382000;1442
4994000;2382000;1562
5004000;2382000;1667
5014000;2382000;6500
5024000;2382000;2645
5034000;2382000;10342
5044000;2382000;9793
5054000;2382000;3921
5064000;2382000;20043
5074000;2382000;2827
5084000;2382000;1287
5094000;2382000;983
5104000;2382000;960
5114000;2382000;554
5124000;2382000;154
5134000;2382000;1784
5144000;2382000;2378
5154000;2382000;22067
5164000;2382000;2547
5174000;2382000;3072
5184000;2382000;70249
5194000;2382000;88106
5204000;2382000;1316
5214000;2382000;46129
5224000;2382000;29209
5234000;2382000;5371
5244000;2382000;455
5254000;2382000;8
5274000;2382000;3785
5284000;2382000;2244
5294000;2382000;16410
5304000;2382000;21726
5314000;2382000;479
5324000;2382000;407
5334000;2382000;1738
5344000;2382000;668
5354000;2382000;2712
5364000;2382000;639
5374000;2382000;5687
5384000;2382000;1467
5394000;2382000;5014
5404000;2382000;162
5414000;2382000;232
5424000;2382000;11346
5434000;2382000;1946
5444000;2382000;3343
5454000;2382000;243
5464000;2382000;2402
5474000;2382000;1895
5484000;2382000;67
5494000;2382000;3282
5504000;2382000;1672
5514000;2382000;1154
5524000;2382000;1920
5534000;2382000;1410
5544000;2382000;2620
5554000;2382000;1306
5564000;2382000;1352
5574000;2382000;6937
5584000;2382000;739
5594000;2382000;2552
5604000;2382000;1495
5614000;2382000;1561
5624000;2382000;18175
5634000;2382000;1376
5644000;2382000;2718
5654000;2382000;39865
5664000;2382000;3587
5674000;2382000;2997
5684000;2382000;5208
5694000;2382000;2623
5704000;2382000;1709
5714000;2382000;3159
5724000;2382000;2790
5734000;2382000;3635
5744000;2382000;2748
5754000;2382000;665
5764000;2382000;921
1264000;2372000;204
1274000;2372000;6092
1284000;2372000;2936
2764000;2372000;798
2774000;2372000;5621
2784000;2372000;17577
2794000;2372000;3747
2804000;2372000;10434
2814000;2372000;39429
2824000;2372000;3023
2834000;2372000;3015
2844000;2372000;5039
2854000;2372000;8055
2864000;2372000;1122
2874000;2372000;959
2884000;2372000;693
2894000;2372000;94624
2904000;2372000;1269
2914000;2372000;1759
2924000;2372000;918
2934000;2372000;1377
2944000;2372000;328
2954000;2372000;208
2964000;2372000;88
2974000;2372000;5086
2984000;2372000;5764
2994000;2372000;343
3004000;2372000;203
3014000;2372000;409
3024000;2372000;881
3034000;2372000;6987
3044000;2372000;37497
3054000;2372000;56536
3064000;2372000;6375
3074000;2372000;5826
3084000;2372000;2681
3094000;2372000;9506
3104000;2372000;1060
3114000;2372000;5098
3124000;2372000;7667
3134000;2372000;144
3404000;2372000;1672
3414000;2372000;3287
3424000;2372000;2341
3434000;2372000;454
3444000;2372000;2624
3454000;2372000;1701
3464000;2372000;2315
3474000;2372000;1410
3484000;2372000;2610
3494000;2372000;2657
3504000;2372000;1330
3514000;2372000;1632
3524000;2372000;1320
3534000;2372000;2266
3544000;2372000;1544
3554000;2372000;2724
3564000;2372000;3785
3574000;2372000;3681
3584000;2372000;11107
3594000;2372000;4403
3604000;2372000;12488
3614000;2372000;5218
3624000;2372000;3107
3634000;2372000;4991
3644000;2372000;9013
3654000;2372000;2154
3664000;2372000;1557
3684000;2372000;2096
3694000;2372000;1632
3704000;2372000;3949
3714000;2372000;3646
3724000;2372000;2996
3734000;2372000;2289
3744000;2372000;812
3754000;2372000;780
3764000;2372000;507
3774000;2372000;638
3784000;2372000;384
3794000;2372000;244
3804000;2372000;2761
3814000;2372000;341
3824000;2372000;754
3834000;2372000;2649
3844000;2372000;4481
3854000;2372000;3107
3864000;2372000;2570
3874000;2372000;1138
3884000;2372000;9573
3894000;2372000;21591
3904000;2372000;6550
3914000;2372000;13921
3924000;2372000;8649
3934000;2372000;2099
3944000;2372000;729
3954000;2372000;831
3964000;2372000;424
3974000;2372000;1895
3984000;2372000;287
3994000;2372000;2959
4004000;2372000;2810
4014000;2372000;2367
4024000;2372000;1238
4034000;2372000;382
4044000;2372000;97
4054000;2372000;1260
4064000;2372000;148
4074000;2372000;171
4084000;2372000;363
4094000;2372000;600
4104000;2372000;9810
4114000;2372000;13405
4124000;2372000;12723
4134000;2372000;6973
4144000;2372000;9762
4154000;2372000;4552
4164000;2372000;3124
4174000;2372000;1244
4184000;2372000;3269
4194000;2372000;2366
4204000;2372000;1883
4214000;2372000;8080
4224000;2372000;36528
4234000;2372000;31581
4244000;2372000;4524
4254000;2372000;1560
4264000;2372000;1029
4274000;2372000;1221
4284000;2372000;3726
4294000;2372000;7731
4304000;2372000;1027
4314000;2372000;1648
4324000;2372000;1254
4334000;2372000;2724
4344000;2372000;3349
4354000;2372000;6185
4364000;2372000;4744
4374000;2372000;38994
4384000;2372000;41119
4394000;2372000;54613
4404000;2372000;23257
4414000;2372000;91750
4424000;2372000;350461
4434000;2372000;33057
4444000;2372000;15370
4454000;2372000;4923
4464000;2372000;19832
4474000;2372000;20160
4484000;2372000;15134
4494000;2372000;11748
4504000;2372000;405
4694000;2372000;436
4714000;2372000;17
4724000;2372000;1013
4734000;2372000;363
4744000;2372000;343
4754000;2372000;4
4764000;2372000;347
4774000;2372000;433
4784000;2372000;3230
4794000;2372000;76
4804000;2372000;557
4814000;2372000;221
4824000;2372000;510
4834000;2372000;677
4844000;2372000;230
4854000;2372000;18
4864000;2372000;136
4874000;2372000;866
4884000;2372000;8298
4894000;2372000;1987
4904000;2372000;1914
4914000;2372000;5608
4924000;2372000;26266
4934000;2372000;31530
4944000;2372000;57444
4954000;2372000;41602
4964000;2372000;7818
4974000;2372000;1312
4984000;2372000;5451
4994000;2372000;1918
5004000;2372000;5430
5014000;2372000;572
5024000;2372000;317
5034000;2372000;2387
5044000;2372000;1985
5054000;2372000;2002
5064000;2372000;4125
5074000;2372000;1098
5084000;2372000;3291
5094000;2372000;2298
5104000;2372000;2264
5114000;2372000;7320
5124000;2372000;2218
5134000;2372000;2722
5144000;2372000;3293
5154000;2372000;9908
5164000;2372000;2134
5174000;2372000;4340
5184000;2372000;6088
5194000;2372000;2075
5204000;2372000;2398
5214000;2372000;5079
5224000;2372000;8820
5234000;2372000;31865
5244000;2372000;6074
5254000;2372000;166
5264000;2372000;1063
5274000;2372000;4666
5284000;2372000;1008
5294000;2372000;1474
5304000;2372000;1094
5314000;2372000;837
5324000;2372000;692
5334000;2372000;1739
5344000;2372000;706
5354000;2372000;1318
5364000;2372000;4203
5374000;2372000;1908
5384000;2372000;1915
5394000;2372000;1757
5404000;2372000;1305
5414000;2372000;3827
5424000;2372000;1604
5434000;2372000;2785
5444000;2372000;527
5454000;2372000;6529
5464000;2372000;3058
5474000;2372000;77
5484000;2372000;10573
5494000;2372000;25425
5504000;2372000;3173
5514000;2372000;4761
5524000;2372000;1990
5534000;2372000;13253
5544000;2372000;485
5554000;2372000;2420
5564000;2372000;1678
5574000;2372000;5029
5584000;2372000;683
5594000;2372000;1189
5604000;2372000;6110
5614000;2372000;898
5624000;2372000;772
5634000;2372000;1609
5644000;2372000;2461
5654000;2372000;2585
5664000;2372000;2406
5674000;2372000;7436
5684000;2372000;2297
5694000;2372000;4062
5704000;2372000;1350
5714000;2372000;4807
5724000;2372000;5128
5734000;2372000;2427
5744000;2372000;3902
5754000;2372000;9917
5764000;2372000;843
1274000;2362000;10821
1284000;2362000;22562
1294000;2362000;2428
2764000;2362000;2218
2774000;2362000;9941
2784000;2362000;26258
2794000;2362000;8065
2804000;2362000;18166
2814000;2362000;11503
2824000;2362000;6536
2834000;2362000;4831
2844000;2362000;3462
2854000;2362000;1959
2864000;2362000;2486
2874000;2362000;1131
2884000;2362000;2630
2894000;2362000;2399
2904000;2362000;2522
2914000;2362000;1585
2924000;2362000;571
2934000;2362000;827
2944000;2362000;206
2954000;2362000;491
2964000;2362000;144
2974000;2362000;544
2984000;2362000;1416
2994000;2362000;587
3004000;2362000;583
3014000;2362000;1632
3024000;2362000;1296
3034000;2362000;10639
3044000;2362000;20465
3054000;2362000;13487
3064000;2362000;4116
3074000;2362000;129
3084000;2362000;178
3094000;2362000;1084
3104000;2362000;2017
3114000;2362000;1419
3124000;2362000;1392
3134000;2362000;940
3144000;2362000;4196
3154000;2362000;4563
3164000;2362000;2603
3174000;2362000;1241
3184000;2362000;9784
3194000;2362000;38821
3204000;2362000;167199
3214000;2362000;2269
3224000;2362000;3329
3404000;2362000;8614
3414000;2362000;2044
3424000;2362000;1517
3434000;2362000;2095
3444000;2362000;4590
3454000;2362000;2794
3464000;2362000;3143
3474000;2362000;42780
3484000;2362000;4572
3494000;2362000;1729
3504000;2362000;1762
3514000;2362000;1777
3524000;2362000;1786
3534000;2362000;1986
3544000;2362000;7720
3554000;2362000;1636
3564000;2362000;1649
3574000;2362000;1318
3584000;2362000;1360
3594000;2362000;4259
3604000;2362000;14083
3614000;2362000;10773
3624000;2362000;46641
3634000;2362000;12845
3644000;2362000;3098
3654000;2362000;937
3664000;2362000;1317
3674000;2362000;3119
3684000;2362000;2222
3694000;2362000;2517
3704000;2362000;1781
3714000;2362000;1873
3724000;2362000;1586
3734000;2362000;1283
3744000;2362000;843
3754000;2362000;1314
3764000;2362000;3366
3774000;2362000;665
3784000;2362000;289
3794000;2362000;818
3804000;2362000;661
3814000;2362000;671
3824000;2362000;1096
3834000;2362000;9426
3844000;2362000;9098
3854000;2362000;9413
3864000;2362000;2283
3874000;2362000;2419
3884000;2362000;17925
3894000;2362000;20598
3904000;2362000;7144
3914000;2362000;5037
3924000;2362000;6069
3934000;2362000;2774
3944000;2362000;1143
3954000;2362000;509
3964000;2362000;326
3974000;2362000;1291
3984000;2362000;5175
3994000;2362000;1397
4004000;2362000;436
4014000;2362000;219
4024000;2362000;1897
4034000;2362000;99
4044000;2362000;3876
4054000;2362000;1342
4064000;2362000;11
4074000;2362000;162
4084000;2362000;114
4094000;2362000;242
4104000;2362000;1769
4114000;2362000;29879
4124000;2362000;45460
4134000;2362000;12248
4144000;2362000;26150
4154000;2362000;7366
4164000;2362000;4599
4174000;2362000;20329
4184000;2362000;7805
4194000;2362000;5159
4204000;2362000;21166
4214000;2362000;39991
4224000;2362000;181109
4234000;2362000;336770
4244000;2362000;28614
4254000;2362000;12267
4264000;2362000;4759
4274000;2362000;1589
4284000;2362000;1740
4294000;2362000;1406
4304000;2362000;6389
4314000;2362000;628
4324000;2362000;1172
4334000;2362000;1800
4344000;2362000;7833
4354000;2362000;7182
4364000;2362000;5291
4374000;2362000;5810
4384000;2362000;7067
4394000;2362000;7002
4404000;2362000;10109
4414000;2362000;18268
4424000;2362000;19061
4434000;2362000;17498
4444000;2362000;21723
4454000;2362000;34406
4464000;2362000;32754
4474000;2362000;30614
4484000;2362000;14177
4494000;2362000;92112
4504000;2362000;6162
4684000;2362000;69
4694000;2362000;185
4704000;2362000;21
4724000;2362000;5218
4734000;2362000;3246
4744000;2362000;2701
4754000;2362000;2646
4764000;2362000;887
4774000;2362000;103
4784000;2362000;325
4794000;2362000;32
4804000;2362000;63
4814000;2362000;165
4824000;2362000;1571
4834000;2362000;146
4844000;2362000;90
4854000;2362000;112
4864000;2362000;61
4874000;2362000;1
4884000;2362000;396
4894000;2362000;838
4904000;2362000;8877
4914000;2362000;3067
4924000;2362000;13813
4934000;2362000;8980
4944000;2362000;23839
4954000;2362000;8473
4964000;2362000;26419
4974000;2362000;4739
4984000;2362000;2592
4994000;2362000;1534
5004000;2362000;1289
5014000;2362000;780
5024000;2362000;338
5034000;2362000;873
5044000;2362000;548
5054000;2362000;458
5064000;2362000;787
5074000;2362000;2972
5084000;2362000;19395
5094000;2362000;2064
5104000;2362000;1699
5114000;2362000;3631
5124000;2362000;2573
5134000;2362000;2130
5144000;2362000;74559
5154000;2362000;19459
5164000;2362000;7856
5174000;2362000;2183
5184000;2362000;2974
5194000;2362000;433
5204000;2362000;3745
5214000;2362000;3235
5224000;2362000;8369
5234000;2362000;8425
5244000;2362000;5295
5254000;2362000;171
5264000;2362000;1546
5274000;2362000;898
5284000;2362000;1013
5294000;2362000;572
5304000;2362000;2423
5314000;2362000;279
5324000;2362000;315
5334000;2362000;5436
5344000;2362000;2051
5354000;2362000;1163
5364000;2362000;1149
5374000;2362000;1068
5384000;2362000;2510
5394000;2362000;2849
5404000;2362000;3296
5414000;2362000;1603
5424000;2362000;3832
5434000;2362000;7332
5444000;2362000;10301
5454000;2362000;5724
5464000;2362000;5334
5474000;2362000;1443
5484000;2362000;8629
5494000;2362000;89374
5504000;2362000;1470
5514000;2362000;4031
5524000;2362000;2119
5534000;2362000;4001
5544000;2362000;3277
5554000;2362000;11384
5564000;2362000;1596
5574000;2362000;3785
5584000;2362000;5212
5594000;2362000;3528
5604000;2362000;4105
5614000;2362000;488
5624000;2362000;2169
5634000;2362000;2923
5644000;2362000;9452
5654000;2362000;3529
5664000;2362000;2716
5674000;2362000;3121
5684000;2362000;744
5694000;2362000;668
5704000;2362000;4370
5714000;2362000;4191
5724000;2362000;104
5734000;2362000;674
5744000;2362000;385
5754000;2362000;713
5764000;2362000;4739
1274000;2352000;21585
1284000;2352000;28398
1294000;2352000;10589
1304000;2352000;5292
1314000;2352000;3522
2764000;2352000;7306
2774000;2352000;22787
2784000;2352000;29749
2794000;2352000;30627
2804000;2352000;10980
2814000;2352000;7683
2824000;2352000;3560
2834000;2352000;6519
2844000;2352000;4270
2854000;2352000;1589
2864000;2352000;4699
2874000;2352000;1490
2884000;2352000;2141
2894000;2352000;1900
2904000;2352000;2393
2914000;2352000;2884
2924000;2352000;2511
2934000;2352000;1005
2944000;2352000;296
2954000;2352000;994
2964000;2352000;210
2974000;2352000;521
2984000;2352000;412
2994000;2352000;282
3004000;2352000;309
3014000;2352000;52
3034000;2352000;1738
3044000;2352000;865
3054000;2352000;3249
3064000;2352000;640
3074000;2352000;1312
3084000;2352000;554
3094000;2352000;601
3114000;2352000;144
3124000;2352000;27
3134000;2352000;1487
3144000;2352000;1223
3154000;2352000;1539
3164000;2352000;10207
3174000;2352000;14311
3184000;2352000;73669
3194000;2352000;30513
3204000;2352000;44396
3214000;2352000;7562
3224000;2352000;11255
3234000;2352000;26446
3394000;2352000;7835
3404000;2352000;15594
3414000;2352000;3635
3424000;2352000;36636
3434000;2352000;10459
3444000;2352000;6638
3454000;2352000;3849
3464000;2352000;6787
3474000;2352000;5836
3484000;2352000;3168
3494000;2352000;1816
3504000;2352000;2135
3514000;2352000;1926
3524000;2352000;4621
3534000;2352000;2311
3544000;2352000;2492
3554000;2352000;1605
3564000;2352000;4379
3574000;2352000;2106
3584000;2352000;2344
3594000;2352000;2309
3604000;2352000;3342
3614000;2352000;11858
3624000;2352000;18049
3634000;2352000;3314
3644000;2352000;2528
3654000;2352000;868
3664000;2352000;2712
3674000;2352000;2263
3684000;2352000;18933
3694000;2352000;3464
3704000;2352000;2236
3714000;2352000;2930
3724000;2352000;1030
3734000;2352000;1739
3744000;2352000;1804
3754000;2352000;2614
3764000;2352000;22545
3774000;2352000;288
3784000;2352000;465
3794000;2352000;462
3804000;2352000;404
3814000;2352000;1302
3824000;2352000;2968
3834000;2352000;2530
3844000;2352000;59238
3854000;2352000;3764
3864000;2352000;952
3874000;2352000;4212
3884000;2352000;23462
3894000;2352000;10209
3904000;2352000;13389
3914000;2352000;6455
3924000;2352000;10001
3934000;2352000;1785
3944000;2352000;548
3954000;2352000;662
3964000;2352000;476
3974000;2352000;490
3984000;2352000;2399
3994000;2352000;2173
4004000;2352000;159
4014000;2352000;167
4024000;2352000;291
4034000;2352000;93
4044000;2352000;690
4054000;2352000;27
4064000;2352000;119
4074000;2352000;756
4084000;2352000;235
4094000;2352000;849
4104000;2352000;3144
4114000;2352000;16999
4124000;2352000;12105
4134000;2352000;7342
4144000;2352000;3519
4154000;2352000;1776
4164000;2352000;2319
4174000;2352000;3232
4184000;2352000;7115
4194000;2352000;85905
4204000;2352000;5474
4244000;2352000;8532
4254000;2352000;43299
4264000;2352000;55268
4274000;2352000;4486
4284000;2352000;1409
4294000;2352000;2429
4304000;2352000;2937
4314000;2352000;9485
4324000;2352000;1030
4334000;2352000;1203
4344000;2352000;1529
4354000;2352000;3289
4364000;2352000;4388
4374000;2352000;4664
4384000;2352000;14330
4394000;2352000;5607
4404000;2352000;8883
4414000;2352000;10029
4424000;2352000;7464
4434000;2352000;1178
4444000;2352000;9100
4454000;2352000;39265
4464000;2352000;55829
4474000;2352000;8638
4484000;2352000;10377
4494000;2352000;11173
4504000;2352000;18112
4704000;2352000;182
4714000;2352000;34
4724000;2352000;178
4734000;2352000;4851
4744000;2352000;4581
4754000;2352000;3518
4764000;2352000;4101
4774000;2352000;1617
4784000;2352000;730
4794000;2352000;110
4804000;2352000;365
4814000;2352000;1285
4824000;2352000;197
4834000;2352000;68
4844000;2352000;356
4854000;2352000;38
4864000;2352000;1123
4874000;2352000;22
4884000;2352000;324
4894000;2352000;338
4904000;2352000;2077
4914000;2352000;30091
4924000;2352000;1351
4934000;2352000;1511
4944000;2352000;728
4954000;2352000;5590
4964000;2352000;15451
4974000;2352000;40383
4984000;2352000;12694
4994000;2352000;721
5004000;2352000;403
5014000;2352000;568
5024000;2352000;9756
5034000;2352000;405
5044000;2352000;673
5054000;2352000;528
5064000;2352000;77
5074000;2352000;440
5084000;2352000;2276
5094000;2352000;2625
5104000;2352000;56965
5114000;2352000;12584
5124000;2352000;20912
5134000;2352000;11503
5144000;2352000;2847
5154000;2352000;6028
5164000;2352000;6937
5174000;2352000;39390
5184000;2352000;6266
5194000;2352000;1452
5204000;2352000;2660
5214000;2352000;6180
5224000;2352000;5525
5234000;2352000;14506
5244000;2352000;3638
5254000;2352000;1879
5264000;2352000;3108
5274000;2352000;8994
5284000;2352000;1215
5294000;2352000;1969
5304000;2352000;22606
5314000;2352000;181
5324000;2352000;218
5334000;2352000;673
5344000;2352000;841
5354000;2352000;727
5364000;2352000;1383
5374000;2352000;1125
5384000;2352000;4283
5394000;2352000;2537
5404000;2352000;2151
5414000;2352000;2900
5424000;2352000;2496
5434000;2352000;1305
5444000;2352000;1209
5454000;2352000;6066
5464000;2352000;1839
5474000;2352000;1846
5484000;2352000;3744
5494000;2352000;1198
5504000;2352000;967
5514000;2352000;2123
5524000;2352000;2050
5534000;2352000;1104
5544000;2352000;3473
5554000;2352000;3879
5564000;2352000;555
5574000;2352000;2512
5584000;2352000;51289
5594000;2352000;3986
5604000;2352000;2831
5614000;2352000;503
5624000;2352000;470
5634000;2352000;582
5644000;2352000;2365
5654000;2352000;7480
5664000;2352000;5368
5674000;2352000;307
5694000;2352000;1111
5704000;2352000;4314
5714000;2352000;4507
5724000;2352000;4652
5734000;2352000;2726
5744000;2352000;3033
5754000;2352000;1179
5764000;2352000;207
5774000;2352000;37
1284000;2342000;1621
1294000;2342000;10435
1304000;2342000;4801
1314000;2342000;3317
1324000;2342000;2405
2774000;2342000;11224
2784000;2342000;25852
2794000;2342000;10637
2804000;2342000;4455
2814000;2342000;1833
2824000;2342000;2297
2834000;2342000;2518
2844000;2342000;12435
2854000;2342000;1968
2864000;2342000;2117
2874000;2342000;1901
2884000;2342000;1018
2894000;2342000;1643
2904000;2342000;12191
2914000;2342000;1282
2924000;2342000;1387
2934000;2342000;762
2944000;2342000;10
2954000;2342000;243
2964000;2342000;327
2974000;2342000;451
2984000;2342000;1881
2994000;2342000;8731
3004000;2342000;766
3014000;2342000;623
3024000;2342000;235
3034000;2342000;350
3044000;2342000;183
3054000;2342000;491
3094000;2342000;314
3104000;2342000;269
3114000;2342000;187
3124000;2342000;571
3134000;2342000;3039
3144000;2342000;308
3154000;2342000;1151
3164000;2342000;1865
3174000;2342000;12581
3184000;2342000;7266
3194000;2342000;12816
3204000;2342000;4193
3214000;2342000;1689
3224000;2342000;3727
3234000;2342000;13036
3244000;2342000;29093
3254000;2342000;3862
3264000;2342000;20654
3274000;2342000;14778
3284000;2342000;19563
3294000;2342000;1960
3384000;2342000;3
3394000;2342000;15931
3404000;2342000;7901
3414000;2342000;4877
3424000;2342000;8294
3434000;2342000;6121
3444000;2342000;4886
3454000;2342000;3437
3464000;2342000;7693
3474000;2342000;3124
3484000;2342000;3542
3494000;2342000;7627
3504000;2342000;3215
3514000;2342000;2069
3524000;2342000;1042
3534000;2342000;4769
3544000;2342000;2673
3554000;2342000;1236
3564000;2342000;7868
3574000;2342000;1830
3584000;2342000;1691
3594000;2342000;3570
3604000;2342000;3470
3614000;2342000;12008
3624000;2342000;12001
3634000;2342000;8329
3644000;2342000;2097
3654000;2342000;1677
3664000;2342000;16080
3674000;2342000;9734
3684000;2342000;59385
3694000;2342000;15401
3704000;2342000;1424
3714000;2342000;1701
3724000;2342000;1199
3734000;2342000;1269
3744000;2342000;8534
3754000;2342000;2282
3764000;2342000;1426
3774000;2342000;1137
3784000;2342000;888
3794000;2342000;566
3804000;2342000;4383
3814000;2342000;1285
3824000;2342000;2747
3834000;2342000;9488
3844000;2342000;21794
3854000;2342000;3850
3864000;2342000;2483
3874000;2342000;5758
3884000;2342000;13059
3894000;2342000;11801
3904000;2342000;33478
3914000;2342000;16296
3924000;2342000;8349
3934000;2342000;3579
3944000;2342000;1292
3954000;2342000;896
3964000;2342000;266
3974000;2342000;328
3984000;2342000;964
3994000;2342000;9592
4004000;2342000;842
4014000;2342000;1078
4024000;2342000;1365
4034000;2342000;94
4044000;2342000;955
4054000;2342000;175
4064000;2342000;16
4074000;2342000;555
4084000;2342000;742
4104000;2342000;745
4114000;2342000;1167
4124000;2342000;1576
4134000;2342000;54
4144000;2342000;198
4154000;2342000;3729
4164000;2342000;2186
4174000;2342000;4092
4184000;2342000;15022
4194000;2342000;5718
4264000;2342000;5307
4274000;2342000;19417
4284000;2342000;2810
4294000;2342000;4240
4304000;2342000;5351
4314000;2342000;15060
4324000;2342000;6274
4334000;2342000;2523
4344000;2342000;1160
4354000;2342000;1183
4364000;2342000;3197
4374000;2342000;3108
4384000;2342000;3799
4394000;2342000;6793
4404000;2342000;4123
4414000;2342000;6626
4424000;2342000;6827
4434000;2342000;2042
4444000;2342000;4442
4454000;2342000;5782
4464000;2342000;4123
4474000;2342000;38923
4484000;2342000;87663
4494000;2342000;20513
4504000;2342000;31217
4514000;2342000;8747
4704000;2342000;187
4714000;2342000;255
4724000;2342000;1587
4734000;2342000;72461
4744000;2342000;8748
4754000;2342000;3419
4764000;2342000;2209
4774000;2342000;460
4784000;2342000;373
4794000;2342000;771
4804000;2342000;786
4814000;2342000;14280
4824000;2342000;158
4834000;2342000;199
4844000;2342000;266
4854000;2342000;85
4864000;2342000;2352
4874000;2342000;261
4894000;2342000;1242
4904000;2342000;3839
4914000;2342000;1857
4924000;2342000;17432
4934000;2342000;229
4944000;2342000;1277
4954000;2342000;8920
4964000;2342000;12740
4974000;2342000;13000
4984000;2342000;89983
4994000;2342000;156776
5004000;2342000;4430
5014000;2342000;796
5024000;2342000;370
5034000;2342000;1192
5044000;2342000;7995
5054000;2342000;208
5064000;2342000;10012
5074000;2342000;488
5084000;2342000;896
5094000;2342000;5931
5104000;2342000;3621
5114000;2342000;2663
5124000;2342000;8913
5134000;2342000;6970
5144000;2342000;3815
5154000;2342000;1964
5164000;2342000;4736
5174000;2342000;51271
5184000;2342000;10467
5194000;2342000;24286
5204000;2342000;22452
5214000;2342000;8587
5224000;2342000;33480
5234000;2342000;50914
5244000;2342000;3951
5254000;2342000;8953
5264000;2342000;18602
5274000;2342000;1158
5284000;2342000;571
5294000;2342000;734
5304000;2342000;1055
5314000;2342000;735
5324000;2342000;21
5334000;2342000;53
5344000;2342000;725
5354000;2342000;2674
5364000;2342000;1486
5374000;2342000;1462
5384000;2342000;42274
5394000;2342000;1750
5404000;2342000;4806
5414000;2342000;1216
5424000;2342000;2824
5434000;2342000;1144
5444000;2342000;2344
5454000;2342000;14947
5464000;2342000;5442
5474000;2342000;1601
5484000;2342000;2185
5494000;2342000;482
5504000;2342000;39047
5514000;2342000;1418
5524000;2342000;533
5534000;2342000;1040
5544000;2342000;676
5554000;2342000;829
5564000;2342000;1301
5574000;2342000;2514
5584000;2342000;69007
5594000;2342000;1871
5604000;2342000;1519
5614000;2342000;557
5624000;2342000;2296
5634000;2342000;1282
5654000;2342000;5798
5664000;2342000;259
5674000;2342000;721
5684000;2342000;1807
5694000;2342000;1310
5704000;2342000;1642
5714000;2342000;3822
5724000;2342000;4298
5734000;2342000;5512
5744000;2342000;4557
5754000;2342000;10071
5764000;2342000;4008
1314000;2332000;848
2774000;2332000;2386
2784000;2332000;28741
2794000;2332000;107083
2804000;2332000;4345
2814000;2332000;650
2824000;2332000;2249
2834000;2332000;900
2844000;2332000;1618
2854000;2332000;1273
2864000;2332000;6765
2874000;2332000;5044
2884000;2332000;699
2894000;2332000;1957
2904000;2332000;1251
2914000;2332000;785
2924000;2332000;1255
2934000;2332000;840
2944000;2332000;146
2954000;2332000;338
2964000;2332000;5871
2974000;2332000;2019
2984000;2332000;225
2994000;2332000;93
3004000;2332000;361
3014000;2332000;204
3024000;2332000;288
3034000;2332000;358
3044000;2332000;1006
3054000;2332000;382
3064000;2332000;446
3074000;2332000;736
3084000;2332000;266
3094000;2332000;500
3104000;2332000;53
3114000;2332000;100
3124000;2332000;815
3134000;2332000;1027
3144000;2332000;270
3154000;2332000;299
3164000;2332000;335
3174000;2332000;2785
3184000;2332000;2774
3194000;2332000;4040
3204000;2332000;738
3214000;2332000;794
3224000;2332000;3808
3234000;2332000;2084
3244000;2332000;1341
3254000;2332000;21395
3264000;2332000;393435
3274000;2332000;32299
3284000;2332000;4356
3294000;2332000;14777
3304000;2332000;8851
3384000;2332000;81008
3394000;2332000;60910
3404000;2332000;6963
3414000;2332000;5442
3424000;2332000;6422
3434000;2332000;6787
3444000;2332000;3296
3454000;2332000;3927
3464000;2332000;2344
3474000;2332000;2586
3484000;2332000;2449
3494000;2332000;2056
3504000;2332000;3400
3514000;2332000;2051
3524000;2332000;760
3534000;2332000;1106
3544000;2332000;1666
3554000;2332000;2954
3564000;2332000;3600
3574000;2332000;1642
3584000;2332000;3198
3594000;2332000;3598
3604000;2332000;4282
3614000;2332000;13228
3624000;2332000;19710
3634000;2332000;7661
3644000;2332000;14212
3654000;2332000;10263
3664000;2332000;3207
3674000;2332000;3423
3684000;2332000;4740
3694000;2332000;3307
3704000;2332000;2068
3714000;2332000;1727
3724000;2332000;1472
3734000;2332000;689
3744000;2332000;1635
3754000;2332000;663
3764000;2332000;682
3774000;2332000;339
3784000;2332000;297
3794000;2332000;1111
3804000;2332000;5090
3814000;2332000;9542
3824000;2332000;4880
3834000;2332000;5582
3844000;2332000;5930
3854000;2332000;10261
3864000;2332000;13940
