X_MIN000;Y_MIN000;TOT_P
3370000;3339000;12
3370000;3341000;29
3370000;3342000;83
3370000;3343000;21
3370000;3345000;232
3370000;3346000;1550
3370000;3347000;1362
3370000;3348000;2547
3370000;3349000;72
3370000;3350000;45
3370000;3405000;999
3370000;3406000;542
3370000;3407000;18
3370000;3410000;11
3370000;3411000;15
3370000;3416000;13
3370000;3417000;2
3370000;3418000;228
3370000;3419000;225
3370000;3420000;569
3370000;3421000;1369
3370000;3423000;69
3370000;3424000;30
3370000;3425000;132
3370000;3426000;33
3370000;3427000;72
3370000;3428000;67
3370000;3432000;74
3370000;3433000;127
3370000;3434000;437
3370000;3435000;5
3370000;3436000;267
3370000;3437000;22
3370000;3439000;13
3370000;3441000;86
3370000;3442000;208
3370000;3443000;222
3370000;3444000;44
3370000;3445000;119
3370000;3447000;24
3370000;3449000;14
3370000;3452000;921
3370000;3453000;45
3370000;3454000;6
3370000;3456000;6
3370000;3457000;50
3370000;3458000;18
3370000;3460000;5
3370000;3462000;37
3371000;3254000;1659
3371000;3255000;3685
3371000;3256000;826
3371000;3257000;2808
3371000;3258000;1835
3371000;3260000;1995
3371000;3261000;3268
3371000;3262000;664
3371000;3263000;3258
3371000;3264000;1683
3371000;3265000;694
3371000;3266000;167
3371000;3267000;80
3371000;3268000;1325
3371000;3269000;883
3371000;3270000;580
3371000;3271000;10
3371000;3272000;6
3371000;3277000;432
3371000;3279000;928
3371000;3280000;498
3371000;3285000;6
3371000;3286000;8
3371000;3287000;33
3371000;3289000;3
3371000;3291000;8
3371000;3292000;33
3371000;3293000;11
3371000;3294000;74
3371000;3295000;25
3371000;3296000;20
3371000;3297000;28
3371000;3298000;20
3371000;3299000;3
3371000;3300000;7
3371000;3301000;8
3371000;3302000;5
3371000;3303000;4
3371000;3304000;8
3371000;3305000;78
3371000;3306000;3
3371000;3307000;20
3371000;3308000;3
3371000;3309000;10
3371000;3310000;3
3371000;3311000;39
3371000;3314000;15
3371000;3318000;14
3371000;3320000;46
3371000;3321000;14
3371000;3322000;16
3371000;3323000;24
3371000;3325000;89
3371000;3326000;9
3371000;3327000;15
3371000;3328000;22
3371000;3329000;6
3371000;3330000;35
3371000;3331000;17
3371000;3336000;11
3371000;3340000;13
3371000;3341000;326
3371000;3343000;26
3371000;3345000;31
3371000;3346000;21
3371000;3347000;805
3371000;3348000;3096
3371000;3349000;444
3371000;3350000;204
3371000;3351000;21
3371000;3370000;15
3371000;3405000;150
3371000;3406000;14
3371000;3408000;27
3371000;3411000;279
3371000;3412000;132
3371000;3418000;20
3371000;3420000;385
3371000;3421000;49
3371000;3422000;17
3371000;3423000;812
3371000;3424000;60
3371000;3425000;146
3371000;3426000;177
3371000;3427000;46
3371000;3428000;42
3371000;3430000;11
3371000;3433000;15
3371000;3434000;13
3371000;3435000;17
3371000;3438000;23
3371000;3441000;24
3371000;3442000;31
3371000;3443000;77
3371000;3444000;161
3371000;3445000;16
3371000;3446000;45
3371000;3447000;35
3371000;3448000;2
3371000;3449000;6
3371000;3450000;12
3371000;3451000;40
3371000;3452000;53
3371000;3454000;35
3371000;3455000;6
3371000;3456000;331
3371000;3457000;138
3371000;3458000;6
3371000;3459000;4
3371000;3460000;11
3371000;3461000;20
3371000;3462000;8
3372000;3253000;248
3372000;3254000;2472
3372000;3255000;1979
3372000;3257000;25
3372000;3258000;97
3372000;3259000;8
3372000;3260000;113
3372000;3261000;3778
3372000;3262000;3590
3372000;3263000;2498
3372000;3264000;569
3372000;3265000;318
3372000;3266000;12
3372000;3267000;13
3372000;3268000;529
3372000;3269000;116
3372000;3270000;215
3372000;3271000;676
3372000;3272000;6
3372000;3273000;8
3372000;3274000;2
3372000;3279000;161
3372000;3280000;33
3372000;3286000;4
3372000;3287000;18
3372000;3288000;8
3372000;3290000;7
3372000;3291000;15
3372000;3292000;34
3372000;3293000;278
3372000;3294000;51
3372000;3296000;48
3372000;3297000;103
3372000;3301000;7
3372000;3302000;4
3372000;3303000;9
3372000;3304000;2
3372000;3305000;12
3372000;3308000;2
3372000;3309000;2
3372000;3311000;10
3372000;3312000;14
3372000;3320000;38
3372000;3321000;170
3372000;3322000;10
3372000;3323000;6
3372000;3326000;11
3372000;3327000;10
3372000;3328000;26
3372000;3330000;29
3372000;3332000;34
3372000;3333000;170
3372000;3337000;4
3372000;3338000;21
3372000;3340000;15
3372000;3341000;375
3372000;3342000;14
3372000;3345000;28
3372000;3346000;34
3372000;3347000;41
3372000;3348000;444
3372000;3349000;24
3372000;3350000;43
3372000;3351000;1
3372000;3353000;50
3372000;3354000;31
3372000;3355000;150
3372000;3366000;254
3372000;3367000;1542
3372000;3368000;232
3372000;3371000;8
3372000;3372000;54
3372000;3374000;18
3372000;3406000;32
3372000;3407000;11
3372000;3409000;9
3372000;3410000;36
3372000;3419000;14
3372000;3420000;635
3372000;3421000;143
3372000;3422000;227
3372000;3423000;55
3372000;3424000;77
3372000;3425000;228
3372000;3426000;120
3372000;3427000;759
3372000;3428000;120
3372000;3429000;42
3372000;3430000;803
3372000;3431000;55
3372000;3434000;130
3372000;3435000;2
3372000;3436000;10
3372000;3437000;26
3372000;3438000;15
3372000;3442000;21
3372000;3443000;1153
3372000;3444000;1075
3372000;3445000;42
3372000;3447000;7
3372000;3452000;22
3372000;3453000;10
3372000;3454000;38
3372000;3457000;152
3372000;3459000;18
3372000;3460000;43
3372000;3461000;53
3372000;3462000;349
3373000;3251000;621
3373000;3252000;2357
3373000;3253000;1850
3373000;3254000;1439
3373000;3255000;903
3373000;3256000;716
3373000;3257000;908
3373000;3259000;11
3373000;3260000;1490
3373000;3261000;3076
3373000;3262000;1659
3373000;3263000;960
3373000;3264000;209
3373000;3265000;9
3373000;3268000;22
3373000;3269000;20
3373000;3270000;12
3373000;3271000;352
3373000;3275000;20
3373000;3276000;51
3373000;3277000;103
3373000;3278000;120
3373000;3279000;63
3373000;3285000;11
3373000;3286000;13
3373000;3287000;41
3373000;3288000;6
3373000;3289000;5
3373000;3291000;22
3373000;3292000;28
3373000;3293000;331
3373000;3294000;24
3373000;3295000;3
3373000;3296000;7
3373000;3297000;75
3373000;3298000;23
3373000;3299000;18
3373000;3300000;19
3373000;3301000;18
3373000;3302000;4
3373000;3303000;6
3373000;3304000;10
3373000;3305000;3
3373000;3309000;7
3373000;3310000;1
3373000;3314000;3
3373000;3315000;3
3373000;3320000;24
3373000;3321000;165
3373000;3322000;6
3373000;3323000;21
3373000;3325000;27
3373000;3326000;7
3373000;3327000;12
3373000;3329000;24
3373000;3330000;13
3373000;3331000;7
3373000;3333000;32
3373000;3334000;33
3373000;3335000;8
3373000;3336000;132
3373000;3337000;2
3373000;3338000;28
3373000;3339000;48
3373000;3341000;10
3373000;3342000;50
3373000;3343000;82
3373000;3345000;81
3373000;3347000;8
3373000;3348000;26
3373000;3349000;7
3373000;3350000;362
3373000;3351000;219
3373000;3352000;7
3373000;3353000;20
3373000;3354000;16
3373000;3355000;420
3373000;3356000;540
3373000;3357000;88
3373000;3358000;23
3373000;3359000;54
3373000;3362000;24
3373000;3363000;17
3373000;3366000;64
3373000;3367000;1086
3373000;3369000;5
3373000;3370000;14
3373000;3371000;29
3373000;3372000;11
3373000;3373000;13
3373000;3375000;10
3373000;3405000;16
3373000;3406000;113
3373000;3407000;124
3373000;3408000;15
3373000;3409000;17
3373000;3419000;13
3373000;3420000;1
3373000;3422000;156
3373000;3423000;135
3373000;3424000;8
3373000;3425000;438
3373000;3426000;15
3373000;3427000;86
3373000;3428000;69
3373000;3429000;1982
3373000;3430000;4939
3373000;3431000;911
3373000;3433000;52
3373000;3434000;704
3373000;3435000;68
3373000;3438000;13
3373000;3439000;68
3373000;3440000;222
3373000;3443000;2125
3373000;3444000;467
3373000;3445000;176
3373000;3446000;21
3373000;3447000;14
3373000;3448000;29
3373000;3449000;69
3373000;3451000;15
3373000;3453000;15
3373000;3454000;13
3373000;3455000;85
3373000;3456000;32
3373000;3457000;8
3373000;3459000;77
3373000;3460000;772
3373000;3461000;424
3374000;3241000;957
3374000;3242000;1374
3374000;3245000;125
3374000;3246000;11
3374000;3250000;59
3374000;3251000;280
3374000;3252000;117
3374000;3254000;407
3374000;3256000;1388
3374000;3257000;1711
3374000;3260000;73
3374000;3261000;1267
3374000;3262000;12
3374000;3263000;1313
3374000;3264000;1705
3374000;3265000;479
3374000;3272000;793
3374000;3273000;11
3374000;3275000;146
3374000;3276000;170
3374000;3277000;1016
3374000;3278000;405
3374000;3279000;13
3374000;3285000;5
3374000;3286000;11
3374000;3287000;19
3374000;3288000;22
3374000;3289000;29
3374000;3291000;7
3374000;3293000;12
3374000;3294000;9
3374000;3295000;8
3374000;3296000;81
3374000;3297000;166
3374000;3298000;6
3374000;3299000;17
3374000;3301000;7
3374000;3302000;6
3374000;3303000;29
3374000;3304000;7
3374000;3309000;16
3374000;3310000;6
3374000;3311000;7
3374000;3323000;18
3374000;3324000;28
3374000;3325000;76
3374000;3327000;21
3374000;3328000;34
3374000;3329000;39
3374000;3333000;20
3374000;3336000;34
3374000;3340000;60
3374000;3341000;22
3374000;3343000;26
3374000;3345000;104
3374000;3348000;94
3374000;3349000;11
3374000;3350000;146
3374000;3351000;744
3374000;3352000;263
3374000;3353000;136
3374000;3354000;82
3374000;3355000;22
3374000;3359000;46
3374000;3362000;482
3374000;3363000;5
3374000;3365000;59
3374000;3367000;6
3374000;3368000;19
3374000;3369000;15
3374000;3371000;20
3374000;3372000;13
3374000;3373000;4
3374000;3374000;6
3374000;3375000;122
3374000;3376000;106
3374000;3393000;7
3374000;3403000;16
3374000;3404000;332
3374000;3405000;39
3374000;3406000;24
3374000;3407000;5
3374000;3408000;22
3374000;3409000;35
3374000;3410000;20
3374000;3413000;40
3374000;3420000;150
3374000;3421000;12
3374000;3422000;237
3374000;3423000;27
3374000;3424000;600
3374000;3425000;10
3374000;3426000;12
3374000;3427000;20
3374000;3428000;5
3374000;3429000;220
3374000;3430000;636
3374000;3431000;144
3374000;3432000;28
3374000;3434000;25
3374000;3435000;26
3374000;3436000;13
3374000;3437000;21
3374000;3438000;136
3374000;3439000;850
3374000;3440000;30
3374000;3442000;30
3374000;3443000;34
3374000;3444000;12
3374000;3445000;10
3374000;3446000;15
3374000;3447000;8
3374000;3450000;56
3374000;3451000;26
3374000;3452000;42
3374000;3453000;5
3374000;3455000;12
3374000;3456000;46
3374000;3458000;23
3374000;3459000;55
3374000;3460000;627
3374000;3461000;883
3375000;3240000;228
3375000;3241000;4310
3375000;3242000;2789
3375000;3243000;597
3375000;3244000;16
3375000;3245000;848
3375000;3246000;1118
3375000;3247000;20
3375000;3248000;13
3375000;3249000;189
3375000;3250000;29
3375000;3251000;7
3375000;3254000;5
3375000;3257000;661
3375000;3258000;316
3375000;3259000;316
3375000;3260000;93
3375000;3261000;1
3375000;3263000;619
3375000;3264000;362
3375000;3265000;18
3375000;3266000;16
3375000;3272000;17
3375000;3273000;2203
3375000;3274000;371
3375000;3275000;491
3375000;3276000;166
3375000;3277000;3
3375000;3278000;2
3375000;3286000;6
3375000;3287000;5
3375000;3288000;15
3375000;3291000;8
3375000;3292000;6
3375000;3293000;14
3375000;3295000;38
3375000;3296000;5
3375000;3297000;10
3375000;3298000;9
3375000;3300000;4
3375000;3301000;7
3375000;3302000;18
3375000;3303000;3
3375000;3305000;3
3375000;3310000;4
3375000;3320000;24
3375000;3323000;2
3375000;3325000;745
3375000;3331000;23
3375000;3333000;1
3375000;3335000;19
3375000;3336000;13
3375000;3342000;23
3375000;3344000;75
3375000;3345000;25
3375000;3346000;44
3375000;3348000;16
3375000;3349000;158
3375000;3350000;311
3375000;3351000;22
3375000;3352000;54
3375000;3353000;99
3375000;3359000;25
3375000;3362000;221
3375000;3363000;22
3375000;3368000;15
3375000;3369000;480
3375000;3370000;4
3375000;3371000;165
3375000;3372000;30
3375000;3375000;9
3375000;3376000;268
3375000;3377000;10
3375000;3387000;6
3375000;3389000;1
3375000;3390000;16
3375000;3395000;29
3375000;3404000;167
3375000;3407000;102
3375000;3422000;16
3375000;3424000;36
3375000;3425000;31
3375000;3426000;48
3375000;3427000;7
3375000;3428000;3
3375000;3429000;23
3375000;3430000;36
3375000;3431000;23
3375000;3432000;25
3375000;3433000;5
3375000;3434000;22
3375000;3435000;26
3375000;3436000;6
3375000;3437000;270
3375000;3438000;156
3375000;3439000;241
3375000;3441000;23
3375000;3442000;3
3375000;3444000;177
3375000;3445000;30
3375000;3446000;18
3375000;3447000;59
3375000;3448000;6
3375000;3451000;30
3375000;3452000;59
3375000;3453000;16
3375000;3455000;58
3375000;3457000;81
3375000;3458000;540
3375000;3459000;25
3375000;3460000;201
3375000;3461000;290
3376000;3240000;14
3376000;3241000;2605
3376000;3242000;96
3376000;3243000;32
3376000;3244000;573
3376000;3245000;2372
3376000;3246000;2630
3376000;3247000;34
3376000;3248000;590
3376000;3249000;13
3376000;3255000;24
3376000;3256000;7
3376000;3257000;10
3376000;3258000;64
3376000;3260000;478
3376000;3263000;10
3376000;3265000;6
3376000;3266000;16
3376000;3267000;6
3376000;3268000;6
3376000;3273000;914
3376000;3274000;977
3376000;3275000;9
3376000;3276000;4
3376000;3286000;6
3376000;3287000;6
3376000;3288000;4
3376000;3289000;27
3376000;3290000;2
3376000;3292000;10
3376000;3293000;9
3376000;3294000;25
3376000;3295000;10
3376000;3296000;10
3376000;3299000;27
3376000;3300000;18
3376000;3301000;12
3376000;3302000;11
3376000;3312000;12
3376000;3323000;58
3376000;3324000;7
3376000;3325000;87
3376000;3327000;33
3376000;3331000;19
3376000;3333000;10
3376000;3336000;29
3376000;3338000;82
3376000;3339000;74
3376000;3341000;116
3376000;3342000;8
3376000;3343000;6
3376000;3345000;127
3376000;3346000;186
3376000;3348000;81
3376000;3349000;154
3376000;3350000;683
3376000;3352000;18
3376000;3353000;26
3376000;3355000;52
3376000;3356000;16
3376000;3362000;34
3376000;3368000;21
3376000;3369000;24
3376000;3370000;18
3376000;3371000;2
3376000;3372000;12
3376000;3375000;1
3376000;3377000;4
3376000;3386000;15
3376000;3387000;8
3376000;3388000;338
3376000;3389000;441
3376000;3390000;362
3376000;3391000;19
3376000;3392000;8
3376000;3393000;29
3376000;3394000;2
3376000;3395000;174
3376000;3396000;113
3376000;3403000;22
3376000;3404000;256
3376000;3406000;118
3376000;3407000;58
3376000;3410000;34
3376000;3420000;24
3376000;3425000;4
3376000;3426000;711
3376000;3427000;80
3376000;3428000;16
3376000;3429000;24
3376000;3430000;48
3376000;3432000;27
3376000;3433000;81
3376000;3434000;5
3376000;3435000;24
3376000;3436000;51
3376000;3437000;37
3376000;3438000;67
3376000;3439000;67
3376000;3442000;22
3376000;3443000;12
3376000;3444000;162
3376000;3445000;29
3376000;3446000;15
3376000;3448000;10
3376000;3449000;38
3376000;3452000;8
3376000;3453000;25
3376000;3454000;37
3376000;3455000;7
3376000;3456000;17
3376000;3457000;5
3376000;3458000;74
3376000;3459000;122
3376000;3460000;70
3377000;3240000;92
3377000;3241000;2574
3377000;3242000;26
3377000;3243000;2
3377000;3245000;101
3377000;3246000;3377
3377000;3247000;175
3377000;3248000;594
3377000;3250000;2
3377000;3255000;47
3377000;3256000;780
3377000;3259000;6
3377000;3260000;64
3377000;3261000;11
3377000;3264000;92
3377000;3265000;233
3377000;3268000;220
3377000;3269000;1211
3377000;3270000;372
3377000;3271000;10
3377000;3273000;767
3377000;3274000;1144
3377000;3275000;26
3377000;3276000;10
3377000;3288000;10
3377000;3289000;12
3377000;3290000;6
3377000;3293000;1
3377000;3295000;18
3377000;3296000;19
3377000;3297000;33
3377000;3299000;7
3377000;3300000;2
3377000;3301000;39
3377000;3302000;7
3377000;3303000;7
3377000;3304000;5
3377000;3317000;5
3377000;3331000;74
3377000;3333000;8
3377000;3335000;19
3377000;3336000;14
3377000;3337000;97
3377000;3339000;45
3377000;3340000;64
3377000;3342000;3
3377000;3343000;49
3377000;3345000;88
3377000;3346000;20
3377000;3348000;23
3377000;3350000;30
3377000;3354000;240
3377000;3355000;346
3377000;3356000;21
3377000;3358000;67
3377000;3363000;6
3377000;3364000;32
3377000;3369000;17
3377000;3371000;9
3377000;3378000;116
3377000;3379000;477
3377000;3382000;1076
3377000;3383000;239
3377000;3384000;58
3377000;3385000;51
3377000;3387000;31
3377000;3388000;141
3377000;3389000;80
3377000;3390000;20
3377000;3391000;19
3377000;3392000;45
3377000;3393000;397
3377000;3394000;55
3377000;3395000;24
3377000;3396000;134
3377000;3397000;571
3377000;3398000;721
3377000;3404000;350
3377000;3405000;1882
3377000;3406000;927
3377000;3407000;22
3377000;3409000;6
3377000;3423000;21
3377000;3424000;40
3377000;3426000;242
3377000;3427000;131
3377000;3428000;101
3377000;3429000;54
3377000;3430000;98
3377000;3431000;9
3377000;3432000;735
3377000;3433000;584
3377000;3434000;547
3377000;3435000;9
3377000;3436000;32
3377000;3439000;197
3377000;3441000;78
3377000;3443000;21
3377000;3447000;40
3377000;3448000;65
3377000;3449000;164
3377000;3450000;152
3377000;3452000;6
3377000;3453000;39
3377000;3454000;61
3377000;3456000;10
3377000;3457000;27
3377000;3458000;34
3377000;3459000;29
3377000;3460000;50
3378000;3241000;310
3378000;3242000;2
3378000;3243000;6
3378000;3244000;37
3378000;3245000;3
3378000;3246000;2049
3378000;3247000;1071
3378000;3248000;81
3378000;3256000;67
3378000;3258000;7
3378000;3260000;7
3378000;3264000;20
3378000;3265000;250
3378000;3268000;4
3378000;3269000;19
3378000;3270000;41
3378000;3271000;8
3378000;3272000;11
3378000;3273000;81
3378000;3274000;907
3378000;3275000;1549
3378000;3276000;47
3378000;3277000;15
3378000;3288000;4
3378000;3289000;15
3378000;3290000;8
3378000;3291000;9
3378000;3292000;17
3378000;3294000;8
3378000;3295000;21
3378000;3296000;5
3378000;3297000;39
3378000;3298000;10
3378000;3299000;45
3378000;3301000;19
3378000;3302000;6
3378000;3303000;3
3378000;3305000;13
3378000;3323000;20
3378000;3326000;11
3378000;3334000;66
3378000;3335000;11
3378000;3336000;10
3378000;3337000;123
3378000;3340000;7
3378000;3342000;7
3378000;3343000;16
3378000;3344000;26
3378000;3346000;12
3378000;3347000;4
3378000;3348000;26
3378000;3349000;82
3378000;3354000;18
3378000;3355000;186
3378000;3356000;48
3378000;3357000;308
3378000;3358000;59
3378000;3362000;12
3378000;3363000;4
3378000;3370000;7
3378000;3373000;12
3378000;3378000;90
3378000;3379000;41
3378000;3381000;631
3378000;3382000;369
3378000;3387000;8
3378000;3388000;2
3378000;3390000;8
3378000;3391000;10
3378000;3392000;8
3378000;3393000;70
3378000;3394000;5
3378000;3396000;16
3378000;3397000;38
3378000;3398000;7
3378000;3400000;13
3378000;3406000;32
3378000;3407000;29
3378000;3409000;4
3378000;3422000;12
3378000;3423000;27
3378000;3429000;340
3378000;3430000;1353
3378000;3431000;84
3378000;3432000;456
3378000;3433000;9
3378000;3434000;767
3378000;3435000;192
3378000;3436000;2
3378000;3437000;7
3378000;3438000;521
3378000;3439000;4
3378000;3440000;53
3378000;3441000;17
3378000;3442000;17
3378000;3444000;45
3378000;3445000;18
3378000;3447000;119
3378000;3448000;94
3378000;3449000;132
3378000;3450000;86
3378000;3451000;150
3378000;3452000;36
3378000;3453000;9
3378000;3454000;13
3379000;3238000;633
3379000;3242000;48
3379000;3243000;2
