X_MIN;Y_MIN;TOT_P
4600000;1645000;1563.0
5045000;4455000;224.0
4845000;3275000;845.0
3870000;3055000;3911.0
4590000;4540000;220.0
3635000;2380000;338.0
4280000;2120000;634.0
5270000;3880000;309.0
4500000;2320000;373.0
4600000;3180000;248.0
5190000;3830000;323.0
4160000;2310000;26257.0
3480000;3150000;1291.0
4260000;3585000;1901.0
3250000;1965000;81.0
5145000;3195000;973.0
5030000;2480000;874.0
3790000;2770000;645.0
3710000;2465000;395.0
5305000;3830000;90.0
2785000;1910000;41.0
5085000;4000000;105.0
4575000;3655000;482.0
5190000;3815000;186.0
5165000;4910000;23.0
3890000;3105000;13544.0
4315000;2825000;2122.0
2915000;2440000;116.0
5045000;4490000;71.0
5200000;3640000;106.0
3450000;2820000;2481.0
2725000;1890000;19.0
4340000;3475000;2992.0
4565000;3850000;8507.0
2810000;2400000;2206.0
3035000;3475000;290.0
4545000;2755000;4037.0
4805000;2875000;7598.0
4515000;2875000;3473.0
4730000;2490000;226.0
4500000;3280000;1550.0
5195000;4130000;133.0
5035000;3740000;810.0
4535000;4455000;53.0
4305000;3405000;9673.0
5120000;4665000;8.0
3775000;2595000;143.0
4530000;3145000;429.0
2920000;2050000;411.0
5010000;3000000;6789.0
5280000;4045000;1093.0
4515000;3075000;4559.0
5235000;4245000;10.0
5545000;1835000;1722.0
5150000;3300000;2669.0
3265000;1775000;702.0
3585000;3885000;276.0
4905000;4810000;96.0
5670000;2265000;421.0
4560000;2260000;487.0
4195000;3170000;4950.0
3150000;2255000;1483.0
5715000;2630000;115880.0
4730000;4450000;89.0
3320000;2245000;85.0
3455000;2215000;69.0
4610000;2500000;8208.0
4765000;3265000;2441.0
3805000;2940000;578.0
4785000;3000000;815.0
4590000;2980000;415.0
4405000;2390000;2005.0
4370000;2470000;2006.0
3920000;3135000;22521.0
5220000;2860000;1200.0
3635000;3400000;1961.0
2900000;1800000;1505.0
4735000;3335000;465.0
4835000;4650000;60.0
4140000;2505000;4832.0
4790000;4620000;3.0
4150000;3170000;18234.0
4205000;3710000;321.0
2825000;2140000;858.0
3220000;3675000;38101.0
4625000;4395000;50.0
3640000;2550000;1209.0
3010000;1655000;34.0
3870000;3110000;11462.0
4125000;2455000;7199.0
4320000;3505000;625.0
4400000;3160000;24.0
5490000;2835000;749.0
4630000;4820000;22.0
4840000;2265000;802.0
4160000;4215000;1.0
4135000;4335000;41.0
3605000;3205000;146751.0
5240000;3150000;2580.0
4735000;3785000;241.0
5225000;3535000;214.0
3330000;2915000;1006.0
5225000;3205000;1133.0
4740000;4860000;9.0
3400000;2305000;1020.0
3590000;2675000;1743.0
4395000;4655000;2.0
4375000;2980000;4482.0
5285000;3560000;452.0
3200000;2225000;179.0
3885000;2890000;316.0
3845000;2820000;600.0
3200000;3465000;3155.0
4580000;3750000;65.0
5145000;4715000;18.0
3610000;3305000;211.0
4290000;4430000;39.0
4770000;1600000;1279.0
4600000;4465000;14.0
5000000;2800000;695.0
4930000;2230000;91.0
4325000;3050000;552.0
3215000;1740000;7.0
5185000;4045000;43.0
5160000;2950000;188.0
4375000;3365000;694.0
4335000;3340000;454.0
4540000;4445000;119.0
4745000;2775000;543.0
4750000;4085000;621.0
4875000;2600000;6.0
3670000;3430000;62.0
3275000;1900000;740.0
4285000;2800000;484.0
2890000;1820000;1081.0
5620000;2775000;1655.0
3640000;2095000;11143.0
3885000;3060000;4922.0
4725000;1650000;1.0
3485000;2350000;741.0
5175000;4220000;18.0
4445000;2665000;281.0
5270000;2855000;1422.0
3350000;3265000;17582.0
5290000;1800000;413.0
4300000;3265000;6560.0
4685000;2035000;15260.0
5270000;4540000;11.0
4570000;3160000;593.0
3870000;2355000;83.0
3990000;2300000;599.0
5425000;2695000;141.0
2940000;2255000;259.0
3330000;2090000;14.0
4945000;3235000;865.0
5230000;4785000;1.0
2975000;2295000;27.0
5035000;3420000;288.0
3645000;2785000;1602.0
4555000;3250000;1282.0
5530000;2310000;1218.0
3830000;2695000;132.0
4840000;3280000;784.0
4345000;3320000;5020.0
4105000;4315000;2395.0
3705000;2690000;381.0
3455000;2695000;1039.0
4905000;3015000;3202.0
4520000;2090000;180177.0
4625000;2035000;301.0
5065000;2615000;160.0
3105000;3400000;74.0
2885000;1690000;5671.0
5720000;2365000;1139.0
3510000;1975000;344.0
4960000;4480000;104.0
5215000;4250000;45.0
5200000;4085000;16.0
3000000;2260000;308.0
3450000;2085000;330.0
3915000;3200000;209.0
3560000;3240000;1863.0
5335000;1785000;918.0
5345000;1860000;3.0
4350000;4035000;25.0
3290000;2170000;61.0
3940000;3110000;13735.0
3780000;2975000;1220.0
3580000;3615000;8667.0
4855000;3350000;4151.0
4205000;3930000;29.0
5670000;2310000;135.0
4050000;2265000;6841.0
4860000;2900000;7916.0
4345000;3835000;146.0
3210000;2210000;71.0
5335000;2275000;9.0
4275000;3670000;2681.0
4885000;3125000;845.0
5025000;4295000;133.0
4530000;3640000;662.0
4070000;2375000;16.0
4690000;4795000;4.0
3615000;2080000;800.0
4775000;4705000;4.0
4420000;3505000;145.0
3445000;2350000;2133.0
4370000;4140000;27.0
5110000;4930000;61.0
3275000;3120000;279.0
4890000;3135000;952.0
3985000;2315000;6428.0
3255000;3565000;1622.0
5260000;3180000;929.0
4440000;3230000;3226.0
3400000;1775000;1255.0
4015000;3165000;13517.0
3975000;3225000;6001.0
5040000;4300000;113.0
4730000;2815000;732.0
3180000;3370000;1052.0
4330000;3005000;959.0
3485000;3340000;1651.0
3020000;2300000;502.0
4110000;2590000;852.0
3540000;2570000;811.0
5575000;2215000;1.0
5110000;4455000;212.0
5455000;2865000;364.0
3540000;2450000;503.0
3990000;2555000;592.0
3030000;2080000;202.0
3600000;2335000;548.0
4640000;2995000;37825.0
5090000;2790000;1.0
4695000;3915000;175.0
5440000;2615000;27.0
3575000;2385000;7653.0
2775000;2145000;4650.0
4880000;2025000;32227.0
3395000;1770000;1181.0
5555000;1825000;176.0
4310000;2945000;3153.0
4775000;4500000;354.0
3000000;2335000;34.0
5160000;3680000;213.0
3375000;2700000;1003.0
3975000;2400000;82.0
4265000;3595000;9340.0
5685000;2260000;102.0
3535000;3440000;39.0
4040000;4235000;28.0
5360000;2200000;4.0
4520000;3075000;18672.0
4460000;3300000;4996.0
5380000;2700000;15922.0
5060000;4750000;1138.0
5365000;2235000;126.0
5350000;3770000;441.0
3645000;2520000;1156.0
4255000;2010000;740.0
5310000;4545000;24.0
3450000;1945000;280.0
4800000;2940000;6281.0
5280000;3975000;299.0
3640000;3220000;8172.0
4790000;4030000;66.0
3940000;3210000;160796.0
4480000;3070000;2352.0
4325000;3560000;129.0
4210000;2680000;10612.0
4555000;2150000;10989.0
5655000;2340000;2768.0
2820000;2295000;2416.0
4860000;2655000;1097.0
4070000;4135000;125.0
4700000;4085000;85.0
4215000;3030000;1024.0
3205000;1775000;818.0
5195000;2950000;449.0
3490000;2765000;1481.0
5270000;3775000;75.0
4335000;3360000;9781.0
5215000;3870000;393.0
5635000;2810000;1902.0
3795000;3090000;5631.0
5060000;4045000;137.0
4470000;2350000;24843.0
3170000;2250000;54.0
4440000;3310000;442.0
5255000;4635000;64.0
4440000;3925000;147.0
3100000;1665000;1337.0
5025000;5050000;9.0
3795000;2595000;835.0
4635000;4250000;47.0
5365000;2415000;4867.0
1705000;1020000;7855.0
3555000;2310000;643.0
4050000;2570000;800.0
4465000;3025000;706.0
3370000;2310000;3362.0
5120000;3990000;6.0
5490000;2085000;386.0
4605000;3140000;833.0
5420000;2555000;980.0
5725000;1665000;20.0
5155000;2685000;836.0
3795000;2680000;8802.0
3820000;2640000;720.0
5150000;2085000;541.0
3020000;1825000;17439.0
4875000;3295000;1399.0
4600000;4625000;3.0
4495000;4215000;10.0
4730000;2730000;2193.0
4655000;3055000;475.0
4825000;3270000;1374.0
4015000;2975000;257.0
5280000;1805000;427.0
5070000;3445000;136.0
4290000;3470000;392.0
4630000;4060000;82.0
4455000;2840000;1107.0
5485000;2795000;89.0
5400000;2750000;865.0
4920000;2785000;130.0
3495000;3590000;478.0
5680000;2705000;1036.0
5185000;4435000;75.0
5785000;2450000;83.0
4435000;3345000;734.0
4760000;2755000;2076.0
3895000;3180000;1432.0
4450000;2440000;4214.0
3455000;1945000;60.0
4720000;3090000;2215.0
4775000;2475000;12.0
3110000;1910000;382.0
4020000;3125000;8616.0
5165000;4000000;3752.0
4180000;3035000;15423.0
3670000;2585000;276.0
3445000;2190000;137.0
3600000;3260000;19621.0
3750000;2290000;309.0
3395000;3615000;451.0
4480000;4025000;53.0
4345000;3205000;2459.0
3545000;2875000;1021.0
4010000;2245000;108.0
5040000;2835000;544.0
3710000;2785000;29078.0
5470000;2830000;1576.0
4580000;2800000;1163.0
3545000;2450000;658.0
5300000;4050000;97.0
4995000;3470000;487.0
4080000;3190000;1866.0
5265000;3785000;398.0
3420000;3320000;302.0
4535000;3640000;519.0
3765000;2325000;96.0
4210000;2735000;498.0
4380000;2940000;9059.0
5670000;2555000;1171.0
3605000;2115000;1406.0
5420000;2540000;2321.0
4580000;3095000;2745.0
3525000;2130000;777.0
5375000;2645000;749.0
5380000;2740000;360.0
4770000;3190000;13180.0
4050000;3125000;5735.0
4185000;3195000;4571.0
5040000;1900000;1405.0
2960000;2400000;120.0
5160000;3325000;516.0
4990000;4165000;3.0
5125000;3765000;55.0
5225000;2180000;33.0
4305000;3645000;685.0
4375000;3100000;677.0
3825000;2955000;2329.0
5025000;2630000;2064.0
3620000;2470000;448.0
4090000;2285000;61989.0
5220000;2020000;795.0
4845000;3215000;1893.0
5465000;2860000;303.0
5550000;2810000;11920.0
3575000;2500000;766.0
4570000;3685000;386.0
3530000;2290000;383.0
3820000;2595000;462.0
3545000;3840000;1935.0
2815000;2215000;2798.0
5160000;3300000;1957.0
5285000;3790000;79.0
4745000;4445000;101.0
3650000;3390000;335.0
4920000;2810000;902.0
4325000;2420000;988.0
4180000;2440000;1214.0
3445000;3340000;435.0
5245000;1995000;397.0
5450000;2140000;5.0
3940000;2965000;2873.0
3755000;2355000;542.0
4170000;2550000;214.0
4435000;4120000;188.0
5450000;2830000;996.0
4545000;1645000;67.0
2870000;2165000;466.0
4590000;4300000;295.0
5030000;4315000;154.0
5340000;3675000;538.0
3575000;3290000;66306.0
4125000;2700000;2576.0
3960000;3020000;1195.0
4775000;1970000;18.0
3755000;3035000;760.0
3810000;2640000;722.0
5115000;4295000;11.0
3515000;2910000;648.0
2990000;2205000;277.0
4985000;4515000;29.0
3135000;2035000;8159.0
3410000;1840000;7434.0
4465000;2260000;5719.0
4645000;2585000;3644.0
2730000;2050000;1741.0
4555000;4520000;15.0
4295000;3195000;5605.0
5495000;2505000;2579.0
4790000;3410000;417.0
4430000;2655000;987.0
5125000;3525000;539.0
4320000;3145000;1027.0
4440000;4145000;36.0
3980000;2935000;518.0
2655000;2000000;43.0
4190000;2680000;1623.0
4650000;3795000;40.0
4560000;5040000;11.0
3265000;1805000;14.0
3755000;3020000;5382.0
3050000;2070000;55.0
4145000;3000000;2080.0
4310000;3490000;1247.0
5245000;4640000;10.0
5000000;3265000;9549.0
3935000;2315000;1257.0
4910000;4425000;48.0
5435000;2095000;997.0
4050000;2845000;887.0
3190000;1820000;643.0
5175000;2020000;137.0
5185000;4755000;14.0
4010000;2670000;396.0
4520000;4370000;2.0
5350000;2230000;13.0
3325000;2040000;71.0
4630000;5110000;32.0
3460000;3640000;389.0
3705000;3005000;581.0
5235000;3150000;1229.0
3455000;2380000;815.0
4105000;2670000;1424.0
4640000;3410000;49.0
4775000;2350000;19.0
5145000;3250000;1010.0
5050000;4615000;900.0
4460000;3545000;1.0
3475000;3145000;1072.0
4910000;2685000;1243.0
4685000;4030000;372.0
4420000;2550000;856.0
4120000;2780000;1887.0
4650000;3420000;267.0
5250000;3875000;368.0
1725000;1045000;1498.0
5110000;2810000;1451.0
3475000;3675000;35.0
4310000;2530000;332.0
5165000;4225000;811.0
5625000;2220000;44.0
3895000;2410000;3037.0
3725000;2925000;1013.0
4770000;2385000;64.0
5085000;3425000;916.0
5055000;4925000;1.0
4045000;4080000;1058.0
4560000;3815000;115.0
4685000;3915000;35.0
3620000;2355000;2016.0
2855000;2010000;3.0
3830000;2775000;1012.0
3330000;2080000;72.0
3715000;3005000;1507.0
3600000;2565000;368.0
5025000;3325000;961.0
3285000;3935000;378.0
3475000;2125000;223.0
4055000;4230000;7.0
3385000;2885000;2299.0
5000000;4630000;374.0
5035000;5135000;14.0
5305000;4585000;111.0
5035000;4275000;161.0
4670000;3400000;427.0
5465000;2845000;119.0
3240000;3510000;923.0
5650000;2425000;2735.0
4390000;3215000;920.0
5120000;4905000;27.0
3845000;2910000;721.0
5060000;3650000;230.0
3325000;2915000;571.0
3900000;2795000;357.0
4710000;2560000;571.0
4770000;3510000;1980.0
2815000;2200000;11469.0
4575000;4275000;5.0
4710000;2045000;316.0
4970000;4575000;398.0
4365000;2505000;270.0
5570000;2405000;1304.0
1645000;1045000;295.0
5225000;2790000;111.0
4560000;2615000;745.0
4620000;2775000;1683.0
4505000;4645000;7.0
4540000;3140000;897.0
3795000;2885000;14698.0
5525000;2640000;3629.0
4310000;2765000;1243.0
2900000;2110000;321.0
5040000;4460000;53.0
5270000;2010000;139.0
5655000;2180000;34.0
2660000;1970000;14079.0
3635000;3215000;29404.0
5490000;2030000;73.0
4125000;3310000;280.0
5225000;4720000;8.0
3430000;2185000;275.0
3705000;2980000;619.0
4805000;3275000;3140.0
2855000;2320000;1263.0
4290000;3105000;2695.0
5630000;2800000;1417.0
4275000;3585000;459.0
5655000;2130000;193.0
4055000;2680000;1486.0
5335000;2645000;3868.0
2910000;2405000;718.0
4455000;2475000;10309.0
3840000;2715000;281.0
4970000;4480000;337.0
4560000;2815000;1423.0
4675000;2455000;3057.0
4350000;2690000;22.0
3635000;3410000;5045.0
4495000;2825000;1795.0
5480000;2655000;105.0
3140000;3395000;659.0
4790000;2510000;663.0
4040000;3035000;1437.0
5425000;2365000;1033.0
5750000;2375000;3142.0
3090000;1765000;1822.0
3390000;3225000;2033.0
5020000;3485000;686.0
5730000;1755000;62.0
3180000;1745000;684.0
5165000;4670000;4.0
4740000;3235000;4045.0
4905000;3210000;1311.0
5030000;2685000;290.0
4585000;2025000;6812.0
5120000;3675000;350.0
4135000;3180000;8359.0
5195000;4865000;70.0
5180000;4435000;55.0
4240000;2135000;186.0
5390000;2110000;52.0
5035000;4885000;11.0
5520000;2090000;608.0
5435000;2525000;1592.0
3225000;3605000;475.0
4330000;3650000;7977.0
3110000;3390000;627.0
3570000;3615000;524.0
3525000;3755000;536.0
3300000;2200000;20.0
5235000;1855000;3092.0
3790000;2995000;2155.0
5705000;2340000;156.0
4975000;2215000;232.0
5735000;2565000;101.0
5070000;4900000;6.0
4350000;2745000;5792.0
4835000;3885000;43.0
3585000;3540000;1446.0
3930000;2265000;41900.0
3465000;4015000;12.0
5335000;3765000;369.0
1790000;960000;98.0
3735000;2590000;1103.0
5575000;2610000;918.0
3560000;3610000;456.0
4400000;4665000;267.0
3505000;2650000;2179.0
3125000;2265000;18.0
5215000;2875000;5470.0
4995000;3390000;8669.0
3445000;3725000;22652.0
4125000;2915000;21747.0
4965000;5015000;26.0
4080000;4065000;170.0
5070000;2985000;2470.0
4100000;2915000;8146.0
4755000;2815000;2758.0
3595000;2680000;4200.0
5215000;3140000;1409.0
3515000;3480000;8284.0
3015000;1655000;139.0
3000000;3365000;22.0
4480000;2655000;1.0
5155000;2910000;2309.0
4725000;2540000;2641.0
3280000;1925000;6.0
5130000;4775000;21.0
3780000;2780000;1323.0
5025000;3390000;591.0
5230000;1920000;383.0
5195000;3850000;1020.0
5585000;2195000;1112.0
4630000;3755000;39.0
4405000;4725000;40.0
4685000;2020000;2618.0
4650000;4415000;11.0
3910000;2415000;3492.0
4745000;4175000;858.0
4795000;2575000;1204.0
5205000;3555000;583.0
3385000;2765000;9282.0
5065000;3185000;1805.0
4430000;2840000;129.0
4860000;4615000;22.0
5285000;2520000;1022.0
5345000;2725000;4003.0
4995000;4435000;157.0
3215000;2260000;38.0
3245000;3535000;1017.0
3425000;1895000;769.0
3380000;2855000;625.0
5350000;3665000;6.0
3145000;2230000;20.0
5090000;2880000;290.0
4400000;4070000;575.0
4375000;3335000;381.0
4680000;3360000;544.0
5135000;4215000;34545.0
4265000;3675000;249.0
3380000;1820000;148.0
5560000;2815000;1231.0
5095000;3425000;1037.0
3795000;3035000;1624.0
4855000;2010000;23.0
5025000;3700000;283.0
3575000;4070000;67.0
4880000;1985000;23.0
4155000;3230000;6592.0
4530000;4390000;11.0
3450000;3670000;178.0
4840000;4645000;99.0
3625000;3385000;5088.0
4145000;3265000;988.0
5200000;2955000;103.0
3150000;3555000;773.0
4870000;2990000;602.0
5200000;4065000;195.0
5695000;1475000;998.0
2815000;2025000;454.0
3920000;2270000;597.0
4300000;3765000;967.0
2735000;2060000;9802.0
3745000;2465000;303.0
5405000;2430000;3313.0
3395000;1745000;10858.0
4290000;2415000;4911.0
4510000;2420000;431.0
5310000;4445000;374.0
4260000;2550000;2142.0
4100000;2435000;10.0
4510000;4805000;5428.0
4390000;2620000;447.0
4700000;4170000;52.0
1710000;1020000;1796.0
4745000;1950000;3526.0
5240000;4070000;18.0
3815000;2620000;66.0
3225000;2105000;43.0
4390000;3490000;59.0
3990000;2630000;459.0
4805000;4030000;29.0
4555000;3000000;60.0
5630000;2245000;386.0
3060000;3570000;316.0
5180000;3680000;164.0
4680000;2970000;571.0
4080000;3090000;3296.0
5215000;4805000;8.0
4895000;3060000;1436.0
5260000;4280000;3.0
3265000;3620000;113.0
4055000;2340000;2.0
5660000;2800000;2208.0
3590000;3535000;2532.0
4650000;3325000;640.0
3540000;2070000;338.0
3635000;2975000;10835.0
4705000;3100000;690.0
3505000;2845000;477.0
5160000;3505000;601.0
3980000;3100000;7184.0
5175000;4140000;5.0
3120000;3545000;409.0
4340000;2395000;5859.0
3565000;2845000;566.0
4675000;3375000;406.0
5440000;2350000;64.0
4255000;4240000;15.0
4775000;4685000;29.0
5010000;2890000;9.0
3195000;1825000;85.0
4760000;2820000;273.0
5260000;2025000;40.0
3600000;2150000;46.0
3460000;3380000;971.0
4200000;2890000;5687.0
5630000;1470000;143.0
4490000;2730000;878.0
4810000;4830000;5.0
5215000;2750000;894.0
5210000;4550000;332.0
3465000;2845000;7542.0
4685000;3830000;84.0
4900000;2255000;767.0
4280000;2975000;6.0
4940000;2480000;1802.0
4035000;4165000;389.0
4185000;3035000;5658.0
3565000;3885000;296.0
5230000;4475000;31.0
4305000;2340000;3266.0
5455000;2795000;51.0
2740000;1825000;1.0
3465000;3325000;2123.0
5030000;4645000;216.0
5185000;3960000;5.0
3150000;3475000;200.0
3830000;2805000;1368.0
3970000;2775000;3145.0
3140000;2025000;23067.0
2945000;2255000;299.0
4985000;2935000;583.0
4570000;3870000;14.0
3635000;2860000;429.0
3085000;2395000;302.0
5350000;2555000;20.0
5015000;4795000;141.0
4020000;2260000;10337.0
3020000;2340000;173.0
4030000;3265000;254.0
5095000;4605000;34.0
3980000;2335000;957.0
3125000;3390000;1410.0
5205000;3135000;2322.0
3760000;3070000;2750.0
4830000;3040000;757.0
4070000;2905000;2244.0
4955000;4960000;3.0
3510000;3000000;70.0
4285000;2555000;16723.0
5205000;4690000;33.0
3605000;2555000;434.0
4200000;3205000;8320.0
3430000;2755000;4620.0
3520000;3415000;162.0
4740000;3210000;1607.0
5415000;2495000;1351.0
3710000;3025000;2611.0
4260000;2690000;2608.0
3245000;1845000;1047.0
3735000;2260000;1582.0
5050000;3200000;1997.0
3560000;3555000;1833.0
3405000;2115000;5402.0
5405000;1885000;86.0
5270000;2595000;790.0
3325000;2900000;361.0
3745000;2925000;2153.0
4780000;2870000;2109.0
4190000;2890000;11822.0
3520000;3915000;1307.0
4860000;1985000;7.0
4105000;3110000;22063.0
5290000;2595000;57.0
4600000;2110000;5549.0
2805000;1890000;113.0
5080000;3415000;703.0
4180000;1765000;34.0
3490000;2570000;9724.0
4460000;2700000;7111.0
3975000;2845000;896.0
5225000;4350000;10.0
5010000;4390000;6.0
4015000;2850000;6503.0
5355000;3680000;453.0
4290000;2885000;1632.0
3440000;2780000;1618.0
3455000;3280000;838.0
4320000;2655000;529.0
4340000;3545000;19.0
4370000;2875000;899.0
4995000;2980000;930.0
4205000;2570000;6.0
5195000;3900000;514.0
4685000;2100000;873.0
4695000;3345000;749.0
4090000;3050000;4254.0
3485000;2705000;1561.0
3135000;3370000;697.0
4090000;2750000;342.0
3525000;3135000;523.0
3065000;3410000;893.0
3560000;2075000;282.0
4025000;2865000;436.0
4545000;3115000;1200.0
4220000;3420000;11.0
3000000;3430000;1485.0
4920000;2680000;8561.0
2865000;1730000;201.0
4385000;3610000;15.0
5090000;4450000;16.0
5305000;4035000;535.0
4145000;2840000;2619.0
3730000;2895000;4855.0
3425000;3220000;397.0
5340000;3695000;111.0
5000000;4550000;73.0
5405000;1860000;191.0
3285000;3160000;2850.0
3295000;3645000;832.0
4520000;2800000;2422.0
4625000;3920000;332.0
5215000;2765000;2732.0
4905000;2950000;714.0
4880000;2290000;875.0
4325000;2785000;12098.0
5245000;4380000;22.0
4970000;3320000;1963.0
5175000;4530000;41.0
3525000;2040000;745.0
4045000;3245000;9702.0
3085000;3450000;1319.0
4615000;4125000;849.0
5310000;4040000;1.0
3090000;3390000;460.0
4675000;5205000;62.0
4930000;3290000;3420.0
3225000;3660000;364.0
3755000;2785000;435.0
5175000;4475000;50.0
2890000;1885000;479.0
4480000;3855000;409.0
4550000;4025000;3385.0
4240000;3630000;171.0
5360000;1965000;106.0
3815000;2925000;10692.0
3315000;1755000;40661.0
2965000;1970000;3.0
3240000;2260000;12.0
2740000;1840000;467.0
4460000;3825000;226.0
4090000;2630000;5131.0
5280000;4355000;106.0
4330000;4000000;23522.0
4940000;5315000;8.0
3480000;3450000;18529.0
2825000;2370000;992.0
5200000;4110000;12.0
4835000;2690000;1227.0
3775000;2885000;107160.0
3940000;2550000;496.0
4370000;2770000;1707.0
4395000;2935000;2429.0
5745000;2430000;224.0
3145000;2050000;3766.0
5455000;2460000;1897.0
5240000;1840000;217.0
5335000;2495000;1289.0
3065000;2335000;114.0
4565000;2650000;703.0
3900000;2655000;288.0
3210000;2235000;192.0
4455000;2945000;1696.0
4870000;5055000;28.0
4500000;2515000;9146.0
4620000;4760000;13.0
5005000;4380000;36.0
3585000;3890000;1102.0
4445000;3435000;1744.0
3555000;2765000;722.0
2805000;1805000;135.0
5235000;2210000;8140.0
4705000;2485000;1749.0
5290000;4425000;3.0
5280000;3690000;227.0
4410000;2605000;3844.0
5090000;4910000;36.0
4040000;2490000;1083.0
2760000;2400000;4053.0
5285000;3875000;326.0
4640000;4515000;14.0
3235000;1700000;149.0
3470000;3530000;10394.0
3580000;2115000;4179.0
4615000;5085000;105.0
2825000;2160000;512.0
5030000;3735000;343.0
4845000;4890000;22.0
3365000;2110000;34.0
2765000;2010000;2612.0
4730000;2050000;718.0
3715000;3025000;5402.0
5045000;2795000;393.0
5505000;2385000;799.0
3675000;2750000;3119.0
3975000;2500000;5646.0
4040000;2645000;5045.0
4385000;4040000;2183.0
4785000;2950000;705.0
2725000;1955000;990.0
5170000;2820000;374.0
4280000;2445000;3152.0
5445000;1800000;21341.0
4225000;1975000;1056.0
4730000;3055000;1312.0
3770000;2385000;58.0
4570000;4745000;61.0
2015000;1030000;228.0
4305000;3330000;10748.0
4955000;3370000;1267.0
4830000;5265000;50.0
3840000;3135000;9036.0
4680000;3905000;73.0
4525000;3000000;10.0
3520000;2510000;1931.0
4890000;1725000;1783.0
4770000;2890000;1606.0
3590000;3550000;62179.0
5295000;1950000;111.0
3530000;2060000;4.0
4115000;3890000;667.0
4830000;2785000;4301.0
4195000;2855000;16759.0
5760000;2415000;302.0
4925000;2675000;100.0
4165000;2825000;4741.0
4815000;2540000;116.0
5255000;1825000;7827.0
3880000;2355000;1401.0
4715000;2710000;11706.0
4695000;3760000;139.0
4245000;3935000;179.0
4170000;2780000;5619.0
4295000;3330000;853.0
5025000;3305000;1587.0
2980000;3375000;267.0
3130000;3570000;420.0
3540000;3165000;6414.0
5150000;3555000;463.0
4290000;3665000;4351.0
5135000;2135000;432.0
4255000;2940000;88.0
4955000;2930000;9014.0
5135000;2880000;107.0
4055000;4200000;223.0
5005000;2675000;212.0
5125000;4090000;121.0
2820000;2085000;337.0
4665000;2630000;1160.0
4775000;2395000;964.0
2910000;2410000;405.0
4465000;3625000;36222.0
4430000;2605000;573.0
3430000;4000000;18.0
3435000;1845000;374.0
2905000;2165000;269.0
4705000;3745000;20077.0
4845000;4580000;82.0
3605000;3405000;1438.0
5290000;4415000;32.0
5025000;3525000;154.0
3240000;3470000;33782.0
4515000;3590000;4803.0
3990000;2500000;1524.0
3025000;3435000;541.0
4585000;4290000;101.0
2855000;2165000;256.0
4495000;2810000;3021.0
4760000;3085000;7812.0
3715000;2630000;362.0
4470000;2295000;247.0
4635000;3865000;79.0
4615000;5050000;11.0
4775000;2450000;8.0
5080000;2975000;1872.0
5260000;3215000;921.0
4510000;4890000;16.0
4655000;3425000;591.0
3725000;2620000;499.0
4780000;2935000;2280.0
4425000;3940000;21.0
4680000;4690000;5.0
4445000;3835000;2894.0
5045000;3505000;5140.0
4245000;4020000;84.0
3610000;2545000;354.0
5300000;2830000;1081.0
2880000;2375000;91.0
5230000;3130000;1364.0
4800000;1910000;1292.0
4765000;3020000;7823.0
4710000;3790000;417.0
4965000;4525000;154.0
3210000;2230000;266.0
4830000;4115000;42.0
2910000;2435000;156.0
5330000;2645000;870.0
2680000;1980000;4060.0
5165000;2010000;5519.0
4090000;2400000;28.0
3470000;2675000;446.0
5115000;3095000;9247.0
5160000;1995000;327.0
3425000;1975000;17.0
5135000;3160000;1726.0
4375000;4130000;496.0
3535000;2655000;754.0
3945000;2300000;4202.0
4645000;2055000;2518.0
4980000;4920000;5.0
4840000;3360000;3327.0
4100000;2590000;156.0
5685000;2615000;308.0
3180000;2110000;285.0
3170000;2055000;12212.0
5370000;2205000;118.0
5045000;3980000;360.0
4605000;4060000;108.0
5025000;4700000;77.0
4830000;5320000;41.0
4230000;3465000;3684.0
4605000;4015000;282.0
4700000;4250000;1510.0
4815000;2510000;1017.0
4145000;2815000;8237.0
5285000;3140000;729.0
3775000;2485000;130.0
3980000;3315000;1628.0
4550000;3140000;3660.0
4680000;3800000;559.0
4455000;3265000;1660.0
5010000;2870000;7950.0
5190000;3085000;1408.0
3005000;2370000;54.0
5245000;4460000;80.0
4090000;2770000;859.0
3180000;3535000;237.0
3670000;2465000;411.0
5055000;3190000;8731.0
5105000;4710000;61.0
4655000;4380000;230.0
5290000;4550000;172.0
4755000;2775000;22.0
5575000;2585000;3439.0
4380000;4070000;974.0
5460000;2580000;1337.0
5395000;2245000;154.0
3555000;2725000;2102.0
4950000;5390000;994.0
3485000;3255000;1351.0
4620000;4100000;7.0
3300000;3590000;763.0
4405000;3090000;1150.0
4590000;3155000;1971.0
4750000;3260000;993.0
4715000;3370000;642.0
4510000;3930000;1560.0
4940000;3445000;35.0
5270000;2465000;86.0
5365000;2830000;15.0
2975000;2270000;36.0
4685000;3000000;1229.0
4320000;3715000;1691.0
5600000;2445000;500.0
5205000;3635000;233.0
4760000;2570000;1514.0
4250000;2005000;240.0
4450000;2965000;1356.0
4040000;2760000;1576.0
3435000;2720000;1000.0
5050000;4565000;50.0
4275000;4140000;5.0
3675000;2150000;6815.0
4620000;4025000;13875.0
4095000;4195000;67.0
4875000;4845000;3.0
5155000;2680000;114.0
4610000;3260000;493.0
3605000;2330000;1270.0
3685000;3270000;1011.0
3590000;2170000;19.0
2770000;1980000;3883.0
