,IDENTIFIER,TOTAL,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
,1kmN2574E4778,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4780,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4789,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,1kmN2574E4791,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2574E4793,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4794,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4796,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,1kmN2574E4804,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4805,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4806,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4807,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4810,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4811,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4813,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4815,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2574E4821,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4825,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2574E4828,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,1kmN2574E4831,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4842,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4843,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4846,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2574E4865,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2574E4866,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2574E4867,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
,1kmN2574E4868,11,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,0,0,0,3,0
,1kmN2574E4872,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4757,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4758,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
,1kmN2575E4760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4761,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4763,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2575E4766,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2575E4775,8,0,0,3,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
,1kmN2575E4776,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4779,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2575E4786,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2575E4789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2575E4791,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4793,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2575E4800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4801,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0
,1kmN2575E4802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4803,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4805,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4806,7,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
,1kmN2575E4811,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4812,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2575E4816,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4821,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4833,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2575E4846,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4860,6,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2575E4861,35,3,0,3,0,0,3,7,0,5,1,0,0,2,1,1,2,3,2,2,0
,1kmN2575E4862,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2575E4869,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2575E4874,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4758,8,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0
,1kmN2576E4759,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2576E4764,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2576E4765,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2576E4766,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2576E4768,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2576E4770,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4771,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2576E4774,5,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2576E4775,8,0,0,2,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0
,1kmN2576E4776,5,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
,1kmN2576E4778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4781,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4782,7,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
,1kmN2576E4786,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4789,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
,1kmN2576E4790,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4794,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4798,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4799,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2576E4806,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4813,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4814,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4815,9,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,2,0
,1kmN2576E4816,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4817,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4818,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4824,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4827,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2576E4834,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4857,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
,1kmN2576E4858,13,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,1,2,0,3,0
,1kmN2576E4861,9,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0
,1kmN2576E4862,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2576E4874,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,1kmN2576E4875,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2576E4876,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2576E4877,14,1,0,4,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,3,0
,1kmN2576E4878,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4759,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4763,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4764,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4765,21,0,0,1,1,0,2,2,1,0,1,0,0,3,0,0,1,0,5,4,0
,1kmN2577E4766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2577E4769,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4770,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4772,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4774,14,0,0,7,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2577E4775,12,0,0,3,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,1,0
,1kmN2577E4776,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2577E4777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4781,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4785,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4786,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2577E4793,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2577E4794,6,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0
,1kmN2577E4796,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4798,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4800,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0
,1kmN2577E4802,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2577E4809,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,1kmN2577E4817,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
,1kmN2577E4821,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4823,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4837,4,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4838,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4858,5,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
,1kmN2577E4861,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2577E4875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4761,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2578E4764,6,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0
,1kmN2578E4765,59,2,1,6,0,1,6,12,3,3,2,0,0,6,0,1,4,3,3,6,0
,1kmN2578E4771,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,1kmN2578E4773,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,1kmN2578E4774,76,0,0,7,0,1,5,17,7,5,4,0,0,6,0,2,5,2,3,12,0
,1kmN2578E4775,8,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
,1kmN2578E4776,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4777,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
,1kmN2578E4779,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4781,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4787,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4788,6,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,1kmN2578E4789,12,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,1,2,0,2,0
,1kmN2578E4790,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4793,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4795,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4796,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4800,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2578E4810,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4818,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4820,11,1,0,0,0,0,2,1,0,0,1,0,0,1,1,1,1,0,0,2,0
,1kmN2578E4828,4,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2578E4835,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4839,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
,1kmN2578E4846,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,1kmN2578E4854,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2578E4858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2578E4876,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4760,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4770,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
,1kmN2579E4771,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4772,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
,1kmN2579E4773,17,0,0,1,0,0,1,4,1,0,2,0,0,1,1,0,1,1,2,2,0
,1kmN2579E4774,95,2,0,12,1,2,8,15,1,0,3,0,1,9,0,4,3,10,4,20,0
,1kmN2579E4775,12,0,0,0,0,0,7,1,1,1,0,1,0,0,0,0,0,0,1,0,0
,1kmN2579E4776,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
,1kmN2579E4777,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4778,15,1,0,2,0,0,1,1,2,1,0,0,0,0,0,1,2,0,2,2,0
,1kmN2579E4780,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,1kmN2579E4781,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4784,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4785,6,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4786,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4800,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
,1kmN2579E4805,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4806,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
,1kmN2579E4808,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4823,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4835,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4838,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4841,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2579E4851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2579E4853,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4855,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2579E4864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2579E4874,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2579E4875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4757,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4761,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4762,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2580E4770,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4773,19,0,0,4,0,0,0,6,0,0,1,0,2,3,0,0,0,0,1,2,0
,1kmN2580E4774,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,1kmN2580E4777,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4779,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2580E4783,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
,1kmN2580E4797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2580E4799,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2580E4800,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4801,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4804,4,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4805,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4808,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4809,6,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0
,1kmN2580E4810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2580E4811,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2580E4827,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4843,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4844,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2580E4847,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2580E4850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2580E4851,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
,1kmN2580E4852,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4853,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
,1kmN2580E4858,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2580E4864,11,0,0,3,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0
,1kmN2580E4865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4867,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2580E4872,7,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0
,1kmN2580E4874,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4757,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2581E4759,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4762,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4768,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2581E4773,10,0,0,3,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0
,1kmN2581E4806,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4807,6,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
,1kmN2581E4809,17,0,0,2,0,1,2,4,0,1,0,0,0,1,0,0,4,0,0,2,0
,1kmN2581E4810,14,0,0,3,0,0,3,4,0,1,0,0,0,0,0,0,1,0,0,2,0
,1kmN2581E4813,12,1,0,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
,1kmN2581E4814,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4828,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2581E4839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4843,5,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4844,8,1,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0
,1kmN2581E4845,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4846,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2581E4847,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
,1kmN2581E4848,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
