x,y,TOTAL_ESTA,ARRIVALS_T,ARRIVALS_D,ARRIVALS_F,ARRIVALS_G,ARRIVALS_S,ARRIVALS_I,ARRIVALS_A,NIGHTS_TOT,NIGHTS_DOM,NIGHTS_FOR,NIGHTS_Ger,NIGHTS_Slo,NIGHTS_Ita,NIGHTS_Aus
4618000,2458000,8,413,3,410,200,0,29,79,3463,8,3455,2012,0,196,648
4618000,2459000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618000,2460000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618000,2467000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618000,2468000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618000,2471000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618000,2474000,3,144,1,143,44,0,1,6,1132,10,1122,448,0,14,42
4618000,2475000,3,140,16,124,65,1,6,8,922,54,868,653,1,12,16
4618000,2476000,8,251,0,251,120,2,10,9,2137,0,2137,1211,6,40,39
4618000,2481000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618000,2485000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2434000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2443000,9,500,30,470,108,28,168,62,2804,93,2711,987,115,710,356
4619000,2444000,87,46239,1804,44435,12181,11525,7406,5626,287683,5716,281967,104357,69025,37267,33734
4619000,2451000,18,945,188,757,235,37,61,60,4873,417,4456,1950,65,237,346
4619000,2453000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2455000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2456000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2458000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2459000,3,210,0,210,104,0,0,21,1889,0,1889,864,0,0,139
4619000,2460000,3,152,3,149,96,3,5,18,1286,9,1277,868,21,54,121
4619000,2461000,3,172,0,172,114,0,0,6,1547,0,1547,1101,0,0,42
4619000,2462000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2463000,11,680,10,670,422,7,1,55,6744,55,6689,4481,29,21,493
4619000,2464000,5,253,4,249,148,4,0,24,2419,28,2391,1414,28,0,211
4619000,2465000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2466000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2473000,7,281,8,273,179,0,7,21,2670,46,2624,1890,0,49,155
4619000,2474000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2475000,4,141,7,134,36,4,4,14,915,19,896,287,12,13,113
4619000,2476000,11,1032,167,865,197,79,108,50,5007,324,4683,1473,131,162,282
4619000,2479000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619000,2483000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2433000,21,993,18,975,488,40,93,60,8162,84,8078,4749,216,723,410
4620000,2434000,37,1716,21,1695,797,80,73,164,15201,110,15091,8140,689,587,1048
4620000,2435000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2438000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2451000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2453000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2454000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2457000,8,563,3,560,339,4,0,74,5193,21,5172,3424,56,0,542
4620000,2458000,12,466,13,453,185,2,4,42,3974,52,3922,1744,4,12,336
4620000,2460000,5,218,0,218,110,0,0,0,1745,0,1745,895,0,0,0
4620000,2462000,6,368,0,368,280,0,0,18,3640,0,3640,2942,0,0,215
4620000,2463000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2464000,3,112,3,109,44,0,0,8,1024,6,1018,349,0,0,112
4620000,2466000,7,518,45,473,212,1,35,62,3975,85,3890,2323,2,124,462
4620000,2473000,6,341,6,335,169,0,0,40,3125,62,3063,1613,0,0,295
4620000,2475000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2476000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2480000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2481000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620000,2482000,8,610,71,539,138,58,14,95,2765,119,2646,1141,87,18,242
4621000,2431000,362,49299,3018,46281,10467,12319,4513,3484,317014,17306,299708,86777,76872,23669,20448
4621000,2433000,24,952,13,939,438,65,43,76,8419,123,8296,4708,456,316,572
4621000,2434000,143,15606,1534,14072,2290,5680,622,538,91374,6377,84997,21338,37223,2522,3314
4621000,2435000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2440000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2448000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2449000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2455000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2456000,4,302,23,279,152,2,6,20,2326,113,2213,1354,8,28,172
4621000,2460000,8,380,6,374,212,7,11,20,3613,12,3601,2132,49,33,178
4621000,2463000,4,291,0,291,160,0,0,81,2766,0,2766,1650,0,0,681
4621000,2466000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2472000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2474000,3,124,8,116,66,0,0,12,1129,24,1105,623,0,0,119
4621000,2476000,22,4421,291,4130,1117,213,341,394,10060,566,9494,2877,408,506,852
4621000,2477000,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2479000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621000,2480000,4,87,0,87,51,0,0,13,883,0,883,531,0,0,103
4621000,2482000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622000,2427000,18,1415,131,1284,298,36,179,246,9006,553,8453,2386,240,1084,1741
4622000,2430000,346,84711,4249,80462,27241,6988,9957,4325,675238,25161,650077,245223,30967,68827,30827
4622000,2448000,13,581,2,579,439,2,5,68,5728,20,5708,4674,8,33,507
4622000,2449000,4,69,1,68,21,0,19,3,439,7,432,195,0,137,12
4622000,2454000,3,330,14,316,170,0,0,55,2838,98,2740,1475,0,0,461
4622000,2455000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622000,2458000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622000,2459000,12,676,7,669,278,0,6,50,6612,11,6601,2838,0,21,532
4622000,2460000,8,347,9,338,157,0,12,27,3239,76,3163,1755,0,56,206
4622000,2463000,3,453,46,407,207,0,16,57,3668,117,3551,2079,0,48,385
4622000,2464000,4,192,42,150,69,5,19,6,1083,94,989,710,12,74,15
4622000,2465000,3,83,9,74,46,0,1,6,838,36,802,587,0,7,46
4622000,2468000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622000,2470000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622000,2471000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622000,2472000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622000,2473000,4,225,0,225,137,0,0,6,2408,0,2408,1438,0,0,42
4622000,2479000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622000,2481000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2424000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2427000,14,625,12,613,191,14,62,41,5118,51,5067,1781,90,626,285
4623000,2428000,31,1651,56,1595,489,121,121,143,12230,337,11893,4453,843,766,927
4623000,2439000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2440000,27,1967,59,1908,1154,18,43,336,17413,180,17233,11599,31,336,2393
4623000,2449000,4,273,2,271,197,0,0,33,2517,5,2512,1956,0,0,222
4623000,2450000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2451000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2452000,9,435,0,435,224,10,12,14,3688,0,3688,2256,29,66,94
4623000,2453000,20,971,52,919,419,37,87,48,7227,179,7048,4387,286,439,375
4623000,2455000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2458000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2463000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2465000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2466000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2468000,4,153,16,137,50,0,8,3,1281,72,1209,532,0,56,21
4623000,2469000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2470000,6,256,9,247,161,0,1,17,2700,59,2641,1688,0,11,195
4623000,2474000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2476000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2477000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623000,2481000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2423000,11,217,0,217,43,0,40,0,1526,0,1526,347,0,275,0
4624000,2424000,6,227,6,221,23,5,34,6,960,55,905,111,22,142,22
4624000,2425000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2427000,9,723,14,709,139,48,95,53,4167,21,4146,1052,133,476,378
4624000,2428000,31,1817,66,1751,390,47,303,59,11220,226,10994,3655,148,1671,372
4624000,2429000,5,291,20,271,91,16,28,23,2052,81,1971,725,50,167,161
4624000,2449000,17,818,66,752,351,28,12,67,6579,150,6429,3512,95,63,451
4624000,2450000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2452000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2455000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2456000,3,171,18,153,77,0,8,5,1045,43,1002,707,0,23,23
4624000,2457000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2459000,6,321,16,305,175,0,4,7,3086,91,2995,1745,0,28,98
4624000,2460000,26,1161,46,1115,725,16,17,119,11230,344,10886,7872,71,86,810
4624000,2464000,6,341,1,340,230,0,11,26,3319,14,3305,2311,0,61,275
4624000,2467000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2468000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2469000,6,908,149,759,280,32,43,48,3748,277,3471,1680,46,98,127
4624000,2474000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2479000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2483000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624000,2484000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2420000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2421000,204,17591,628,16963,4475,923,1567,1443,112356,1984,110372,37453,5460,8642,8073
4625000,2422000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2423000,42,2376,98,2278,474,112,331,165,13552,452,13100,3631,417,1945,905
4625000,2424000,5,209,1,208,8,0,13,18,982,2,980,56,0,102,48
4625000,2425000,2123,363885,36821,327064,61903,21398,38607,24935,1764373,94144,1670229,415031,92874,177880,119016
4625000,2426000,8,307,28,279,35,6,30,29,1539,107,1432,180,16,153,212
4625000,2427000,3,83,2,81,32,5,11,0,593,14,579,290,25,64,0
4625000,2428000,16,1319,49,1270,205,34,205,29,6436,229,6207,1602,126,997,136
4625000,2429000,6,174,8,166,72,0,0,16,1465,34,1431,742,0,0,117
4625000,2430000,104,5020,229,4791,1847,149,565,374,38028,815,37213,17864,670,3664,2699
4625000,2435000,162,7949,371,7578,2749,1198,522,656,63852,2185,61667,26883,7787,3785,4574
4625000,2442000,12,802,4,798,573,1,0,136,7918,12,7906,6129,3,0,1081
4625000,2443000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2447000,5,253,10,243,136,0,0,26,2354,44,2310,1346,0,0,210
4625000,2449000,3,151,1,150,119,0,0,1,1316,5,1311,1064,0,0,7
4625000,2450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2451000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2452000,4,310,4,306,182,3,0,12,2790,16,2774,1751,14,0,80
4625000,2453000,6,283,0,283,205,0,6,10,3035,0,3035,2284,0,42,91
4625000,2454000,7,382,16,366,171,3,25,45,3287,58,3229,1849,13,97,353
4625000,2455000,6,367,13,354,163,25,18,23,2891,39,2852,1535,114,153,167
4625000,2456000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2460000,10,563,11,552,291,13,0,65,5768,45,5723,3114,54,0,675
4625000,2461000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2463000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2467000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2468000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2469000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2476000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625000,2479000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2419000,6,376,2,374,139,52,33,23,3057,14,3043,1267,372,282,173
4626000,2420000,146,24775,2464,22311,6945,4733,1565,2190,169026,9093,159933,57972,35195,9726,13542
4626000,2421000,42,2818,63,2755,1012,131,308,274,19102,127,18975,9130,470,1607,1572
4626000,2422000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2423000,26,1206,29,1177,410,31,119,80,9021,64,8957,3933,91,686,546
4626000,2424000,6,341,11,330,120,7,27,16,2566,316,2250,1181,7,187,112
4626000,2425000,3,62,4,58,9,4,8,2,228,14,214,56,10,42,4
4626000,2426000,3,106,0,106,24,0,14,4,684,0,684,180,0,54,28
4626000,2429000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2432000,5,196,4,192,92,2,8,10,1736,9,1727,838,4,40,70
4626000,2439000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2441000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2442000,6,288,1,287,214,0,0,3,3155,7,3148,2325,0,0,49
4626000,2443000,34,1101,11,1090,720,12,6,137,10263,31,10232,7209,60,56,1018
4626000,2444000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2446000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2447000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2449000,12,441,45,396,167,10,13,43,3407,139,3268,1687,24,41,364
4626000,2450000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2452000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2453000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2454000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2455000,3,135,0,135,83,0,0,13,1296,0,1296,889,0,0,126
4626000,2456000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2457000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2458000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2460000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2462000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2463000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2464000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2467000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626000,2479000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2419000,18,1005,2,1003,539,2,109,124,9101,4,9097,5771,22,782,872
4627000,2420000,108,25517,337,25180,7035,545,2195,2634,175221,1273,173948,62993,2998,12448,15482
4627000,2421000,71,4313,66,4247,1407,71,530,393,33712,376,33336,13811,315,3267,2672
4627000,2422000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2423000,31,1121,43,1078,379,27,141,35,8398,272,8126,3449,179,872,281
4627000,2424000,19,764,35,729,201,24,136,58,5495,287,5208,1900,99,752,369
4627000,2425000,4,595,41,554,106,11,107,14,2565,152,2413,808,28,359,18
4627000,2427000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2439000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2440000,7,259,14,245,63,5,3,51,1765,59,1706,528,15,15,230
4627000,2441000,6,311,6,305,198,0,0,53,2910,42,2868,2039,0,0,362
4627000,2442000,18,1114,11,1103,684,37,16,119,10872,178,10694,7418,207,91,952
4627000,2443000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2445000,11,681,10,671,357,20,6,74,5975,19,5956,3606,73,20,513
4627000,2446000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2447000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2448000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2449000,6,189,2,187,91,0,0,0,1728,2,1726,738,0,0,0
4627000,2450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2451000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2453000,4,242,0,242,208,0,0,16,2835,0,2835,2454,0,0,161
4627000,2454000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2456000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2457000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2459000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2460000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2462000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2463000,3,201,0,201,136,0,0,13,2016,0,2016,1378,0,0,91
4627000,2465000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2466000,9,361,50,311,123,6,14,17,2496,133,2363,1270,21,66,95
4627000,2467000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2468000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2469000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627000,2482000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2419000,25,1566,17,1549,570,124,191,214,11768,37,11731,5625,849,1042,1335
4628000,2420000,24,1254,14,1240,508,13,131,220,9857,77,9780,4930,63,771,1606
4628000,2421000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2423000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2424000,13,590,16,574,179,11,75,34,3610,35,3575,1492,24,355,223
4628000,2425000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2428000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2442000,26,1323,0,1323,826,25,39,135,12674,0,12674,8328,140,267,1119
4628000,2445000,8,420,0,420,234,2,33,49,3713,0,3713,2344,14,209,399
4628000,2448000,18,778,32,746,451,0,26,43,7727,120,7607,5087,0,230,361
4628000,2453000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2455000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2456000,10,344,36,308,162,14,29,16,2876,183,2693,1588,89,83,134
4628000,2459000,3,125,7,118,72,3,0,10,1241,16,1225,869,15,0,64
4628000,2460000,5,379,0,379,225,0,11,52,3534,0,3534,2252,0,77,376
4628000,2461000,3,103,14,89,55,0,0,14,858,48,810,484,0,0,133
4628000,2463000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2464000,6,274,14,260,156,0,5,35,2294,80,2214,1420,0,37,246
4628000,2465000,3,628,160,468,54,4,84,51,2679,232,2447,188,4,215,202
4628000,2471000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2482000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2484000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2488000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628000,2490000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2420000,82,11299,119,11180,3511,2871,928,1184,74544,509,74035,27692,18014,5522,7698
4629000,2423000,3,103,3,100,9,2,38,6,585,15,570,92,6,185,72
4629000,2424000,14,599,6,593,265,4,64,51,4888,28,4860,2634,4,433,329
4629000,2425000,4,89,6,83,36,0,4,18,862,80,782,370,0,20,174
4629000,2426000,3,125,6,119,58,0,8,11,917,12,905,552,0,56,42
4629000,2429000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2430000,45,2062,62,2000,1144,2,93,221,17781,224,17557,11282,10,649,1788
4629000,2431000,7,317,4,313,219,2,5,29,3015,28,2987,2266,14,19,197
4629000,2436000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2438000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2440000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2441000,4,167,7,160,123,0,0,15,1642,49,1593,1265,0,0,105
4629000,2444000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2445000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2447000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2450000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2452000,9,723,19,704,411,2,0,99,6766,125,6641,4183,16,11,779
4629000,2453000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2455000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2457000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2464000,3,109,1,108,67,0,0,0,1229,7,1222,774,0,0,0
4629000,2467000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2471000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2478000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2480000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629000,2483000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2417000,18,800,6,794,101,56,146,266,4230,32,4198,764,170,602,1462
4630000,2418000,90,8705,129,8576,1721,750,2068,1407,55391,466,54925,15414,3405,10436,8285
4630000,2420000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2421000,4,171,9,162,57,19,13,40,1315,40,1275,481,146,92,287
4630000,2423000,4,148,0,148,74,6,19,22,1118,0,1118,620,36,81,155
4630000,2424000,8,191,9,182,67,3,16,10,1318,44,1274,610,15,77,70
4630000,2425000,9,368,1,367,204,1,20,41,3619,3,3616,2147,2,123,393
4630000,2430000,4,282,3,279,113,3,22,41,2364,30,2334,1261,6,164,244
4630000,2431000,3,178,0,178,114,1,2,19,1811,0,1811,1298,7,14,133
4630000,2440000,10,414,17,397,228,10,20,12,3998,89,3909,2554,87,150,58
4630000,2443000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2454000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2456000,8,621,2,619,443,0,11,13,6126,10,6116,4486,0,82,101
4630000,2459000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2461000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2462000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2466000,12,3779,2236,1543,171,111,401,78,9414,4370,5044,447,165,800,210
4630000,2471000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2482000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630000,2485000,4,202,6,196,55,8,2,26,1691,12,1679,573,13,20,203
4630000,2487000,4,366,8,358,184,2,0,36,2893,16,2877,1553,2,0,351
4631000,2417000,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2418000,314,82643,1087,81556,14323,22242,16068,11739,482088,5860,476228,103020,123221,82428,67451
4631000,2420000,54,2992,53,2939,741,86,379,330,21990,886,21104,7081,354,2388,1954
4631000,2421000,21,1265,9,1256,612,59,55,243,10599,32,10567,5633,359,377,1846
4631000,2422000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2423000,9,257,3,254,104,13,44,16,2104,27,2077,1207,46,249,153
4631000,2424000,3,85,0,85,16,16,9,11,681,0,681,101,144,60,75
4631000,2425000,11,625,9,616,278,3,39,52,4727,37,4690,2648,10,202,403
4631000,2429000,4,156,0,156,72,0,11,0,1371,0,1371,745,0,66,0
4631000,2432000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2433000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2436000,5,177,0,177,75,0,0,18,1638,0,1638,838,0,0,116
4631000,2438000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2439000,12,678,29,649,304,5,49,62,5347,77,5270,3258,34,201,394
4631000,2442000,4,191,0,191,127,0,0,14,2048,0,2048,1477,0,0,86
4631000,2443000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2447000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2451000,4,322,26,296,135,8,20,32,2003,38,1965,1156,14,79,259
4631000,2452000,4,205,15,190,73,2,14,16,1684,44,1640,823,4,48,128
4631000,2453000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2455000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2456000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2462000,3,170,7,163,83,4,0,13,1275,18,1257,861,8,0,74
4631000,2464000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2474000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2475000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2477000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2480000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631000,2485000,17,7389,1749,5640,599,328,587,643,18155,3514,14641,1865,436,1047,1464
4632000,2419000,59,50331,906,49425,11694,5352,6582,8550,338709,4598,334111,93185,31734,38198,53189
4632000,2420000,532,75311,1946,73365,27163,4767,9502,11416,566781,9299,557482,251730,25484,61211,79310
4632000,2421000,16,821,13,808,416,51,79,70,7487,137,7350,4619,268,776,392
4632000,2422000,3,77,0,77,20,7,0,2,893,0,893,219,49,0,14
4632000,2423000,5,263,9,254,144,0,25,30,2231,31,2200,1396,0,174,214
4632000,2424000,82,5588,396,5192,2574,140,608,616,41269,769,40500,24740,538,3190,3917
4632000,2429000,6,282,5,277,67,1,12,61,2128,31,2097,679,3,82,438
4632000,2431000,15,753,10,743,400,12,58,51,6476,83,6393,4028,36,419,379
4632000,2432000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632000,2434000,3,94,3,91,47,3,9,4,747,21,726,496,6,40,24
4632000,2435000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632000,2436000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632000,2438000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632000,2442000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632000,2443000,9,450,0,450,284,0,4,69,4467,0,4467,3111,0,48,490
