x,y,resolution,ms_pop
4010625,3136500,125,43
4010625,3136625,125,37
4010625,3136750,125,24
4010625,3136875,125,18
4010750,3060000,125,19
4010750,3060125,125,20
4010750,3060250,125,26
4010750,3060375,125,15
4010750,3061750,125,41
4010750,3061875,125,15
4010750,3062000,125,20
4010750,3062125,125,27
4010750,3062250,125,82
4010750,3062375,125,29
4010750,3063500,125,36
4010750,3063625,125,28
4010750,3065250,125,113
4010750,3065375,125,33
4010750,3065500,125,69
4010750,3066000,125,104
4010750,3066250,125,66
4010750,3066375,125,71
4010750,3066875,125,110
4010750,3100750,125,17
4010750,3100875,125,15
4010750,3112750,125,15
4010750,3112875,125,34
4010750,3136000,125,42
4010750,3136125,125,44
4010750,3136250,125,41
4010750,3136375,125,42
4010750,3136500,125,35
4010750,3136625,125,13
4010875,3060000,125,21
4010875,3060125,125,35
4010875,3060250,125,54
4010875,3060375,125,12
4010875,3061750,125,28
4010875,3061875,125,28
4010875,3062000,125,33
4010875,3062125,125,38
4010875,3062250,125,25
4010875,3062375,125,22
4010875,3063500,125,40
4010875,3063625,125,42
4010875,3065250,125,95
4010875,3065375,125,27
4010875,3065500,125,79
4010875,3066000,125,81
4010875,3066375,125,92
4010875,3066750,125,63
4010875,3066875,125,18
4010875,3100750,125,17
4010875,3100875,125,23
4010875,3112750,125,68
4010875,3112875,125,37
4010875,3136000,125,24
4010875,3136125,125,23
4010875,3136250,125,14
4010875,3136375,125,29
4010875,3136500,125,25
4010875,3136625,125,35
4011000,2947500,125,19
4011000,2947625,125,37
4011000,3059250,125,21
4011000,3059375,125,38
4011000,3059500,125,32
4011000,3059625,125,18
4011000,3062500,125,30
4011000,3062625,125,23
4011000,3062750,125,85
4011000,3062875,125,28
4011000,3063250,125,102
4011000,3063375,125,17
4011000,3063500,125,26
4011000,3063625,125,41
4011000,3064750,125,40
4011000,3064875,125,81
4011000,3065000,125,25
4011000,3065250,125,41
4011000,3065375,125,51
4011000,3065750,125,77
4011000,3065875,125,37
4011000,3066000,125,23
4011000,3070250,125,54
4011000,3070375,125,47
4011000,3070750,125,53
4011000,3070875,125,32
4011000,3071000,125,48
4011000,3071125,125,93
4011000,3071250,125,72
4011000,3071375,125,73
4011000,3071500,125,16
4011000,3071625,125,95
4011000,3086750,125,33
4011000,3086875,125,26
4011000,3108000,125,42
4011000,3108125,125,36
4011000,3108250,125,45
4011000,3108375,125,49
4011000,3108500,125,66
4011000,3111250,125,12
4011000,3111375,125,11
4011000,3112250,125,20
4011000,3112375,125,21
4011000,3112500,125,41
4011000,3112625,125,29
4011000,3112875,125,36
4011000,3113000,125,35
4011000,3113125,125,39
4011000,3113250,125,16
4011000,3113375,125,25
4011125,2947500,125,23
4011125,2947625,125,17
4011125,3059250,125,24
4011125,3059375,125,26
4011125,3059500,125,29
4011125,3059625,125,39
4011125,3062500,125,22
4011125,3062625,125,24
4011125,3062750,125,31
4011125,3062875,125,27
4011125,3063250,125,42
4011125,3063375,125,15
4011125,3063500,125,25
4011125,3063625,125,39
4011125,3064875,125,39
4011125,3065000,125,100
4011125,3065250,125,71
4011125,3065750,125,72
4011125,3066000,125,17
4011125,3066375,125,83
4011125,3070375,125,71
4011125,3070750,125,66
4011125,3070875,125,26
4011125,3071125,125,46
4011125,3071250,125,71
4011125,3071375,125,51
4011125,3071500,125,71
4011125,3071625,125,38
4011125,3086750,125,22
4011125,3086875,125,23
4011125,3108000,125,39
4011125,3108125,125,42
4011125,3108250,125,49
4011125,3108375,125,49
4011125,3108500,125,56
4011125,3108625,125,31
4011125,3111250,125,16
4011125,3111375,125,27
4011125,3112250,125,12
4011125,3112375,125,25
4011125,3112500,125,33
4011125,3112625,125,56
4011125,3112750,125,28
4011125,3112875,125,30
4011125,3113000,125,40
4011125,3113125,125,19
4011125,3113250,125,19
4011125,3113375,125,27
4011250,3059750,125,27
4011250,3059875,125,53
4011250,3062500,125,17
4011250,3062625,125,32
4011250,3062750,125,25
4011250,3062875,125,26
4011250,3063000,125,13
4011250,3063125,125,12
4011250,3063250,125,54
4011250,3063500,125,65
4011250,3063625,125,57
4011250,3064000,125,54
4011250,3064125,125,81
4011250,3064375,125,42
4011250,3065250,125,61
4011250,3065375,125,79
4011250,3065500,125,77
4011250,3065625,125,82
4011250,3065750,125,83
4011250,3065875,125,47
4011250,3066500,125,46
4011250,3066625,125,36
4011250,3067500,125,40
4011250,3067625,125,66
4011250,3070000,125,24
4011250,3070250,125,70
4011250,3070500,125,85
4011250,3070625,125,97
4011250,3070875,125,20
4011250,3071000,125,73
4011250,3071250,125,49
4011250,3071375,125,50
4011250,3071500,125,67
4011250,3071625,125,100
4011250,3071750,125,85
4011250,3075750,125,82
4011250,3075875,125,40
4011250,3086500,125,15
4011250,3086625,125,15
4011250,3087000,125,84
4011250,3087125,125,36
4011250,3108250,125,52
4011250,3108375,125,31
4011250,3108500,125,47
4011250,3108625,125,60
4011250,3112000,125,31
4011250,3112125,125,17
4011250,3112250,125,42
4011250,3112375,125,40
4011250,3112500,125,20
4011250,3112625,125,44
4011250,3112750,125,83
4011250,3112875,125,29
4011250,3113000,125,38
4011250,3113125,125,29
4011250,3113250,125,30
4011250,3113375,125,27
4011250,3113500,125,24
4011250,3113625,125,19
4011250,3113750,125,36
4011250,3113875,125,27
4011250,3116500,125,23
4011250,3116625,125,20
4011250,3127000,125,26
4011250,3127125,125,52
4011250,3127250,125,13
4011250,3127375,125,36
4011375,3059750,125,39
4011375,3059875,125,15
4011375,3062500,125,25
4011375,3062625,125,16
4011375,3062750,125,19
4011375,3062875,125,27
4011375,3063000,125,16
4011375,3063125,125,17
4011375,3063250,125,30
4011375,3063375,125,31
4011375,3063500,125,21
4011375,3063625,125,21
4011375,3064000,125,27
4011375,3064125,125,94
4011375,3064375,125,11
4011375,3065250,125,24
4011375,3065375,125,67
4011375,3065875,125,23
4011375,3066625,125,74
4011375,3067500,125,53
4011375,3067625,125,48
4011375,3070000,125,21
4011375,3070125,125,62
4011375,3070375,125,90
4011375,3070500,125,23
4011375,3070625,125,82
4011375,3070875,125,69
4011375,3071000,125,78
4011375,3071125,125,47
4011375,3071250,125,92
4011375,3071375,125,62
4011375,3071625,125,51
4011375,3071750,125,46
4011375,3075750,125,75
4011375,3075875,125,18
4011375,3086500,125,23
4011375,3086625,125,31
4011375,3087000,125,52
4011375,3087125,125,37
4011375,3108250,125,24
4011375,3108375,125,29
4011375,3108500,125,28
4011375,3108625,125,40
4011375,3112000,125,15
4011375,3112125,125,23
4011375,3112250,125,50
4011375,3112375,125,28
4011375,3112500,125,45
4011375,3112625,125,58
4011375,3112875,125,60
4011375,3113000,125,38
4011375,3113125,125,31
4011375,3113250,125,27
4011375,3113375,125,36
4011375,3113500,125,46
4011375,3113625,125,70
4011375,3113750,125,64
4011375,3113875,125,24
4011375,3116500,125,21
4011375,3116625,125,27
4011375,3127000,125,16
4011375,3127125,125,28
4011375,3127250,125,15
4011375,3127375,125,26
4011500,3058750,125,30
4011500,3058875,125,20
4011500,3063000,125,11
4011500,3063125,125,36
4011500,3063250,125,35
4011500,3063375,125,25
4011500,3064000,125,36
4011500,3064375,125,64
4011500,3065500,125,69
4011500,3065875,125,53
4011500,3066000,125,61
4011500,3066125,125,36
4011500,3067375,125,93
4011500,3070250,125,10
4011500,3070375,125,64
4011500,3070500,125,92
4011500,3070625,125,64
4011500,3070875,125,56
4011500,3071000,125,58
4011500,3071125,125,14
4011500,3075000,125,47
4011500,3075125,125,22
4011500,3075500,125,42
4011500,3075625,125,34
4011500,3075750,125,18
4011500,3075875,125,33
4011500,3076000,125,53
4011500,3076125,125,20
4011500,3079000,125,36
4011500,3079125,125,40
4011500,3079250,125,33
4011500,3079375,125,30
4011500,3112000,125,23
4011500,3112125,125,25
4011500,3112250,125,35
4011500,3112375,125,25
4011500,3113000,125,17
4011500,3113125,125,22
4011500,3113500,125,40
4011500,3113625,125,43
4011500,3113750,125,24
4011500,3113875,125,14
4011500,3116500,125,21
4011500,3116625,125,28
4011500,3116750,125,20
4011500,3116875,125,19
4011500,3127500,125,38
4011500,3127625,125,28
4011625,3058750,125,26
4011625,3058875,125,35
4011625,3063000,125,52
4011625,3063125,125,22
4011625,3063250,125,20
4011625,3063375,125,12
4011625,3064000,125,38
4011625,3064125,125,93
4011625,3064250,125,52
4011625,3064375,125,90
4011625,3065500,125,33
4011625,3065750,125,88
4011625,3065875,125,72
4011625,3066000,125,70
4011625,3066125,125,65
4011625,3067250,125,73
4011625,3070250,125,69
4011625,3070500,125,88
4011625,3070875,125,28
4011625,3071000,125,44
4011625,3071125,125,104
4011625,3075000,125,42
4011625,3075125,125,13
4011625,3075500,125,52
4011625,3075625,125,44
4011625,3075750,125,26
4011625,3075875,125,24
4011625,3076000,125,38
4011625,3076125,125,39
4011625,3079000,125,27
4011625,3079125,125,34
4011625,3079250,125,52
4011625,3079375,125,35
4011625,3112000,125,36
4011625,3112125,125,30
4011625,3112250,125,26
4011625,3112375,125,10
4011625,3113000,125,30
4011625,3113125,125,60
4011625,3113500,125,19
4011625,3113625,125,21
4011625,3113750,125,22
4011625,3113875,125,24
4011625,3116500,125,12
4011625,3116625,125,41
4011625,3116750,125,16
4011625,3116875,125,18
4011625,3127500,125,78
4011625,3127625,125,21
4011750,3059500,125,21
4011750,3059625,125,25
4011750,3063125,125,49
4011750,3063250,125,62
4011750,3063375,125,63
4011750,3063500,125,23
4011750,3063625,125,75
4011750,3064000,125,93
4011750,3064125,125,43
4011750,3064250,125,48
4011750,3064375,125,32
4011750,3066000,125,32
4011750,3066125,125,24
4011750,3066500,125,50
4011750,3066625,125,60
4011750,3066750,125,79
4011750,3066875,125,35
4011750,3067000,125,55
4011750,3067125,125,84
4011750,3067250,125,92
4011750,3067375,125,62
4011750,3070250,125,89
4011750,3070875,125,53
4011750,3071000,125,90
4011750,3071125,125,82
4011750,3071250,125,102
4011750,3071375,125,14
4011750,3075000,125,35
4011750,3075125,125,38
4011750,3075250,125,27
4011750,3075375,125,71
4011750,3076000,125,35
4011750,3076125,125,13
4011750,3108500,125,23
4011750,3108625,125,19
4011750,3113000,125,35
4011750,3113125,125,35
4011750,3127500,125,28
4011750,3127625,125,18
4011875,3059500,125,34
4011875,3059625,125,16
4011875,3063000,125,25
4011875,3063125,125,31
4011875,3063250,125,74
4011875,3063375,125,39
4011875,3063500,125,61
4011875,3066000,125,23
4011875,3066125,125,50
4011875,3066750,125,102
4011875,3067125,125,66
4011875,3067250,125,167
4011875,3067375,125,51
4011875,3070000,125,92
4011875,3070125,125,97
4011875,3070250,125,102
4011875,3070375,125,18
4011875,3071125,125,94
4011875,3075000,125,48
4011875,3075125,125,65
4011875,3075250,125,42
4011875,3075375,125,10
4011875,3076000,125,17
4011875,3076125,125,57
4011875,3108500,125,20
4011875,3108625,125,14
4011875,3113000,125,41
4011875,3113125,125,37
4011875,3127500,125,74
4011875,3127625,125,44
4012000,3058500,125,32
4012000,3058625,125,29
4012000,3058750,125,87
4012000,3058875,125,33
4012000,3059000,125,22
4012000,3059125,125,36
4012000,3063625,125,48
4012000,3066625,125,54
4012000,3066875,125,51
4012000,3067000,125,103
4012000,3067250,125,51
4012000,3067375,125,24
4012000,3067500,125,20
4012000,3067625,125,24
4012000,3071375,125,140
4012000,3071625,125,34
4012000,3072000,125,36
4012000,3072125,125,10
4012000,3072250,125,62
4012000,3072375,125,34
4012000,3095000,125,59
4012000,3095125,125,20
4012000,3095250,125,15
4012000,3095375,125,39
4012000,3113000,125,16
4012000,3113125,125,20
4012000,3127000,125,20
4012000,3127125,125,27
4012000,3127250,125,58
4012000,3127375,125,62
4012000,3127500,125,51
4012000,3127625,125,45
4012125,3058500,125,27
4012125,3058625,125,38
4012125,3058750,125,71
4012125,3058875,125,37
4012125,3059000,125,63
4012125,3059125,125,20
4012125,3063500,125,68
4012125,3063625,125,88
4012125,3066500,125,34
4012125,3066750,125,50
4012125,3066875,125,61
4012125,3067000,125,60
4012125,3067125,125,41
4012125,3067250,125,45
4012125,3067375,125,27
4012125,3067500,125,23
4012125,3067625,125,28
4012125,3071250,125,114
4012125,3071500,125,102
4012125,3071625,125,77
4012125,3072000,125,47
4012125,3072125,125,71
4012125,3072375,125,16
4012125,3095000,125,40
4012125,3095125,125,31
4012125,3095250,125,17
4012125,3095375,125,44
4012125,3113000,125,20
4012125,3113125,125,18
4012125,3127000,125,54
4012125,3127125,125,55
4012125,3127250,125,61
4012125,3127375,125,43
4012125,3127500,125,127
4012125,3127625,125,58
4012250,3047750,125,13
4012250,3047875,125,27
4012250,3058750,125,22
4012250,3058875,125,44
4012250,3061000,125,54
4012250,3061125,125,60
4012250,3063500,125,24
4012250,3063625,125,44
4012250,3066500,125,24
4012250,3066625,125,22
4012250,3067750,125,40
4012250,3068125,125,126
4012250,3068250,125,89
4012250,3068375,125,17
4012250,3071500,125,64
4012250,3071750,125,81
4012250,3071875,125,67
4012250,3072000,125,61
4012250,3072125,125,49
4012250,3095000,125,40
4012250,3095125,125,16
4012250,3095250,125,31
4012250,3095375,125,34
4012250,3121500,125,40
4012250,3121625,125,50
4012250,3121750,125,40
4012250,3121875,125,61
4012250,3127000,125,24
4012250,3127125,125,11
4012250,3127250,125,51
4012250,3127375,125,107
4012250,3127500,125,212
4012250,3127625,125,46
4012375,3047750,125,28
4012375,3047875,125,26
4012375,3058750,125,51
4012375,3058875,125,28
4012375,3061000,125,11
4012375,3061125,125,68
4012375,3063500,125,14
4012375,3063625,125,22
4012375,3066500,125,39
4012375,3066625,125,32
4012375,3067750,125,30
4012375,3068375,125,88
4012375,3071875,125,92
4012375,3072000,125,57
4012375,3072125,125,14
4012375,3095000,125,11
4012375,3095125,125,61
4012375,3095250,125,51
4012375,3095375,125,33
4012375,3121500,125,35
4012375,3121625,125,45
4012375,3121750,125,52
4012375,3121875,125,38
4012375,3127000,125,49
4012375,3127125,125,38
4012375,3127250,125,21
4012375,3127375,125,36
4012375,3127500,125,27
4012375,3127625,125,12
4012500,3014250,125,22
4012500,3014375,125,16
4012500,3049250,125,12
4012500,3049375,125,14
4012500,3066250,125,66
4012500,3066375,125,24
4012500,3071000,125,107
4012500,3071750,125,83
4012500,3071875,125,105
4012500,3072625,125,76
4012500,3123000,125,21
4012500,3123125,125,29
4012500,3123500,125,38
4012500,3123750,125,30
4012500,3123875,125,33
4012500,3124000,125,59
4012500,3124125,125,63
4012500,3124250,125,24
4012500,3124375,125,22
4012625,3014250,125,14
4012625,3014375,125,11
4012625,3049250,125,15
4012625,3049375,125,38
4012625,3066250,125,96
4012625,3066375,125,44
4012625,3071000,125,94
4012625,3071125,125,113
4012625,3071875,125,78
4012625,3072500,125,61
4012625,3072625,125,34
4012625,3123000,125,84
4012625,3123125,125,26
4012625,3123500,125,23
4012625,3123625,125,47
4012625,3123875,125,38
4012625,3124000,125,39
4012625,3124125,125,43
4012625,3124250,125,54
4012625,3124375,125,33
4012750,2947500,125,26
4012750,2947625,125,34
4012750,3066250,125,82
4012750,3066375,125,54
4012750,3071000,125,109
4012750,3071250,125,112
4012750,3071375,125,64
4012750,3071500,125,97
4012750,3071625,125,77
4012750,3075500,125,23
4012750,3075625,125,71
4012750,3075750,125,21
4012750,3075875,125,86
4012750,3109000,125,46
4012750,3109125,125,32
4012750,3123250,125,58
4012750,3123375,125,42
4012750,3123875,125,45
4012750,3124000,125,53
4012750,3124125,125,26
4012750,3124250,125,14
4012750,3124375,125,28
4012875,2947500,125,65
4012875,2947625,125,26
4012875,3066250,125,44
4012875,3066375,125,47
4012875,3071000,125,83
4012875,3071125,125,74
4012875,3071250,125,113
4012875,3071375,125,17
4012875,3071500,125,70
4012875,3075500,125,25
4012875,3075625,125,61
4012875,3075750,125,46
4012875,3075875,125,11
4012875,3109000,125,30
4012875,3109125,125,50
4012875,3123250,125,19
4012875,3123375,125,64
4012875,3123500,125,132
4012875,3123875,125,114
4012875,3124000,125,28
4012875,3124125,125,37
4012875,3124250,125,28
4012875,3124375,125,56
4013000,2947500,125,71
4013000,2947625,125,28
4013000,2996500,125,31
4013000,2996625,125,36
4013000,3052750,125,10
4013000,3052875,125,18
4013000,3054250,125,30
4013000,3054375,125,26
4013000,3066250,125,61
4013000,3066375,125,34
4013000,3066500,125,50
4013000,3066625,125,101
4013000,3074750,125,31
4013000,3074875,125,37
4013000,3075500,125,97
4013000,3075750,125,41
4013000,3075875,125,29
4013000,3092250,125,16
4013000,3092375,125,34
4013000,3113250,125,35
4013000,3113375,125,38
4013000,3113750,125,29
4013000,3113875,125,35
4013000,3123250,125,60
4013000,3123375,125,66
4013000,3123500,125,47
4013000,3123625,125,84
4013000,3123750,125,58
4013000,3123875,125,48
4013000,3124125,125,33
4013000,3124750,125,26
4013000,3124875,125,23
4013125,2947500,125,54
4013125,2947625,125,64
4013125,2996500,125,52
4013125,2996625,125,18
4013125,3052750,125,19
4013125,3052875,125,22
4013125,3054250,125,46
4013125,3054375,125,32
4013125,3066250,125,15
4013125,3066375,125,60
4013125,3066500,125,104
4013125,3066625,125,109
4013125,3074750,125,37
4013125,3074875,125,40
4013125,3075750,125,40
4013125,3075875,125,38
4013125,3092250,125,21
4013125,3092375,125,23
4013125,3113250,125,30
4013125,3113375,125,39
4013125,3113750,125,38
4013125,3113875,125,20
4013125,3123250,125,37
4013125,3123375,125,102
4013125,3123500,125,59
4013125,3123625,125,67
4013125,3123875,125,24
4013125,3124000,125,54
4013125,3124125,125,90
4013125,3124750,125,74
4013125,3124875,125,64
4013250,3052500,125,46
4013250,3052625,125,95
4013250,3054000,125,43
4013250,3054125,125,23
4013250,3066000,125,98
4013250,3066125,125,93
4013250,3067500,125,25
4013250,3067625,125,46
4013250,3067750,125,48
4013250,3067875,125,41
4013250,3074250,125,31
4013250,3074375,125,38
4013250,3074500,125,28
4013250,3074625,125,54
4013250,3075000,125,16
4013250,3075125,125,42
4013250,3075250,125,73
4013250,3075375,125,76
4013250,3075500,125,49
4013250,3075625,125,86
4013250,3075750,125,87
4013250,3075875,125,20
4013250,3085250,125,41
4013250,3085375,125,55
4013250,3089750,125,31
4013250,3089875,125,32
4013250,3092250,125,49
4013250,3092375,125,27
4013250,3092500,125,64
4013250,3092625,125,40
4013250,3092750,125,30
4013250,3092875,125,16
4013250,3093250,125,24
4013250,3093375,125,63
4013250,3113250,125,15
4013250,3113375,125,37
4013250,3113500,125,32
4013250,3113625,125,60
4013250,3113750,125,58
4013250,3113875,125,12
4013250,3123250,125,58
4013250,3123375,125,19
4013250,3123875,125,51
4013250,3124750,125,47
4013250,3124875,125,68
4013250,3125000,125,28
4013250,3125125,125,35
4013375,3052500,125,58
4013375,3052625,125,58
4013375,3054000,125,18
4013375,3054125,125,43
4013375,3066125,125,31
4013375,3067500,125,41
4013375,3067625,125,35
4013375,3067750,125,43
4013375,3067875,125,35
4013375,3074250,125,50
4013375,3074375,125,48
4013375,3074500,125,48
4013375,3074625,125,41
4013375,3075000,125,64
4013375,3075125,125,81
4013375,3075250,125,75
4013375,3075375,125,40
4013375,3075625,125,19
4013375,3075750,125,27
4013375,3075875,125,25
4013375,3085250,125,40
4013375,3085375,125,29
4013375,3089750,125,21
4013375,3089875,125,23
4013375,3092250,125,34
4013375,3092375,125,46
4013375,3092500,125,47
4013375,3092625,125,54
4013375,3092750,125,40
4013375,3092875,125,34
4013375,3093250,125,38
4013375,3093375,125,41
4013375,3113250,125,25
4013375,3113375,125,40
4013375,3113500,125,13
4013375,3113625,125,50
4013375,3113750,125,75
4013375,3113875,125,14
4013375,3123250,125,11
4013375,3123375,125,25
4013375,3123625,125,39
4013375,3123750,125,57
4013375,3123875,125,41
4013375,3124750,125,27
4013375,3124875,125,37
4013375,3125000,125,14
4013375,3125125,125,59
4013500,2996000,125,29
4013500,2996500,125,109
4013500,2996625,125,99
4013500,2996750,125,23
4013500,2996875,125,17
4013500,3047500,125,25
4013500,3047625,125,26
4013500,3051000,125,25
4013500,3051125,125,26
4013500,3054250,125,19
4013500,3054375,125,24
4013500,3066250,125,59
4013500,3066375,125,50
4013500,3067500,125,35
4013500,3067625,125,34
4013500,3067750,125,19
4013500,3067875,125,30
4013500,3068000,125,65
4013500,3068125,125,50
4013500,3073750,125,16
4013500,3074250,125,34
4013500,3074375,125,66
4013500,3074500,125,35
4013500,3074625,125,33
4013500,3074750,125,19
4013500,3074875,125,13
4013500,3075125,125,52
4013500,3075250,125,106
4013500,3075375,125,111
4013500,3092750,125,40
4013500,3092875,125,31
4013500,3096250,125,19
4013500,3096375,125,14
4013500,3113750,125,31
4013500,3113875,125,15
4013500,3123000,125,35
4013500,3123125,125,43
4013500,3123750,125,51
4013500,3123875,125,46
4013500,3124250,125,23
4013500,3124375,125,23
4013500,3124750,125,15
4013500,3124875,125,22
4013500,3125000,125,38
4013500,3125125,125,40
4013500,3125250,125,49
4013500,3125375,125,25
4013625,2996000,125,15
4013625,2996125,125,37
4013625,2996500,125,13
4013625,2996750,125,48
4013625,2996875,125,29
4013625,3047500,125,41
4013625,3047625,125,32
4013625,3051000,125,66
4013625,3051125,125,35
4013625,3054250,125,23
4013625,3054375,125,35
4013625,3066000,125,67
4013625,3066125,125,115
4013625,3066250,125,88
4013625,3066375,125,10
4013625,3067500,125,10
4013625,3067625,125,34
4013625,3067750,125,62
4013625,3067875,125,64
4013625,3068000,125,16
4013625,3068125,125,30
4013625,3073750,125,47
4013625,3073875,125,90
4013625,3074250,125,30
4013625,3074375,125,39
4013625,3074500,125,56
4013625,3074625,125,32
4013625,3074750,125,22
4013625,3074875,125,29
4013625,3075000,125,54
4013625,3075125,125,75
4013625,3075250,125,50
4013625,3075375,125,61
4013625,3092750,125,40
4013625,3092875,125,42
4013625,3096250,125,19
4013625,3096375,125,22
4013625,3113750,125,45
4013625,3113875,125,26
4013625,3123000,125,42
4013625,3123125,125,49
4013625,3123750,125,20
4013625,3123875,125,71
4013625,3124250,125,46
4013625,3124375,125,77
4013625,3124750,125,35
4013625,3124875,125,34
4013625,3125000,125,55
4013625,3125125,125,24
4013625,3125250,125,19
4013625,3125375,125,29
4013750,2996250,125,60
4013750,2996375,125,16
4013750,2996500,125,65
4013750,2996625,125,43
4013750,3054250,125,37
4013750,3054375,125,16
4013750,3064000,125,65
4013750,3064125,125,56
4013750,3064250,125,48
4013750,3064375,125,40
4013750,3066375,125,99
4013750,3067500,125,42
4013750,3067625,125,72
4013750,3068250,125,24
4013750,3068375,125,13
4013750,3073500,125,38
4013750,3073625,125,29
4013750,3073750,125,51
4013750,3073875,125,47
4013750,3074125,125,48
4013750,3074750,125,102
4013750,3074875,125,54
4013750,3075000,125,33
4013750,3075125,125,80
4013750,3075250,125,74
4013750,3075375,125,22
4013750,3075750,125,18
4013750,3075875,125,53
4013750,3085250,125,47
4013750,3085375,125,33
4013750,3088750,125,22
4013750,3088875,125,19
4013750,3095750,125,44
4013750,3095875,125,43
4013750,3096000,125,20
4013750,3096125,125,33
4013750,3123000,125,16
4013750,3123125,125,30
4013750,3124000,125,49
4013750,3124125,125,99
4013750,3124250,125,27
4013750,3124375,125,47
4013875,2996250,125,28
4013875,2996500,125,25
4013875,3054250,125,12
4013875,3054375,125,14
4013875,3064000,125,56
4013875,3064125,125,78
4013875,3064250,125,37
4013875,3064375,125,61
4013875,3066000,125,67
4013875,3066250,125,61
4013875,3066375,125,41
4013875,3067500,125,66
4013875,3067625,125,37
4013875,3068250,125,32
4013875,3068375,125,20
4013875,3073625,125,71
4013875,3073750,125,54
4013875,3073875,125,50
4013875,3074000,125,51
4013875,3074125,125,28
4013875,3074750,125,86
4013875,3075000,125,22
4013875,3075125,125,24
4013875,3075250,125,23
4013875,3075375,125,60
4013875,3075750,125,42
4013875,3075875,125,18
4013875,3085250,125,16
4013875,3085375,125,29
4013875,3088750,125,68
4013875,3095750,125,64
4013875,3095875,125,28
4013875,3096000,125,50
4013875,3096125,125,53
4013875,3123000,125,39
4013875,3123125,125,32
4013875,3124000,125,28
4013875,3124125,125,63
4013875,3124250,125,33
4013875,3124375,125,23
4014000,2996500,125,69
4014000,2996625,125,91
4014000,3049000,125,20
4014000,3049125,125,58
4014000,3049375,125,42
4014000,3064000,125,11
4014000,3064125,125,13
4014000,3064250,125,66
4014000,3065250,125,100
4014000,3065375,125,52
4014000,3065500,125,68
4014000,3066000,125,44
4014000,3066125,125,24
4014000,3068250,125,20
4014000,3068375,125,33
4014000,3070500,125,30
4014000,3070625,125,59
4014000,3071000,125,42
4014000,3071125,125,113
4014000,3075250,125,19
4014000,3075500,125,40
4014000,3075625,125,35
4014000,3095750,125,37
4014000,3095875,125,64
4014000,3096000,125,70
4014000,3096125,125,61
4014125,2996500,125,89
4014125,2996625,125,283
4014125,3049000,125,89
4014125,3049125,125,66
4014125,3049375,125,22
4014125,3064000,125,26
4014125,3064125,125,64
4014125,3064375,125,80
4014125,3065500,125,18
4014125,3065625,125,71
4014125,3066000,125,25
4014125,3066125,125,37
4014125,3068250,125,25
4014125,3068375,125,52
4014125,3070500,125,58
4014125,3070625,125,10
4014125,3071000,125,24
4014125,3071125,125,76
4014125,3075250,125,33
4014125,3075375,125,41
4014125,3075500,125,16
4014125,3075625,125,46
4014125,3095750,125,28
4014125,3095875,125,43
4014125,3096000,125,62
4014125,3096125,125,70
4014250,2996500,125,44
4014250,2996625,125,53
4014250,3048750,125,17
4014250,3048875,125,88
4014250,3058500,125,24
4014250,3058625,125,22
4014250,3058750,125,40
4014250,3058875,125,17
4014250,3063750,125,25
4014250,3063875,125,45
4014250,3064250,125,59
4014250,3065250,125,88
4014250,3065500,125,71
4014250,3065750,125,11
4014250,3065875,125,19
4014250,3066000,125,37
4014250,3066125,125,67
4014250,3068000,125,22
4014250,3068125,125,36
4014250,3068375,125,73
4014250,3070750,125,63
4014250,3070875,125,54
4014250,3071375,125,56
4014250,3075250,125,18
4014250,3075375,125,55
4014250,3095500,125,36
4014250,3095625,125,35
4014250,3095750,125,32
4014250,3095875,125,15
4014250,3096000,125,44
4014250,3096125,125,87
4014250,3096250,125,26
4014250,3096375,125,47
4014375,2996500,125,57
4014375,2996625,125,76
4014375,2996750,125,62
4014375,2996875,125,118
4014375,3048750,125,72
4014375,3048875,125,31
4014375,3058500,125,18
4014375,3058625,125,25
4014375,3058750,125,19
4014375,3058875,125,20
4014375,3063750,125,27
4014375,3063875,125,29
4014375,3064250,125,34
4014375,3065375,125,39
4014375,3065500,125,43
4014375,3065625,125,32
4014375,3065750,125,56
4014375,3065875,125,40
4014375,3066000,125,78
4014375,3066125,125,39
4014375,3068000,125,15
4014375,3068125,125,58
4014375,3068250,125,71
4014375,3068375,125,29
4014375,3070750,125,12
4014375,3070875,125,42
4014375,3071125,125,45
4014375,3071250,125,56
4014375,3071375,125,59
4014375,3075250,125,76
4014375,3075375,125,13
4014375,3095500,125,35
4014375,3095625,125,24
4014375,3095750,125,26
4014375,3095875,125,36
4014375,3096000,125,63
4014375,3096125,125,30
4014375,3096250,125,20
4014375,3096375,125,19
4014500,2996500,125,36
4014500,2996625,125,88
4014500,2996750,125,25
4014500,2996875,125,79
4014500,2997250,125,82
4014500,2997375,125,60
4014500,3064250,125,64
4014500,3064375,125,40
4014500,3066000,125,44
4014500,3066125,125,60
4014500,3066250,125,40
4014500,3066375,125,27
4014500,3068000,125,47
4014500,3068125,125,89
4014500,3068500,125,22
4014500,3068625,125,38
4014500,3070000,125,37
4014500,3070125,125,22
4014500,3074500,125,79
4014500,3074625,125,42
4014500,3095500,125,31
4014500,3095625,125,27
4014500,3095750,125,44
4014500,3095875,125,20
4014500,3096000,125,17
4014500,3096125,125,53
4014625,2996500,125,22
4014625,2996625,125,47
4014625,2996750,125,22
4014625,2996875,125,46
4014625,2997250,125,32
4014625,2997375,125,48
4014625,3064250,125,23
4014625,3064375,125,49
