lat,lng,continent
18.77026,-96.17178,NA
-7.2725,107.1956,AS
54.16667,10.36667,EU
41.0706,-85.01441,NA
9.8203,122.4004,AS
45.73388,9.27024,EU
49.05497,16.6445,EU
52.05682,-0.85281,EU
46.60109,83.92013,AS
47.99771,22.32617,EU
50.72541,7.92805,EU
9.22175,12.64975,AF
51.49902,18.44982,EU
48.43333,14.3,EU
41.48581,13.82835,EU
59.78651,10.24447,EU
13.77173,121.03492,AS
46.70389,15.40278,EU
-10.189,123.6076,AS
34.34865,-109.99789,NA
50.58212,2.7071,EU
-9.6268,124.6068,AS
46.12178,4.62342,EU
44.90005,38.84265,EU
56.7584,61.4143,EU
16.60036,121.66979,AS
38.19173,16.16734,EU
33.80809,44.53343,AS
14.61667,-89.61667,NA
53.35,10.4,EU
-34.25562,140.46147,OC
46.1853,6.20693,EU
37.59475,12.84434,EU
32.49069,119.90812,AS
44.6999,8.0347,EU
41.52222,23.86861,EU
41.69165,-94.36302,NA
10.60826,76.1762,AS
36.3524,36.41952,EU
-1.1664,132.5015,AS
49.65482,13.29307,EU
53.6679,87.4362,EU
34.05941,109.24639,AS
45.62783,8.63155,EU
41.21484,1.13883,EU
54.25,8.88333,EU
-27.44527,153.15813,OC
25.01556,-97.71694,NA
34.79178,-82.49291,NA
40.39178,116.69463,AS
47.5186,22.2566,EU
16.49134,-95.15649,NA
43.92507,-72.66594,NA
50.06667,6.88333,EU
-26.53333,29.98333,AF
-27.32198,153.06951,OC
47.91667,24.01667,EU
48.03279,7.58294,EU
39.67552,112.6029,AS
24.60521,114.3614,AS
49.30677,95.44785,AS
-27.39385,153.04698,OC
37.79291,-79.42532,NA
50.43263,3.68411,EU
37.54376,120.27573,AS
50.05,6.61667,EU
28.67027,118.5287,AS
39.18444,20.97933,EU
53.08382,70.31379,AS
10.8209,123.8689,AS
44.58333,25.33333,EU
28.67368,121.37781,AS
49.31366,6.75154,EU
47.09952,-0.99441,EU
-27.5,153.11667,OC
36.76806,10.27528,AF
48.82249,11.46172,EU
49.9,99.43333,AS
49.98333,6.2,EU
43.36078,12.32346,EU
42.66667,23.6,EU
44.71667,27.56667,EU
31.69227,-4.95256,AF
8.18298,-81.22092,NA
40.88472,107.14,AS
-13.7,-76.03333,SA
16.2382,119.8609,AS
45.37387,9.42405,EU
29.61329,-82.81762,NA
39.56667,-1.2,EU
-10.5891,121.7575,AS
30.59545,35.79701,AS
-9.934,124.1723,AS
43.46686,-3.60083,EU
44.38877,22.76326,EU
31.45385,-110.21637,NA
48.31667,3.13333,EU
-25.21306,-50.97778,SA
45.25009,-74.24924,NA
7.3915,-73.49574,SA
41.05806,23.65108,EU
43.0046,11.61451,EU
13.2966,123.3596,AS
40.60611,44.65147,AS
13.955,122.4678,AS
-43.63333,171.65,OC
10.30416,1.37962,AF
62.86667,24.78333,EU
53.43015,-2.17538,EU
32.25931,-90.4226,NA
18.43687,73.11964,AS
44.22867,0.67924,EU
48.94007,-0.50344,EU
-7.4069,108.7597,AS
48.09427,7.74244,EU
-7.02194,-45.48111,SA
47.24172,13.10223,EU
18.05107,-66.70017,NA
52.32912,-0.9035,EU
42.80847,-1.65825,EU
11.21374,4.57941,AF
18.8842,-96.92559,NA
34.72606,33.13872,AS
-9.42137,119.89388,AS
53.30317,9.76289,EU
32.70124,-86.47109,NA
-8.7418,116.4607,AS
52.39828,20.3096,EU
14.63497,100.02097,AS
-6.675,106.1737,AS
-8.0675,112.2832,AS
49.23385,23.65111,EU
39.18728,-84.488,NA
-8.7678,121.2086,AS
-8.8932,121.1616,AS
45.4419,9.46278,EU
26.62191,116.39254,AS
47.37398,8.49007,EU
27.35224,-99.49254,NA
49.63214,3.24322,EU
42.91259,-71.1245,NA
53.2352,6.5545,EU
8.88752,-64.24544,SA
39.44799,16.2873,EU
39.57738,-104.86135,NA
49.19266,6.96727,EU
49.82143,4.82926,EU
-10.0036,120.4978,AS
50.31278,-5.20456,EU
19.79363,-103.47651,NA
48.8,8.58333,EU
41.0062,-76.40994,NA
-6.9976,112.9813,AS
37.07861,82.81528,AS
47.73333,11.55,EU
39.38181,22.74616,EU
49.05,3.95,EU
45.88524,-95.37754,NA
50.10285,11.92904,EU
41.13247,-8.56414,EU
47.11196,96.67145,AS
52.72377,-4.05748,EU
20.29879,-76.24511,NA
-31.00326,-66.00098,SA
-37.83487,144.84735,OC
52.35111,85.82722,EU
10.0443,123.4994,AS
50.43333,6.65,EU
37.69125,-4.48058,EU
38.04839,24.32039,EU
49.56578,0.25572,EU
10.37444,10.72884,AF
42.55994,120.75442,AS
47.44742,101.75503,AS
-23.55,44.1,AF
50.23333,6.53333,EU
40.10875,119.80576,AS
45.76298,9.11104,EU
26.41869,-81.4173,NA
40.71504,-88.00615,NA
45.76083,18.16722,EU
-7.0037,108.2267,AS
-8.1793,123.7638,AS
32.82033,-116.83002,NA
25.85472,112.14444,AS
41.21843,-3.68582,EU
1.91667,-67.06667,SA
48.68975,55.87512,AS
12.06967,121.39861,AS
51.76667,-3.71667,EU
49.73333,6.75,EU
50.80789,13.41477,EU
45.88105,12.8846,EU
21.32112,70.44078,AS
-7.4521,108.4125,AS
42.21197,-88.23814,NA
50.63983,21.88133,EU
-28.46667,-49.00694,SA
29.30028,120.23222,AS
43.79035,-71.41118,NA
46.88333,14.5,EU
49.98889,5.99917,EU
46.06667,121.48333,AS
50.91433,-1.26984,EU
29.83957,107.98508,AS
26.93118,116.46983,AS
45.70924,13.87333,EU
34.49364,-117.26832,NA
19.33476,-98.22692,NA
45.29335,4.17161,EU
52.14289,-1.36926,EU
19.27583,-99.72,NA
50.54366,15.08034,EU
18.08719,-65.84377,NA
57.3444,60.1343,EU
40.07122,-74.86489,NA
14.1,-87.11667,NA
36.31667,139.2,AS
-10.27167,-76.38889,SA
49.09424,6.89534,EU
45.55918,20.7003,EU
46.81513,11.72068,EU
9.4911,7.69771,AF
16.69347,107.25124,AS
8.27515,-76.37641,SA
-12.22972,44.48167,AF
13.78005,100.54275,AS
17.33583,76.83757,AS
70.17278,28.55598,EU
-7.5447,111.6566,AS
46.53005,6.57068,EU
45.55343,8.9792,EU
-18.36463,16.58146,AF
33.59094,-86.49082,NA
42.03336,-88.08341,NA
47.46667,22.8,EU
20.03086,-102.70158,NA
-26.67313,27.92615,AF
41.15593,-4.57202,EU
52.36203,19.28032,EU
55.94958,37.50183,EU
1.7471,40.05732,AF
19.75639,-101.20444,NA
10.21824,12.06059,AF
30.58333,114.26667,AS
24.70261,99.15919,AS
48.7503,5.62603,EU
16.96455,121.82784,AS
22.81667,-82.75944,NA
40.31229,-79.80671,NA
28.41124,77.31316,AS
46.38333,27.88333,EU
43.9,28.31667,EU
31.60785,-81.88634,NA
-6.9571,113.9711,AS
41.03702,-4.29462,EU
40.03333,-8.38333,EU
7.50574,11.3631,AF
42.64031,125.51176,AS
7.56384,8.88534,AF
32.26959,34.88759,AS
49.50503,2.43285,EU
-21.72528,-43.05944,SA
44.81667,26.48333,EU
49.11247,2.21487,EU
50.38444,18.75924,EU
7.0281,79.9014,AS
39.75987,-3.16452,EU
-37.83333,144.96667,OC
51.67027,0.38359,EU
-6.15139,-77.30056,SA
52.74388,8.56504,EU
-6.9567,111.8969,AS
50.59412,27.6165,EU
36.88,118.7375,AS
-4.65194,11.8125,AF
45.69417,21.23583,EU
50.51559,-3.75572,EU
-14.09306,-46.36944,SA
45.95768,9.15294,EU
40.03774,122.07719,AS
51.13606,20.1061,EU
31.87974,119.59558,AS
32.71944,120.55833,AS
26.02849,102.78884,AS
19.65506,-101.91704,NA
47.22567,6.9573,EU
6.9,0.63333,AF
53.95278,32.86389,EU
46.12389,13.52806,EU
45.52817,4.37377,EU
27.56,115.39244,AS
-7.4435,107.2553,AS
30.43666,77.62462,AS
33.64113,-117.91867,NA
50.66057,6.78722,EU
45.15833,18.49139,EU
45.24386,9.83927,EU
49.77528,6.01556,EU
40.37583,36.90444,EU
54.2,9.35,EU
34.86375,0.83496,AF
47.57065,-122.22207,NA
14,121.13333,AS
-13.02778,-74.94583,SA
13.45566,-86.40622,NA
47.18248,9.44395,EU
21.60137,-99.01077,NA
16.8528,120.3761,AS
-8.83682,13.23432,AF
30.67325,114.79017,AS
43.31667,-0.4,EU
-14.5,-69.28333,SA
38.78468,16.292,EU
47.3051,8.75831,EU
40.95242,14.52991,EU
51.08333,11.5,EU
42.73722,124.72222,AS
28.86618,115.71419,AS
44.91719,7.48322,EU
-17.83333,-149.26667,OC
45.33333,15.6,EU
44.86667,26.06667,EU
20.16542,-88.46398,NA
43.35564,-1.55013,EU
-3.23949,104.43725,AS
-2.9418,114.4427,AS
-6.8903,115.3155,AS
17.74026,73.19087,AS
-21.18694,-43.97583,SA
21.00153,-100.38416,NA
17.28428,-97.57216,NA
54.62858,22.82272,EU
50.10572,11.60515,EU
48.30943,23.474,EU
4.2323,100.6298,AS
38.93013,48.7092,AS
41.54863,-5.74916,EU
49.26667,7.53333,EU
50.0127,21.8549,EU
49.06667,6.15,EU
55.66667,37.45,EU
19.7515,110.23252,AS
-38.17577,144.30387,OC
53.23333,-2.91667,EU
41.05514,-3.82478,EU
39.84678,-75.7116,NA
64.76667,20.5,EU
28.72219,115.90594,AS
-17.54234,-65.83472,SA
24.823,79.144,AS
54.38086,-5.54569,EU
13.1483,123.7124,AS
23.48615,113.77115,AS
38.26786,114.68318,AS
45.92094,11.93151,EU
46.23333,22.9,EU
50.14093,11.25205,EU
7.452,123.4312,AS
46.8,16.1,EU
-8.65,-77.9,SA
-8.8265,121.6428,AS
48.68755,24.26322,EU
48.22533,12.67665,EU
30.83007,28.95502,AF
-20.96278,-42.04083,SA
34.13744,103.16894,AS
49.6,1.11667,EU
45.73549,21.33396,EU
44.89814,7.56612,EU
42.21783,12.79691,EU
35.11833,69.23778,AS
25.54389,-103.41898,NA
14.33083,-89.71083,NA
14.4,-87.08333,NA
40.08702,-79.7506,NA
38.27298,16.14824,EU
50.62186,5.00528,EU
29.18998,110.46292,AS
47.65959,126.84,AS
50.77835,10.89969,EU
32.88817,119.83249,AS
47.51083,18.92717,EU
38.0025,140.19111,AS
48.13333,9.7,EU
43.21225,-82.98966,NA
45.82366,7.1814,EU
7.8204,8.85955,AF
16.85836,43.19781,AS
39.41012,-74.36459,NA
31.57926,114.49827,AS
13.7218,123.5781,AS
16.955,-0.34861,AF
6.24389,124.81444,AS
50.05979,1.37583,EU
50.50498,13.6954,EU
37.36797,101.83565,AS
6.53833,-75.08861,SA
49.64418,16.51799,EU
43.48611,13.08725,EU
53.08072,6.25671,EU
-4.06685,-78.95488,SA
-8.6537,116.4812,AS
9.99074,-83.03596,NA
47.41203,26.60854,EU
44.59279,7.48164,EU
17.22556,-92.52667,NA
49.66667,7.28333,EU
32.68765,-83.34656,NA
36.89373,-81.27593,NA
37.55323,15.10819,EU
37.23874,32.11881,EU
40.96715,44.47144,AS
22.27441,104.89091,AS
46.16667,120.8,AS
16.815,-99.66833,NA
20.13167,-97.63,NA
14.40042,-91.31713,NA
2.33722,98.90539,AS
32.15059,118.70475,AS
36.40672,94.90061,AS
53.37022,-6.23646,EU
45.83333,16.31667,EU
37.64945,15.12385,EU
26.34967,79.18234,AS
-2.3077,112.2118,AS
-21.64611,-41.74694,SA
40.83629,-8.58061,EU
48.05171,6.58248,EU
38.05,23.8,EU
49.41714,7.11804,EU
42.97139,-110.95556,NA
38.34249,-3.10404,EU
52.35167,6.92222,EU
49.91796,19.52579,EU
46.39452,11.1192,EU
-7.1432,114.3603,AS
37.08061,120.98526,AS
-7.07083,-35.75833,SA
53.4627,27.2137,EU
28.17143,121.03104,AS
-6.6741,111.5942,AS
44.80556,20.42417,EU
46.61596,6.66149,EU
51.57142,-0.33371,EU
37.60876,-77.37331,NA
-33.88787,151.28075,OC
35.29169,73.2906,AS
50.33085,15.27029,EU
49.86667,7.43333,EU
65.19873,31.18999,EU
39.09939,16.81287,EU
30.39097,104.54912,AS
52.78889,-7.33028,EU
44.07289,89.56193,AS
38.54086,-0.50263,EU
51.55,23.55,EU
5.1608,120.0426,AS
52.01532,-0.57871,EU
-8.3418,112.5618,AS
51.47518,-0.86037,EU
44.75069,9.28223,EU
46.61443,6.50631,EU
45.62902,4.82467,EU
47.92532,16.86899,EU
-6.60522,106.08659,AS
39.85,-0.48333,EU
45.03796,9.20225,EU
27.225,110.69278,AS
40.82642,-72.69673,NA
16.26659,-95.59532,NA
35.0123,-85.70441,NA
40.13068,44.08069,AS
55.94433,-4.57061,EU
-7.0415,111.3452,AS
18.16602,-78.02702,NA
47.78333,78.71667,AS
49.88764,2.34486,EU
38.27258,114.64023,AS
51.84083,37.71361,EU
39.14,117.77889,AS
37.61684,14.893370000000001,EU
42.66022,-1.99247,EU
48.14745,8.70375,EU
46.18788,-123.83125,NA
53.53817,17.23643,EU
44.35916,11.7132,EU
6.55799,-5.01769,AF
45.52008,10.35387,EU
46.4,20.91667,EU
53.76667,9.56667,EU
51.7002,-0.03026,EU
42.38333,25.43333,EU
51.19532,0.27363,EU
48.65072,11.8485,EU
-7.1204,112.4199,AS
52.44422,71.95761,AS
44.49497,18.07644,EU
11.55778,122.79417,AS
48.4608,14.31167,EU
42.71589,-78.82948,NA
-0.22985,-78.52495,SA
43.04581,42.7278,AS
41.66809,-87.79644,NA
52.51711,15.41382,EU
45.29775,7.46041,EU
42.41488,-3.39781,EU
30.68552,114.92696,AS
24.322,102.52188,AS
28.39577,115.46711,AS
53.6554,52.442,EU
-6.9099,106.3566,AS
24.23122,113.66545,AS
49.18972,11.01667,EU
45.75,15.43333,EU
11.418,123.108,AS
45.1996,33.22233,EU
-25.67361,-48.51111,SA
45.73724,122.86243,AS
39.20755,46.40576,AS
55.97543,-2.89593,EU
29.47479,116.5501,AS
-7.50528,-35.31833,SA
19.41857,-102.13087,NA
40.91594,14.41117,EU
54.58333,9.05,EU
49.77639,8.25611,EU
45.28167,18.5425,EU
37.87715,-122.17969,NA
38.62825,15.90572,EU
18.18638,-96.91166,NA
53.61125,18.94687,EU
50.85261,21.36884,EU
11.29621,6.4952,AF
42.23333,1.73333,EU
22.60298,114.10073,AS
18.89306,-98.72972,NA
39.53543,46.32063,AS
15.58333,-61.35,NA
-6.91083,-78.255,SA
-3.29417,-45.17361,SA
55.00511,11.9606,EU
50.06961,9.25676,EU
47.44726,8.58808,EU
47.30038,-122.44124,NA
50.01667,9.3,EU
22.58867,88.93253,AS
43.33169,-83.73802,NA
48.41667,12.2,EU
39.65048,3.11055,EU
44.92686,10.12013,EU
36.3012,127.568,AS
46.38877,12.99155,EU
46.77639,13.74778,EU
18.81444,-96.74611,NA
37.3655,-119.72627,NA
9.21433,-74.31363,SA
49.35,7.65,EU
-7.0055,111.9035,AS
41.66578,-111.18214,NA
55.21039,34.29508,EU
1.6756,101.43748,AS
38.41538,38.77092,EU
49.36176,1.35599,EU
18.43022,-65.8535,NA
44.80624,7.58512,EU
14.0667,120.7347,AS
49.38918,17.71149,EU
45.70308,11.80369,EU
13.99503,101.22095,AS
19.56667,-70.26667,NA
25.68389,51.50583,AS
27.26785,-82.54526,NA
-28.18514,-55.63947,SA
42.41335,-89.00927,NA
-13.85413,136.42129,OC
19.43121,-97.79555,NA
45.85957,17.98406,EU
13.85616,-61.0566,NA
30.9616,31.24069,AF
-33.7465,150.73929,OC
45.3743,34.72013,EU
46.3594,4.90662,EU
50.06667,7.23333,EU
5.00485,7.61028,AF
50.33333,7.01667,EU
56.11095,47.47755,EU
44.46472,39.73417,EU
25.85639,-108.62944,NA
55.76516,43.89845,EU
46.20972,5.61049,EU
45.0025,40.47472,EU
41.84228,113.14286,AS
42.68994,13.7565,EU
31.24285,118.54049,AS
51.18249,0.93678,EU
40.98293,14.9465,EU
-12.33333,-76.81667,SA
40.9809,-5.54922,EU
48.47637,2.49301,EU
11.28333,106.13333,AS
19.37541,-103.71141,NA
49.83278,9.88167,EU
50.6587,13.3425,EU
33.1812,-102.27435,NA
41.59337,-87.34643,NA
41.31167,117.725,AS
42.71908,10.98138,EU
41.50642,-87.59171,NA
-14.32278,-170.73389,OC
48.25318,36.73468,EU
32.17109,106.40474,AS
43.20375,-2.05033,EU
36.22292,8.35547,AF
39.70888,116.77661,AS
39.02861,121.695,AS
45.18333,25.76667,EU
19.08,109.4086,AS
32.22141,118.91111,AS
40.37721,-105.52167,NA
47.23041,16.72248,EU
40.54694,37.16917,EU
17.08914,121.70254,AS
30.70846,120.41672,AS
50.58373,22.8798,EU
21.49052,109.9252,AS
30.31188,-95.45605,NA
26.45505,87.27007,AS
30.7399,-98.43114,NA
39.85585,116.80835,AS
-6.9573,111.8587,AS
47.31667,15.85,EU
12.27503,12.56856,AF
45.253660000000004,-68.98587,NA
31.61667,-2.21667,AF
37.64393,-93.09241,NA
48.61917,10.41722,EU
39.2911,9.1857,EU
45.57846,8.09072,EU
-8.4849,117.4974,AS
50.96745,6.11763,EU
41.80091,12.80683,EU
15.34861,102.74161,AS
-11.78444,-38.35306,SA
29.31652,91.68467,AS
17.96833,-93.50139,NA
19.4058,-101.63998,NA
52.30066,7.15763,EU
35.59147,-92.46044,NA
-4.67122,105.72571,AS
45.5358,126.9737,AS
-33.5713,115.82446,OC
32.19351,35.28284,AS
49.21667,4.05,EU
45.40722,14.11639,EU
40.11573,-8.49834,EU
49.85677,13.6057,EU
40.44256,50.16759,AS
37.34987,-3.29465,EU
52.23812,12.9714,EU
51.94881,11.55865,EU
54.63056,22.57139,EU
16.40234,-97.80823,NA
28.20194,107.34528,AS
9.75129,105.53448,AS
41.44482,-74.0157,NA
32.10322,119.7619,AS
20.91167,-101.86056,NA
45.167,11.44504,EU
28.45834,-81.35924,NA
45.43473,34.22134,EU
45.86667,4.83333,EU
-6.5341,111.0485,AS
59.26667,18.18333,EU
48.01667,10.3,EU
-7.2124,107.905,AS
43.49142,6.53689,EU
-9.4025,-77.57583,SA
49.47076,15.00168,EU
46.13651,6.13287,EU
50.26667,6.66667,EU
35.55,140.36667,AS
43.30849,-3.8368,EU
-7.6668,114.0406,AS
27.18333,78.01667,AS
48.74471,8.96675,EU
-8.3155,123.2201,AS
52.38199,18.0447,EU
23.66395,116.6556,AS
19.63161,-99.41123,NA
48.43159,10.40989,EU
50.78015,18.96389,EU
49.794670000000004,23.15077,EU
28.95348,115.98097,AS
-6.48608,105.85931,AS
53.67973,14.07992,EU
48.52199,-2.2354,EU
-7.0046,111.5157,AS
44.33675,9.53588,EU
32.17689,35.33541,AS
22.59373,75.29774,AS
4.93789,96.0063,AS
57.34763,9.95154,EU
48.37154,10.89851,EU
50.12841,22.57926,EU
40.13857,116.12856,AS
46.73056,2.93876,EU
58.48067,41.53699,EU
54.61842,-1.5719,EU
48.72819,2.11925,EU
5.07664,-73.42077,SA
15.4801,121.3073,AS
42.39463,127.07627,AS
47.83753,7.30119,EU
49.02394,12.17303,EU
27.68336,54.34172,AS
19.00449,-69.97896,NA
20.19639,-102.44167,NA
42.34541,1.82631,EU
49.9404,16.42329,EU
38.85761,-76.88942,NA
-7.25222,112.76333,AS
30.61618,31.73514,AF
42.19541,-5.42747,EU
24.66739,109.23547,AS
29.17611,106.88528,AS
40.33778,20.67889,EU
65.56667,28.25,EU
50.09672,6.80981,EU
51.4119,34.908,EU
22.48615,-102.08184,NA
-8.6909,120.5162,AS
37.92317,28.54175,EU
44.85755,24.9893,EU
52.30124,20.78244,EU
28.86586,77.2841,AS
36.62089,-90.82346,NA
52.50575,13.50812,EU
-7.0934,114.3353,AS
47.876,15.88881,EU
69.93804,22.05205,EU
45.29337,9.36194,EU
46.17346,2.48463,EU
45.85007,-72.0658,NA
-37.06573,174.94393,OC
8.96454,-71.60888,SA
12.81028,-16.22639,AF
48.66466,11.96594,EU
39.02676,116.95998,AS
4.85314,-74.25996,SA
44.355,11.41499,EU
55.03333,87,EU
41.0963,28.49227,EU
41.39732,-73.61707,NA
41.77451,113.13887,AS
-10.33899,-77.16943,SA
10.51674,-85.64748,NA
47.85233,16.62334,EU
47.85472,7.78417,EU
47.53104,-92.57907,NA
17.2175,-92.55694,NA
47.48333,15.68333,EU
21.33649,72.75161,AS
-7.6737,108.6136,AS
10.48106,-66.10083,SA
47.78278,124.13595,AS
47.92271,6.66291,EU
-8.1784,111.7824,AS
67.0701,27.21763,EU
44.46117,26.38724,EU
15.6971,104.4916,AS
0.77294,127.37484,AS
24.52406,116.58507,AS
-6.7112,111.2958,AS
46.21667,24.01667,EU
45.2694,26.01634,EU
43.94415,1.36881,EU
45.37222,20.06389,EU
60.15612,29.94753,EU
0.32467,32.5747,AF
21.23631,-77.52561,NA
48.43333,11.6,EU
-13.71667,-75.9,SA
45.85187,10.98052,EU
25.62177,-80.32477,NA
39.99924,-79.96283,NA
38.52736,16.57071,EU
52.44213,-4.02783,EU
53.96667,54.76667,EU
52.6291,-1.96738,EU
47.71667,16.18333,EU
41.06556,37.77139,EU
45.74855,9.90627,EU
47.93333,10.71667,EU
58.01046,56.25017,EU
20.86867,-100.70456,NA
40.34923,14.99067,EU
-33.61169,-70.57577,SA
59.35667,24.05306,EU
39.13215,-0.7872,EU
39.10816,-76.99775,NA
50.82412,10.44446,EU
-6.82336,106.0528,AS
48.22564,46.72169,EU
35.7,138.45,AS
39.96086,18.09154,EU
27.41154,114.88293,AS
32.45773,119.51083,AS
-11.55333,-76.62333,SA
44.44874,18.20521,EU
17.60156,-96.58731,NA
-7.3118,108.271,AS
40.51111,44.4389,AS
-34.50129,139.04625,OC
14.98333,-91.55,NA
26.16302,118.14193,AS
45.98259,-1.03625,EU
53.17188,9.66969,EU
44.8375,19.48056,EU
46.1377,39.7832,EU
47.45748,8.77413,EU
43.90246,11.00531,EU
50.86667,12.28333,EU
-38.06528,145.12278,OC
51.41667,-1.86667,EU
56.08372,12.91914,EU
45.0737,-67.05312,NA
51.81889,-4.61528,EU
42.32559,-83.33104,NA
47.35345,-2.17773,EU
19.79825,85.82494,AS
47.62709,-2.8215,EU
40.88806,19.58583,EU
45.7153,9.88105,EU
-6.24316,-42.84544,SA
-16.75694,-71.17917,SA
44.6295,7.34686,EU
50.98622,12.97537,EU
44.77826,9.60857,EU
44.01925,-69.23977,NA
-7.2475,108.1563,AS
44.61807,8.5996,EU
44.93747,10.27279,EU
31.80924,35.25902,AS
45.38767,8.98504,EU
49.20007,11.33032,EU
54.61667,9.91667,EU
34.77772,48.47168,AS
62.79446,22.82822,EU
50.51196,2.9871,EU
30.07076,-90.50203,NA
42.24954,-71.06616,NA
45.91778,8.78113,EU
11.49959,11.93396,AF
13.40417,-16.65583,AF
34.61514,109.36617,AS
15.85,-85.58333,NA
-22.12556,-51.38889,SA
-8.6325,122.3193,AS
12.83772,8.74513,AF
-6.7888,111.1647,AS
37.78022,20.89555,EU
44.18286,24.4916,EU
42.16038,14.56932,EU
13.41667,-15.4,AF
36.02117,-87.96698,NA
9.27972,-74.53389,SA
29.27844,77.73302,AS
47.2,16.11667,EU
40.780029999999996,43.90027,AS
49.28867,9.56026,EU
-25.36556,-49.07694,SA
-23.42528,-51.93861,SA
45.45857,12.35683,EU
35.56589,-97.28698,NA
49.55,6.48333,EU
28.70242,117.34417,AS
-10.7246,123.0979,AS
40.79176,-3.07723,EU
34.98543,-80.54951,NA
-6.7089,111.2145,AS
46.46667,25.81667,EU
11.30694,124.61056,AS
36.94717,-120.02294,NA
54.18333,10.75,EU
-18.91368,47.53613,AF
4.5841,101.0829,AS
14.03353,121.1095,AS
49.99246,20.29904,EU
49.95898,7.55671,EU
40.63382,22.12893,EU
45.58116,8.16372,EU
24.71508,118.1305,AS
48.04596,11.96797,EU
37.86667,-5.61667,EU
45.7979,0.13524,EU
29.07487,90.7463,AS
37.15222,127.07056,AS
44.84131,9.3281,EU
28.03972,108.69389,AS
26.9521,55.5851,AS
43.33542,45.74377,EU
62.52406,149.62827,EU
45.50135,5.13963,EU
47.45,12.16667,EU
60.17304,18.18507,EU
50.59389,107.10944,EU
41.46222,-82.09868,NA
50.92139,15.07974,EU
42.86886,12.26853,EU
48.97146,1.98082,EU
26.46659,116.74315,AS
69.06889,33.41622,EU
59.13333,16.73333,EU
44.72773,1.92465,EU
30.97494,76.99137,AS
22.58826,88.23544,AS
46.85591,89.69761,AS
29.47439,-90.55703,NA
7.97917,-75.4202,SA
27.80194,110.16056,AS
17.99885,-66.34128,NA
48.85,11.31667,EU
49.91217,16.6119,EU
20.52903,-101.07064,NA
46.19286,2.23876,EU
30.27353,-91.89928,NA
25.42837,103.75455,AS
40.13333,23.39754,EU
15.67783,104.11025,AS
50.91396,3.21378,EU
41.68443,-93.96106,NA
38.51648,-7.07161,EU
51.01041,-1.64855,EU
40.8471,15.49818,EU
-10.195,120.2313,AS
49.34568,10.51101,EU
40.83231,8.88354,EU
-7.18495,113.50247,AS
10.38128,78.82141,AS
-7.0313,106.9367,AS
32.38952,-6.42095,AF
14.74642,100.32942,AS
20.58667,-97.42833,NA
31.19049,115.36038,AS
25.5625,108.908,AS
29.58212,115.18561,AS
32.94401,-103.34855,NA
41.63878,14.52031,EU
38.45663,23.22093,EU
9.75778,100.02914,AS
50.77668,14.63298,EU
40.48507,-78.72474,NA
6.05222,121.00222,AS
-12.36667,-76.23333,SA
-33.07863,115.91512,OC
36.23958,-81.18064,NA
47.95,9.45,EU
45.02175,7.95103,EU
46.175,9.97785,EU
-7.1252,108.1538,AS
43.18749,11.66818,EU
39.02778,-94.65579,NA
47.56832,26.35925,EU
28.92342,121.47708,AS
-33.89429,151.26444,OC
2.78087,45.50048,AF
40.82454,-74.28459,NA
49.72395,12.27593,EU
4.97417,-76.22833,SA
23.99359,116.37414,AS
10.62118,1.26651,AF
44.04573,129.18801,AS
38.64289,-79.33115,NA
42.87472,25.33417,EU
46.48333,-1.21667,EU
-27.53113,24.78659,AF
43.11427,47.08255,EU
37.80626,-0.83736,EU
7.15694,125.69917,AS
47.39705,126.81212,AS
30.3875,115.60341,AS
43.3228,-8.81052,EU
-11.78531,-75.67408,SA
52.98333,116.91667,EU
-6.8593,111.8028,AS
43.39364,-5.70662,EU
45.01583,-0.45238,EU
9.31575,76.61513,AS
40.26929,-0.01892,EU
-2.27169,40.90201,AF
52.96667,8.95,EU
50.33333,11.85,EU
47.91835,1.08521,EU
41.51361,21.21528,EU
43.21822,-116.55234,NA
51.81376,19.96877,EU
36.50921,-86.885,NA
22.92051,115.79766,AS
55.9634,97.8235,EU
36.53782,101.15367,AS
39.56888,-2.76046,EU
29.83537,106.29271,AS
41.72802,1.70621,EU
53.98749,22.78487,EU
8.7514,80.4971,AS
46.12457,11.11761,EU
-28.0151,30.05658,AF
46.39278,15.57444,EU
45.13333,24.58333,EU
31.85932,-97.37974,NA
43.25788,13.0075,EU
47.51407,7.55786,EU
53.15215,-0.21453,EU
41.30881,14.87924,EU
48.05,20.96667,EU
42.06136,-7.462,EU
34.48573,102.13644,AS
51.89607,12.20061,EU
-33.93106,151.25599,OC
52.68529,1.32027,EU
32.37024,35.10708,AS
42.65837,-83.14993,NA
45.77868,0.40932,EU
34.31583,108.64583,AS
17.8075,-94.9175,NA
20.70957,76.9981,AS
32.04624,110.9674,AS
52.27244,50.03383,EU
-8.2355,111.4567,AS
40.12209,72.09271,AS
51.75185,11.97093,EU
52.27617,12.60052,EU
13.42565,79.58881,AS
26.59888,79.46437,AS
45.99089,9.60175,EU
46.86405,-0.68869,EU
16.78218,-96.58165,NA
30.63504,107.8502,AS
49.98333,6.41667,EU
17.2929,-96.15384,NA
36.56471,3.15434,AF
30.55319,112.27233,AS
48.01667,16.63333,EU
47.9126,19.97709,EU
18.16111,-93.1375,NA
31.49573,119.51742,AS
47.40786,-1.09738,EU
40.67611,19.48972,EU
14.16546,121.98496,AS
49.65919,6.59255,EU
-6.7876,105.7213,AS
