ALTITUDE,x,y,LON,LAT,IDELEMENT,IDGRID,AREA,value
25.0000000000,4412500.0000000000,3879200.0000000000,11.5454408340,58.0055225374,1133113.0000000000,"1133113",215.7486789805,11.0000000000
174.0000000000,6412500.0000000000,3879200.0000000000,42.9185433568,53.6247073907,1133193.0000000000,"1133193",625.0000000000,3.0000000000
234.0000000000,6437500.0000000000,3879200.0000000000,43.2617651794,53.5247844586,1133194.0000000000,"1133194",625.0000000000,3.0000000000
32.0000000000,4437500.0000000000,3879200.0000000000,11.9675059158,57.9999946935,1133114.0000000000,"1133114",576.8890394022,14.0000000000
14.0000000000,4712500.0000000000,3879200.0000000000,16.5950903341,57.8518019549,1133125.0000000000,"1133125",399.0043327946,2.0000000000
41.0000000000,4812500.0000000000,3879200.0000000000,18.2664925778,57.7584447339,1133129.0000000000,"1133129",108.1064979266,5.0000000000
208.0000000000,6462500.0000000000,3879200.0000000000,43.6035360657,53.4239106295,1133195.0000000000,"1133195",625.0000000000,3.0000000000
211.0000000000,6487500.0000000000,3879200.0000000000,43.9438549765,53.3220922460,1133196.0000000000,"1133196",625.0000000000,3.0000000000
242.0000000000,6512500.0000000000,3879200.0000000000,44.2827211791,53.2193356337,1133197.0000000000,"1133197",625.0000000000,3.0000000000
211.0000000000,6537500.0000000000,3879200.0000000000,44.6201342417,53.1156470998,1133198.0000000000,"1133198",625.0000000000,4.0000000000
39.0000000000,4837500.0000000000,3879200.0000000000,18.6830336891,57.7318452309,1133130.0000000000,"1133130",542.6892024761,3.0000000000
13.0000000000,4862500.0000000000,3879200.0000000000,19.0989984342,57.7039471228,1133131.0000000000,"1133131",57.2166726738,1.0000000000
140.0000000000,6237500.0000000000,3879200.0000000000,40.4755187843,54.2970071635,1133186.0000000000,"1133186",625.0000000000,4.0000000000
176.0000000000,5637500.0000000000,3879200.0000000000,31.5806921669,56.2158336935,1133162.0000000000,"1133162",625.0000000000,3.0000000000
185.0000000000,5662500.0000000000,3879200.0000000000,31.9664523339,56.1485462940,1133163.0000000000,"1133163",625.0000000000,3.0000000000
193.0000000000,5687500.0000000000,3879200.0000000000,32.3509746069,56.0801127840,1133164.0000000000,"1133164",625.0000000000,3.0000000000
186.0000000000,5712500.0000000000,3879200.0000000000,32.7342459908,56.0105390926,1133165.0000000000,"1133165",625.0000000000,3.0000000000
205.0000000000,5737500.0000000000,3879200.0000000000,33.1162539262,55.9398311960,1133166.0000000000,"1133166",625.0000000000,3.0000000000
222.0000000000,5762500.0000000000,3879200.0000000000,33.4969862881,55.8679951150,1133167.0000000000,"1133167",625.0000000000,3.0000000000
222.0000000000,5787500.0000000000,3879200.0000000000,33.8764313843,55.7950369127,1133168.0000000000,"1133168",625.0000000000,3.0000000000
205.0000000000,5812500.0000000000,3879200.0000000000,34.2545779542,55.7209626919,1133169.0000000000,"1133169",625.0000000000,3.0000000000
190.0000000000,5837500.0000000000,3879200.0000000000,34.6314151660,55.6457785924,1133170.0000000000,"1133170",625.0000000000,2.0000000000
199.0000000000,5862500.0000000000,3879200.0000000000,35.0069326153,55.5694907891,1133171.0000000000,"1133171",625.0000000000,2.0000000000
252.0000000000,5887500.0000000000,3879200.0000000000,35.3811203218,55.4921054890,1133172.0000000000,"1133172",625.0000000000,3.0000000000
209.0000000000,5912500.0000000000,3879200.0000000000,35.7539687269,55.4136289292,1133173.0000000000,"1133173",625.0000000000,2.0000000000
192.0000000000,5937500.0000000000,3879200.0000000000,36.1254686909,55.3340673743,1133174.0000000000,"1133174",625.0000000000,3.0000000000
176.0000000000,5962500.0000000000,3879200.0000000000,36.4956114892,55.2534271142,1133175.0000000000,"1133175",625.0000000000,4.0000000000
184.0000000000,5987500.0000000000,3879200.0000000000,36.8643888095,55.1717144618,1133176.0000000000,"1133176",625.0000000000,4.0000000000
185.0000000000,6012500.0000000000,3879200.0000000000,37.2317927479,55.0889357508,1133177.0000000000,"1133177",625.0000000000,4.0000000000
184.0000000000,6037500.0000000000,3879200.0000000000,37.5978158050,55.0050973330,1133178.0000000000,"1133178",625.0000000000,4.0000000000
177.0000000000,6062500.0000000000,3879200.0000000000,37.9624508818,54.9202055767,1133179.0000000000,"1133179",625.0000000000,4.0000000000
193.0000000000,6087500.0000000000,3879200.0000000000,38.3256912761,54.8342668643,1133180.0000000000,"1133180",625.0000000000,4.0000000000
173.0000000000,6112500.0000000000,3879200.0000000000,38.6875306773,54.7472875901,1133181.0000000000,"1133181",625.0000000000,4.0000000000
172.0000000000,6137500.0000000000,3879200.0000000000,39.0479631626,54.6592741581,1133182.0000000000,"1133182",625.0000000000,4.0000000000
146.0000000000,6162500.0000000000,3879200.0000000000,39.4069831919,54.5702329802,1133183.0000000000,"1133183",625.0000000000,4.0000000000
157.0000000000,6187500.0000000000,3879200.0000000000,39.7645856032,54.4801704739,1133184.0000000000,"1133184",625.0000000000,4.0000000000
141.0000000000,6212500.0000000000,3879200.0000000000,40.1207656076,54.3890930607,1133185.0000000000,"1133185",625.0000000000,4.0000000000
154.0000000000,6287500.0000000000,3879200.0000000000,41.1807287807,54.1098356077,1133188.0000000000,"1133188",625.0000000000,3.0000000000
156.0000000000,6312500.0000000000,3879200.0000000000,41.5311785519,54.0147627872,1133189.0000000000,"1133189",625.0000000000,3.0000000000
135.0000000000,6337500.0000000000,3879200.0000000000,41.8801873879,53.9187071558,1133190.0000000000,"1133190",625.0000000000,3.0000000000
132.0000000000,6362500.0000000000,3879200.0000000000,42.2277526287,53.8216751175,1133191.0000000000,"1133191",625.0000000000,3.0000000000
154.0000000000,6387500.0000000000,3879200.0000000000,42.5738719498,53.7236730677,1133192.0000000000,"1133192",625.0000000000,3.0000000000
222.0000000000,6562500.0000000000,3879200.0000000000,44.9560940273,53.0110329315,1133199.0000000000,"1133199",625.0000000000,4.0000000000
213.0000000000,6587500.0000000000,3879200.0000000000,45.2906006879,52.9054993946,1133200.0000000000,"1133200",625.0000000000,4.0000000000
229.0000000000,6612500.0000000000,3879200.0000000000,45.6236546582,52.7990527327,1133201.0000000000,"1133201",625.0000000000,4.0000000000
269.0000000000,6637500.0000000000,3879200.0000000000,45.9552566501,52.6916991651,1133202.0000000000,"1133202",625.0000000000,4.0000000000
292.0000000000,6662500.0000000000,3879200.0000000000,46.2854076465,52.5834448860,1133203.0000000000,"1133203",625.0000000000,4.0000000000
235.0000000000,6687500.0000000000,3879200.0000000000,46.6141088952,52.4742960632,1133204.0000000000,"1133204",625.0000000000,5.0000000000
136.0000000000,6712500.0000000000,3879200.0000000000,46.9413619032,52.3642588371,1133205.0000000000,"1133205",625.0000000000,8.0000000000
103.0000000000,6737500.0000000000,3879200.0000000000,47.2671684305,52.2533393191,1133206.0000000000,"1133206",625.0000000000,10.0000000000
102.0000000000,6762500.0000000000,3879200.0000000000,47.5915304845,52.1415435909,1133207.0000000000,"1133207",625.0000000000,12.0000000000
57.0000000000,6787500.0000000000,3879200.0000000000,47.9144503139,52.0288777032,1133208.0000000000,"1133208",625.0000000000,12.0000000000
37.0000000000,6812500.0000000000,3879200.0000000000,48.2359304026,51.9153476749,1133209.0000000000,"1133209",625.0000000000,12.0000000000
43.0000000000,6837500.0000000000,3879200.0000000000,48.5559734645,51.8009594919,1133210.0000000000,"1133210",625.0000000000,13.0000000000
117.0000000000,6862500.0000000000,3879200.0000000000,48.8745824371,51.6857191061,1133211.0000000000,"1133211",625.0000000000,11.0000000000
82.0000000000,6887500.0000000000,3879200.0000000000,49.1917604760,51.5696324349,1133212.0000000000,"1133212",625.0000000000,7.0000000000
83.0000000000,6912500.0000000000,3879200.0000000000,49.5075109493,51.4527053597,1133213.0000000000,"1133213",625.0000000000,6.0000000000
99.0000000000,6937500.0000000000,3879200.0000000000,49.8218374316,51.3349437255,1133214.0000000000,"1133214",617.7796678098,6.0000000000
98.0000000000,3337500.0000000000,3904200.0000000000,-6.4284859499,57.2178992915,1134070.0000000000,"1134070",213.2025664202,10.0000000000
83.0000000000,5562500.0000000000,3904200.0000000000,30.5343500452,56.6248110985,1134159.0000000000,"1134159",625.0000000000,3.0000000000
89.0000000000,5587500.0000000000,3904200.0000000000,30.9256725274,56.5605905248,1134160.0000000000,"1134160",625.0000000000,3.0000000000
7.0000000000,3262500.0000000000,3904200.0000000000,-7.6342060607,57.0587539707,1134067.0000000000,"1134067",45.9352445750,19.0000000000
35.0000000000,3512500.0000000000,3904200.0000000000,-3.5802344052,57.5459158233,1134077.0000000000,"1134077",608.2652053921,6.0000000000
148.0000000000,5262500.0000000000,3904200.0000000000,25.7492207158,57.3021888397,1134147.0000000000,"1134147",625.0000000000,16.0000000000
145.0000000000,5287500.0000000000,3904200.0000000000,26.1538883828,57.2524364867,1134148.0000000000,"1134148",625.0000000000,14.0000000000
82.0000000000,3362500.0000000000,3904200.0000000000,-6.0245038012,57.2684918185,1134071.0000000000,"1134071",406.4389016485,6.0000000000
177.0000000000,5912500.0000000000,3904200.0000000000,35.8970537105,55.6214990048,1134173.0000000000,"1134173",625.0000000000,2.0000000000
185.0000000000,5937500.0000000000,3904200.0000000000,36.2701465263,55.5414597316,1134174.0000000000,"1134174",625.0000000000,2.0000000000
181.0000000000,5962500.0000000000,3904200.0000000000,36.6418575985,55.4603375217,1134175.0000000000,"1134175",625.0000000000,2.0000000000
189.0000000000,5987500.0000000000,3904200.0000000000,37.0121786166,55.3781388000,1134176.0000000000,"1134176",625.0000000000,3.0000000000
190.0000000000,6012500.0000000000,3904200.0000000000,37.3811016882,55.2948700113,1134177.0000000000,"1134177",625.0000000000,4.0000000000
136.0000000000,6962500.0000000000,3879200.0000000000,50.1347436986,51.2163533399,1133215.0000000000,"1133215",119.7300819625,5.0000000000
76.0000000000,3587500.0000000000,3904200.0000000000,-2.3459707779,57.6676220380,1134080.0000000000,"1134080",337.7002918917,1.0000000000
2.0000000000,3287500.0000000000,3904200.0000000000,-7.2333563502,57.1130252509,1134068.0000000000,"1134068",127.5953981830,18.0000000000
45.0000000000,3537500.0000000000,3904200.0000000000,-3.1696594646,57.5877545200,1134078.0000000000,"1134078",579.7543783852,3.0000000000
105.0000000000,3562500.0000000000,3904200.0000000000,-2.7582305444,57.6283246550,1134079.0000000000,"1134079",485.0889836964,1.0000000000
173.0000000000,5612500.0000000000,3904200.0000000000,31.3157752961,56.4952005413,1134161.0000000000,"1134161",625.0000000000,3.0000000000
110.0000000000,3387500.0000000000,3904200.0000000000,-5.6195167614,57.3178480058,1134072.0000000000,"1134072",453.8929836403,3.0000000000
319.0000000000,3412500.0000000000,3904200.0000000000,-5.2135451652,57.3659629580,1134073.0000000000,"1134073",624.5479068066,7.0000000000
262.0000000000,3437500.0000000000,3904200.0000000000,-4.8066097645,57.4128318729,1134074.0000000000,"1134074",625.0000000000,8.0000000000
66.0000000000,3462500.0000000000,3904200.0000000000,-4.3987317236,57.4584500441,1134075.0000000000,"1134075",594.7833704079,4.0000000000
56.0000000000,3487500.0000000000,3904200.0000000000,-3.9899326134,57.5028128633,1134076.0000000000,"1134076",512.1776275955,7.0000000000
43.0000000000,3612500.0000000000,3904200.0000000000,-1.9329036709,57.7056425893,1134081.0000000000,"1134081",166.8745842512,1.0000000000
1.0000000000,5087500.0000000000,3904200.0000000000,22.8899793099,57.6154804888,1134140.0000000000,"1134140",21.1451469845,19.0000000000
180.0000000000,5637500.0000000000,3904200.0000000000,31.7046438844,56.4286470331,1134162.0000000000,"1134162",625.0000000000,3.0000000000
199.0000000000,5662500.0000000000,3904200.0000000000,32.0922642753,56.3609359408,1134163.0000000000,"1134163",625.0000000000,3.0000000000
211.0000000000,5687500.0000000000,3904200.0000000000,32.4786229019,56.2920732571,1134164.0000000000,"1134164",625.0000000000,3.0000000000
210.0000000000,5712500.0000000000,3904200.0000000000,32.8637066459,56.2220650251,1134165.0000000000,"1134165",625.0000000000,3.0000000000
226.0000000000,5737500.0000000000,3904200.0000000000,33.2475028372,56.1509173348,1134166.0000000000,"1134166",625.0000000000,3.0000000000
20.0000000000,4112500.0000000000,3904200.0000000000,6.4588685550,58.1927055043,1134101.0000000000,"1134101",174.4797355693,9.0000000000
240.0000000000,4137500.0000000000,3904200.0000000000,6.8828998861,58.2031880656,1134102.0000000000,"1134102",552.8478550129,9.0000000000
200.0000000000,4162500.0000000000,3904200.0000000000,7.3071470139,58.2123360687,1134103.0000000000,"1134103",622.3261140505,10.0000000000
140.0000000000,4187500.0000000000,3904200.0000000000,7.7315807509,58.2201484920,1134104.0000000000,"1134104",625.0000000000,9.0000000000
110.0000000000,4587500.0000000000,3904200.0000000000,14.5238920110,58.1632530627,1134120.0000000000,"1134120",625.0000000000,6.0000000000
149.0000000000,4612500.0000000000,3904200.0000000000,14.9469990586,58.1483489635,1134121.0000000000,"1134121",625.0000000000,4.0000000000
144.0000000000,4637500.0000000000,3904200.0000000000,15.3697656339,58.1321164039,1134122.0000000000,"1134122",625.0000000000,4.0000000000
90.0000000000,4662500.0000000000,3904200.0000000000,15.7921632824,58.1145571804,1134123.0000000000,"1134123",625.0000000000,2.0000000000
70.0000000000,4687500.0000000000,3904200.0000000000,16.2141637312,58.0956732322,1134124.0000000000,"1134124",625.0000000000,2.0000000000
43.0000000000,5187500.0000000000,3904200.0000000000,24.5293539498,57.4439885930,1134144.0000000000,"1134144",533.2728836905,16.0000000000
70.0000000000,5212500.0000000000,3904200.0000000000,24.9369326734,57.3979696777,1134145.0000000000,"1134145",625.0000000000,13.0000000000
84.0000000000,5387500.0000000000,3904200.0000000000,27.7622503362,57.0411301144,1134152.0000000000,"1134152",624.1264500053,4.0000000000
82.0000000000,5412500.0000000000,3904200.0000000000,28.1616679904,56.9852549958,1134153.0000000000,"1134153",625.0000000000,3.0000000000
85.0000000000,5437500.0000000000,3904200.0000000000,28.5599797694,56.9281710412,1134154.0000000000,"1134154",625.0000000000,2.0000000000
233.0000000000,5762500.0000000000,3904200.0000000000,33.6299992522,56.0786363213,1134167.0000000000,"1134167",625.0000000000,3.0000000000
209.0000000000,5787500.0000000000,3904200.0000000000,34.0111841121,56.0052281618,1134168.0000000000,"1134168",625.0000000000,3.0000000000
202.0000000000,5812500.0000000000,3904200.0000000000,34.3910460813,55.9306990729,1134169.0000000000,"1134169",625.0000000000,2.0000000000
193.0000000000,5837500.0000000000,3904200.0000000000,34.7695742648,55.8550553085,1134170.0000000000,"1134170",625.0000000000,2.0000000000
227.0000000000,5862500.0000000000,3904200.0000000000,35.1467582061,55.7783031571,1134171.0000000000,"1134171",625.0000000000,2.0000000000
40.0000000000,4212500.0000000000,3904200.0000000000,8.1561718168,58.2266244623,1134105.0000000000,"1134105",522.2933606195,11.0000000000
24.0000000000,4237500.0000000000,3904200.0000000000,8.5808908524,58.2317632550,1134106.0000000000,"1134106",114.8943271622,3.0000000000
13.0000000000,4387500.0000000000,3904200.0000000000,11.1302421186,58.2344935385,1134112.0000000000,"1134112",4.5220712408,17.0000000000
80.0000000000,5237500.0000000000,3904200.0000000000,25.3435619397,57.3507015142,1134146.0000000000,"1134146",625.0000000000,14.0000000000
131.0000000000,5312500.0000000000,3904200.0000000000,26.5575447404,57.2014493799,1134149.0000000000,"1134149",625.0000000000,15.0000000000
117.0000000000,5337500.0000000000,3904200.0000000000,26.9601700122,57.1492325337,1134150.0000000000,"1134150",625.0000000000,14.0000000000
123.0000000000,5362500.0000000000,3904200.0000000000,27.3617448497,57.0957910498,1134151.0000000000,"1134151",625.0000000000,8.0000000000
153.0000000000,5462500.0000000000,3904200.0000000000,28.9571680716,56.8698836746,1134155.0000000000,"1134155",625.0000000000,3.0000000000
198.0000000000,5487500.0000000000,3904200.0000000000,29.3532157389,56.8103983939,1134156.0000000000,"1134156",625.0000000000,3.0000000000
191.0000000000,5512500.0000000000,3904200.0000000000,29.7481060590,56.7497207683,1134157.0000000000,"1134157",625.0000000000,3.0000000000
158.0000000000,5537500.0000000000,3904200.0000000000,30.1418227666,56.6878564353,1134158.0000000000,"1134158",625.0000000000,1.0000000000
40.0000000000,4412500.0000000000,3904200.0000000000,11.5550313706,58.2302643643,1134113.0000000000,"1134113",441.6418431002,14.0000000000
16.0000000000,4837500.0000000000,3904200.0000000000,18.7362680688,57.9546765537,1134130.0000000000,"1134130",134.1756760915,1.0000000000
51.0000000000,6787500.0000000000,3904200.0000000000,48.0991197688,52.2182010682,1134208.0000000000,"1134208",625.0000000000,13.0000000000
62.0000000000,6812500.0000000000,3904200.0000000000,48.4213865077,52.1041062669,1134209.0000000000,"1134209",625.0000000000,13.0000000000
54.0000000000,6837500.0000000000,3904200.0000000000,48.7421960853,51.9891524420,1134210.0000000000,"1134210",625.0000000000,8.0000000000
45.0000000000,4437500.0000000000,3904200.0000000000,11.9797126543,58.2246976051,1134114.0000000000,"1134114",569.9072702696,20.0000000000
74.0000000000,4462500.0000000000,3904200.0000000000,12.4042565657,58.2177938838,1134115.0000000000,"1134115",625.0000000000,7.0000000000
92.0000000000,4487500.0000000000,3904200.0000000000,12.8286337694,58.2095539728,1134116.0000000000,"1134116",625.0000000000,5.0000000000
101.0000000000,4512500.0000000000,3904200.0000000000,13.2528150129,58.1999787929,1134117.0000000000,"1134117",625.0000000000,5.0000000000
204.0000000000,4537500.0000000000,3904200.0000000000,13.6767711418,58.1890694128,1134118.0000000000,"1134118",625.0000000000,5.0000000000
126.0000000000,4562500.0000000000,3904200.0000000000,14.1004731133,58.1768270486,1134119.0000000000,"1134119",625.0000000000,6.0000000000
20.0000000000,4712500.0000000000,3904200.0000000000,16.6357389016,58.0754666397,1134125.0000000000,"1134125",505.4862200521,2.0000000000
115.0000000000,6737500.0000000000,3904200.0000000000,47.4502033531,52.4437893188,1134206.0000000000,"1134206",625.0000000000,8.0000000000
149.0000000000,6762500.0000000000,3904200.0000000000,47.7753929470,52.3314307841,1134207.0000000000,"1134207",625.0000000000,10.0000000000
8.0000000000,4862500.0000000000,3904200.0000000000,19.1547144250,57.9265855272,1134131.0000000000,"1134131",181.9471375029,1.0000000000
12.0000000000,5037500.0000000000,3904200.0000000000,22.0651715366,57.6936151762,1134138.0000000000,"1134138",115.7978119802,16.0000000000
15.0000000000,5062500.0000000000,3904200.0000000000,22.4779828745,57.6551856017,1134139.0000000000,"1134139",410.5219047360,16.0000000000
209.0000000000,5887500.0000000000,3904200.0000000000,35.5225878841,55.7004489391,1134172.0000000000,"1134172",625.0000000000,3.0000000000
193.0000000000,6037500.0000000000,3904200.0000000000,37.7486193357,55.2105376184,1134178.0000000000,"1134178",625.0000000000,4.0000000000
171.0000000000,6062500.0000000000,3904200.0000000000,38.1147244913,55.1251480998,1134179.0000000000,"1134179",625.0000000000,4.0000000000
175.0000000000,6087500.0000000000,3904200.0000000000,38.4794104932,55.0387079472,1134180.0000000000,"1134180",625.0000000000,4.0000000000
161.0000000000,6112500.0000000000,3904200.0000000000,38.8426710807,54.9512236637,1134181.0000000000,"1134181",625.0000000000,3.0000000000
149.0000000000,6137500.0000000000,3904200.0000000000,39.2045003892,54.8627017613,1134182.0000000000,"1134182",625.0000000000,4.0000000000
130.0000000000,6162500.0000000000,3904200.0000000000,39.5648929459,54.7731487591,1134183.0000000000,"1134183",625.0000000000,4.0000000000
107.0000000000,6187500.0000000000,3904200.0000000000,39.9238436641,54.6825711811,1134184.0000000000,"1134184",625.0000000000,4.0000000000
120.0000000000,6212500.0000000000,3904200.0000000000,40.2813478386,54.5909755540,1134185.0000000000,"1134185",625.0000000000,3.0000000000
111.0000000000,6237500.0000000000,3904200.0000000000,40.6374011399,54.4983684055,1134186.0000000000,"1134186",625.0000000000,3.0000000000
129.0000000000,6262500.0000000000,3904200.0000000000,40.9919996092,54.4047562623,1134187.0000000000,"1134187",625.0000000000,3.0000000000
167.0000000000,6287500.0000000000,3904200.0000000000,41.3451396524,54.3101456480,1134188.0000000000,"1134188",625.0000000000,3.0000000000
152.0000000000,6312500.0000000000,3904200.0000000000,41.6968180349,54.2145430814,1134189.0000000000,"1134189",625.0000000000,3.0000000000
132.0000000000,6337500.0000000000,3904200.0000000000,42.0470318758,54.1179550747,1134190.0000000000,"1134190",625.0000000000,3.0000000000
152.0000000000,6362500.0000000000,3904200.0000000000,42.3957786418,54.0203881316,1134191.0000000000,"1134191",625.0000000000,3.0000000000
151.0000000000,6387500.0000000000,3904200.0000000000,42.7430561418,53.9218487458,1134192.0000000000,"1134192",625.0000000000,3.0000000000
206.0000000000,6412500.0000000000,3904200.0000000000,43.0888625205,53.8223433988,1134193.0000000000,"1134193",625.0000000000,3.0000000000
214.0000000000,6437500.0000000000,3904200.0000000000,43.4331962529,53.7218785589,1134194.0000000000,"1134194",625.0000000000,3.0000000000
191.0000000000,6462500.0000000000,3904200.0000000000,43.7760561378,53.6204606792,1134195.0000000000,"1134195",625.0000000000,3.0000000000
215.0000000000,6487500.0000000000,3904200.0000000000,44.1174412920,53.5180961960,1134196.0000000000,"1134196",625.0000000000,3.0000000000
213.0000000000,6512500.0000000000,3904200.0000000000,44.4573511440,53.4147915274,1134197.0000000000,"1134197",625.0000000000,3.0000000000
221.0000000000,6537500.0000000000,3904200.0000000000,44.7957854283,53.3105530721,1134198.0000000000,"1134198",625.0000000000,4.0000000000
181.0000000000,6562500.0000000000,3904200.0000000000,45.1327441785,53.2053872072,1134199.0000000000,"1134199",625.0000000000,4.0000000000
233.0000000000,6587500.0000000000,3904200.0000000000,45.4682277218,53.0993002876,1134200.0000000000,"1134200",625.0000000000,4.0000000000
245.0000000000,6612500.0000000000,3904200.0000000000,45.8022366723,52.9922986442,1134201.0000000000,"1134201",625.0000000000,4.0000000000
252.0000000000,6637500.0000000000,3904200.0000000000,46.1347719254,52.8843885828,1134202.0000000000,"1134202",625.0000000000,5.0000000000
260.0000000000,6662500.0000000000,3904200.0000000000,46.4658346509,52.7755763825,1134203.0000000000,"1134203",625.0000000000,5.0000000000
275.0000000000,6687500.0000000000,3904200.0000000000,46.7954262873,52.6658682950,1134204.0000000000,"1134204",625.0000000000,4.0000000000
200.0000000000,6712500.0000000000,3904200.0000000000,47.1235485357,52.5552705429,1134205.0000000000,"1134205",625.0000000000,8.0000000000
74.0000000000,6862500.0000000000,3904200.0000000000,49.0615516488,51.8733456199,1134211.0000000000,"1134211",625.0000000000,11.0000000000
50.0000000000,6887500.0000000000,3904200.0000000000,49.3794565655,51.7566917912,1134212.0000000000,"1134212",625.0000000000,6.0000000000
53.0000000000,6912500.0000000000,3904200.0000000000,49.6959144170,51.6391969090,1134213.0000000000,"1134213",625.0000000000,6.0000000000
77.0000000000,6937500.0000000000,3904200.0000000000,50.0109289932,51.5208668890,1134214.0000000000,"1134214",625.0000000000,6.0000000000
222.0000000000,5862500.0000000000,3929200.0000000000,35.2883675548,55.9869148304,1135171.0000000000,"1135171",625.0000000000,2.0000000000
203.0000000000,5887500.0000000000,3929200.0000000000,35.6658523292,55.9085860020,1135172.0000000000,"1135172",625.0000000000,2.0000000000
209.0000000000,5912500.0000000000,3929200.0000000000,36.0419481544,55.8291569852,1135173.0000000000,"1135173",625.0000000000,2.0000000000
200.0000000000,5937500.0000000000,3929200.0000000000,36.4166458567,55.7486342727,1135174.0000000000,"1135174",625.0000000000,2.0000000000
1.0000000000,3287500.0000000000,3929200.0000000000,-7.3360324356,57.3301253348,1135068.0000000000,"1135068",252.1510501106,18.0000000000
13.0000000000,3312500.0000000000,3929200.0000000000,-6.9319549581,57.3835272369,1135069.0000000000,"1135069",13.1469109247,14.0000000000
75.0000000000,3337500.0000000000,3929200.0000000000,-6.5268116378,57.4356958362,1135070.0000000000,"1135070",436.3108949180,12.0000000000
300.0000000000,4162500.0000000000,3929200.0000000000,7.2903081744,58.4369668205,1135103.0000000000,"1135103",625.0000000000,11.0000000000
242.0000000000,4187500.0000000000,3929200.0000000000,7.7173909955,58.4448346418,1135104.0000000000,"1135104",625.0000000000,11.0000000000
220.0000000000,4212500.0000000000,3929200.0000000000,8.1446346778,58.4513565540,1135105.0000000000,"1135105",625.0000000000,9.0000000000
224.0000000000,5662500.0000000000,3929200.0000000000,32.2197348376,56.5731695882,1135163.0000000000,"1135163",625.0000000000,3.0000000000
77.0000000000,3362500.0000000000,3929200.0000000000,-6.1206222757,57.4866259522,1135071.0000000000,"1135071",323.8623231475,10.0000000000
173.0000000000,5962500.0000000000,3929200.0000000000,36.7899366994,55.6670243813,1135175.0000000000,"1135175",625.0000000000,2.0000000000
179.0000000000,5987500.0000000000,3929200.0000000000,37.1618123786,55.5843338499,1135176.0000000000,"1135176",625.0000000000,4.0000000000
161.0000000000,6012500.0000000000,3929200.0000000000,37.5322650191,55.5005692371,1135177.0000000000,"1135177",625.0000000000,3.0000000000
145.0000000000,3387500.0000000000,3929200.0000000000,-5.7134071133,57.5363124936,1135072.0000000000,"1135072",439.2070152493,5.0000000000
261.0000000000,3412500.0000000000,3929200.0000000000,-5.3051868281,57.5847504613,1135073.0000000000,"1135073",625.0000000000,8.0000000000
261.0000000000,3437500.0000000000,3929200.0000000000,-4.8959825285,57.6319349508,1135074.0000000000,"1135074",625.0000000000,8.0000000000
153.0000000000,3462500.0000000000,3929200.0000000000,-4.4858157488,57.6778611548,1135075.0000000000,"1135075",598.6246126219,8.0000000000
36.0000000000,3487500.0000000000,3929200.0000000000,-4.0747084434,57.7225243662,1135076.0000000000,"1135076",414.1153266013,5.0000000000
1.0000000000,3512500.0000000000,3929200.0000000000,-3.6626829806,57.7659199803,1135077.0000000000,"1135077",49.0052309642,4.0000000000
3.0000000000,3537500.0000000000,3929200.0000000000,-3.2497621361,57.8080434975,1135078.0000000000,"1135078",40.4452069121,4.0000000000
180.0000000000,4112500.0000000000,3929200.0000000000,6.4367447602,58.4171971769,1135101.0000000000,"1135101",613.4160547039,12.0000000000
240.0000000000,4137500.0000000000,3929200.0000000000,6.8634161497,58.4277539838,1135102.0000000000,"1135102",624.5574937511,10.0000000000
110.0000000000,6962500.0000000000,3904200.0000000000,50.3245042863,51.4017076079,1134215.0000000000,"1134215",392.5173488516,5.0000000000
74.0000000000,4087500.0000000000,3929200.0000000000,6.0103237333,58.4052975958,1135100.0000000000,"1135100",309.6242173166,14.0000000000
71.0000000000,4237500.0000000000,3929200.0000000000,8.5720092046,58.4565318159,1135106.0000000000,"1135106",576.3051716710,4.0000000000
80.0000000000,4637500.0000000000,3929200.0000000000,15.4032233040,58.3561799029,1135122.0000000000,"1135122",625.0000000000,3.0000000000
65.0000000000,4662500.0000000000,3929200.0000000000,15.8282245056,58.3384968979,1135123.0000000000,"1135123",625.0000000000,2.0000000000
49.0000000000,4687500.0000000000,3929200.0000000000,16.2528196649,58.3194799830,1135124.0000000000,"1135124",625.0000000000,2.0000000000
20.0000000000,4262500.0000000000,3929200.0000000000,8.9994844928,58.4603598386,1135107.0000000000,"1135107",120.8024897173,4.0000000000
25.0000000000,4387500.0000000000,3929200.0000000000,11.1373167271,58.4592814806,1135112.0000000000,"1135112",123.3390075375,15.0000000000
36.0000000000,4412500.0000000000,3929200.0000000000,11.5647630481,58.4550222866,1135113.0000000000,"1135113",579.4108958635,16.0000000000
73.0000000000,4437500.0000000000,3929200.0000000000,11.9920989748,58.4494160252,1135114.0000000000,"1135114",622.1275027529,19.0000000000
66.0000000000,4462500.0000000000,3929200.0000000000,12.4192944438,58.4424633341,1135115.0000000000,"1135115",625.0000000000,8.0000000000
66.0000000000,4487500.0000000000,3929200.0000000000,12.8463194627,58.4341650034,1135116.0000000000,"1135116",625.0000000000,4.0000000000
72.0000000000,4512500.0000000000,3929200.0000000000,13.2731441256,58.4245219753,1135117.0000000000,"1135117",625.0000000000,4.0000000000
126.0000000000,4537500.0000000000,3929200.0000000000,13.6997386277,58.4135353433,1135118.0000000000,"1135118",625.0000000000,4.0000000000
110.0000000000,4562500.0000000000,3929200.0000000000,14.1260732803,58.4012063516,1135119.0000000000,"1135119",625.0000000000,7.0000000000
